lon,lat,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25
127.0761770485298,37.14112908363288,80.48,80.48,88.10499999999999,2.0,2.0,0,0
127.07604209320016,37.14093085406191,75.6,75.6,78.03999999999999,2.0,2.0,0,0
127.07590713787052,37.14073262449094,75.6,75.6,75.6,2.0,2.0,0,0
127.07577218254086,37.140534394919975,75.6,75.6,75.6,2.0,2.0,0,0
127.07563722721122,37.140336165349005,75.6,75.6,75.6,2.0,2.0,0,0
127.07549381888823,37.14014141158377,75.6,75.6,75.6,2.0,2.0,0,0
127.0753353830216,37.13995283702872,75.6,75.6,75.6,2.0,2.0,0,0
127.0751997385701,37.13975142865986,75.6,75.6,75.6,2.0,2.0,0,0
127.0750660759808,37.139548904307205,75.6,75.6,87.335,2.0,2.0,0,0
127.07484954906724,37.13940608667868,75.6,75.6,91.51666666666665,2.0,2.0,0,0
127.07654695126377,37.14174894188822,75.50999999999999,75.50999999999999,75.50999999999999,2.0,2.0,0,0
127.0764190136634,37.141542955735225,95.72999999999999,95.72999999999999,77.16666666666667,2.0,2.0,0,0
127.0762980310966,37.14133601968405,95.72999999999999,95.72999999999999,88.10499999999999,2.0,2.0,0,0
127.0761770485298,37.14112908363288,80.48,80.48,88.10499999999999,2.0,2.0,0,0
127.0747027515376,37.13937451244566,75.6,87.74,91.51666666666665,2.0,2.0,0,0
127.07463210521328,37.13959325059733,99.07,99.07,87.335,2.0,2.0,0,0
127.07456145888897,37.139811988749,99.07,99.07,99.07,2.0,2.0,0,0
127.07449151876624,37.140031337586976,99.07,99.07,99.07,2.0,2.0,0,0
127.07442307932202,37.14025198413338,99.07,99.07,99.07,2.0,2.0,0,0
127.07435463987778,37.14047263067978,99.07,99.07,99.07,2.0,2.0,0,0
127.07428097642698,37.14069304308799,99.07,99.07,99.07,2.0,2.0,0,0
127.07418929533496,37.140912842441566,99.07,99.07,99.07,2.0,2.0,0,0
127.0740253312868,37.14110245635319,99.07,99.07,99.50999999999999,2.0,2.0,0,0
127.0738773571163,37.14129481439292,99.07,99.50999999999999,95.77777777777777,2.0,1.6666666666666667,0,2
127.0741430250702,37.14158012576696,100.0,92.08250000000001,92.315,1.0,1.5,0,0
127.07385781438197,37.14156804485349,84.165,94.54166666666667,97.63555555555556,2.0,1.6666666666666667,0,2
127.07346394314452,37.14179897901102,99.7675,99.7675,97.44,2.5,2.5,2,2
127.0736326892237,37.141618537567375,99.72999999999999,99.2475,97.8275,2.0,2.0,1,6
127.0734700375413,37.14141408284976,98.7,98.91375000000001,92.57681818181818,1.6666666666666667,2.0,3,4
127.07374461963404,37.14142995350653,99.72999999999999,94.54166666666667,96.50318181818183,1.5,1.6666666666666667,2,2
127.07346955500948,37.14156923928722,98.245,99.12700000000001,95.82944444444445,2.0,2.0,2,5
127.07347641154132,37.1410351023928,83.26,91.4075,95.659,1.0,2.0,1,2
127.07347261749368,37.14126068599813,99.555,94.80625,93.418,3.0,1.5,1,4
127.07368668796904,37.141560796305406,99.72999999999999,97.09285714285714,97.8275,1.5,2.0,2,6
127.0901693828058,37.15873533061737,94.02,76.315,76.315,2.0,3.0,0,0
127.08988771189584,37.15873834717716,94.02,94.02,76.315,2.0,2.0,0,0
127.08960604098584,37.15874136373696,59.875,59.875,59.875,4.0,4.0,0,0
127.08932437007589,37.15874438029675,59.875,59.875,59.875,4.0,4.0,0,0
127.0890426991659,37.15874739685655,59.875,59.875,59.875,4.0,4.0,0,0
127.08876102825592,37.15875041341634,59.875,59.875,59.875,4.0,4.0,0,0
127.08847935734596,37.15875342997614,67.9475,67.9475,67.9475,4.0,4.0,0,0
127.08694557936886,37.15882152427309,85.17,85.17,92.5775,4.0,4.0,0,0
127.0872275342916,37.15880864431413,76.02000000000001,76.02000000000001,80.595,4.0,4.0,0,0
127.08750948921433,37.15879576435516,76.02000000000001,76.02000000000001,76.02000000000001,4.0,4.0,0,0
127.08779144413704,37.15878288439619,76.02000000000001,76.02000000000001,76.02000000000001,4.0,4.0,0,0
127.08807339905977,37.158770004437216,76.02000000000001,76.02000000000001,76.02000000000001,4.0,4.0,0,0
127.0883553539825,37.15875712447825,76.02000000000001,76.02000000000001,76.02000000000001,4.0,4.0,0,0
127.0434523226056,37.14049987931247,93.26,70.27666666666667,70.27666666666667,2.0,2.0,0,0
127.04373024057,37.14056321163363,92.9,92.9,70.27666666666667,2.0,2.0,0,0
127.0439986850736,37.14063170284186,92.9,92.9,70.02333333333333,2.0,2.0,0,0
127.0442671295772,37.14070019405008,92.86,92.88,93.74333333333334,2.0,2.0,0,0
127.0456358120444,37.141044040403855,95.47,95.47,95.47,2.0,2.0,0,0
127.0453657349594,37.14097828225788,95.47,95.47,95.47,2.0,2.0,0,0
127.04509567688038,37.14090607868684,95.47,95.47,95.47,2.0,2.0,0,0
127.04482554558192,37.14083431014112,95.47,95.47,94.16499999999999,2.0,2.0,0,0
127.0445551634158,37.14077036460067,92.86,94.16499999999999,94.16499999999999,2.0,2.0,0,0
127.04434229403822,37.14071937158838,92.86,92.86,93.74333333333334,2.0,2.0,0,0
127.08597993962088,37.14071892792252,57.91,43.3525,43.3525,2.0,2.5,0,0
127.08587605346644,37.14050062188935,57.91,57.91,43.3525,2.0,2.0,0,0
127.08378227044956,37.14001404355432,65.19,65.19,50.87,2.0,2.0,0,0
127.08405505611448,37.14007387410531,65.19,65.19,65.19,2.0,2.0,0,0
127.08432784177938,37.14013370465631,10.29,10.29,10.29,2.0,2.0,0,0
127.0846006274443,37.1401935352073,10.29,10.29,10.29,2.0,2.0,0,0
127.0848734131092,37.1402533657583,10.29,10.29,43.35333333333333,2.0,2.0,0,0
127.08514619877413,37.14031319630929,49.1,43.35333333333333,43.35333333333333,4.0,3.3333333333333335,0,0
127.08541898443904,37.14037302686029,49.1,49.1,59.22666666666666,4.0,4.0,0,0
127.08569177010396,37.14043285741128,57.91,57.91,53.504999999999995,2.0,2.0,0,0
127.0758440380968,37.13587948249273,22.03,22.955000000000002,22.955000000000002,4.0,4.0,0,0
127.07576934613884,37.13609832189544,22.955000000000002,22.955000000000002,42.873333333333335,4.0,4.0,0,0
127.07569465418086,37.13631716129815,82.71000000000001,82.71000000000001,53.295,1.0,1.0,0,0
127.0756199622229,37.13653600070086,82.71000000000001,82.71000000000001,82.71000000000001,1.0,1.0,0,0
127.07554527026493,37.13675484010356,82.71000000000001,82.71000000000001,82.71000000000001,1.0,1.0,0,0
127.07547057830696,37.13697367950627,82.71000000000001,82.71000000000001,82.71000000000001,1.0,1.0,0,0
127.07539754855968,37.13719453683945,82.71000000000001,82.71000000000001,82.71000000000001,1.0,1.0,0,0
127.0753245188124,37.13741539417263,82.71000000000001,82.71000000000001,91.235,1.0,1.0,0,0
127.07525334311082,37.13763443869092,82.71000000000001,82.71000000000001,91.85833333333333,1.0,1.0,0,0
127.07519692033266,37.13785738394608,91.85833333333333,91.85833333333333,91.85833333333333,1.6666666666666667,1.6666666666666667,0,0
127.07303321071818,37.13624223061889,99.38,99.0575,76.69625,3.0,3.0,1,1
127.07308751264802,37.136464048660685,98.73500000000001,98.73500000000001,96.19833333333334,3.0,3.0,0,0
127.0731335675972,37.13668840786319,98.73500000000001,98.73500000000001,98.73500000000001,3.0,3.0,0,0
127.0731780516929,37.136913251096296,98.73500000000001,98.73500000000001,98.73500000000001,3.0,3.0,0,0
127.07321993593642,37.13713809114692,98.73500000000001,98.73500000000001,91.9075,3.0,3.0,0,0
127.07326059672008,37.13736292969988,98.73500000000001,98.73500000000001,91.9075,3.0,3.0,0,0
127.07330125750372,37.13758776825285,98.73500000000001,98.73500000000001,94.21666666666665,3.0,3.0,0,0
127.0733419182874,37.137812606805824,98.83500000000001,91.95750000000001,92.45700000000001,3.0,2.5,0,0
127.06867713120704,37.14120987166727,74.42,74.42,74.42,3.0,3.0,0,0
127.06869008743892,37.14098475170892,51.295,28.17,51.295,3.0,3.0,0,0
127.06870304367077,37.14075963175057,28.17,28.17,28.17,3.0,3.0,0,0
127.0687159999026,37.14053451179222,28.17,28.17,28.17,3.0,3.0,0,0
127.06872895613446,37.14030939183387,28.17,28.17,28.17,3.0,3.0,0,0
127.06874191236632,37.14008427187552,28.17,28.17,28.17,3.0,3.0,0,0
127.0687565517058,37.13985810304034,28.17,28.17,28.17,3.0,3.0,0,0
127.06877119104529,37.13963193420516,28.17,28.17,28.17,3.0,3.0,0,0
127.06878583038474,37.13940576536999,28.17,28.17,28.17,3.0,3.0,0,0
127.06880046972422,37.13917959653482,28.17,28.17,50.81250000000001,3.0,3.0,0,0
127.06881510906368,37.13895342769964,73.45500000000001,73.45500000000001,73.45500000000001,2.0,2.0,0,0
127.06867713120704,37.14120987166727,74.42,74.42,74.42,3.0,3.0,0,0
127.06896148532128,37.14121882158347,74.42,74.42,74.42,3.0,3.0,0,0
127.06924583943552,37.14122777149968,74.42,74.42,74.42,3.0,3.0,0,0
127.06952955262304,37.1412359057124,74.42,74.42,74.42,3.0,3.0,0,0
127.06981212638529,37.141242589785605,74.42,74.42,74.42,3.0,3.0,0,0
127.07009470014752,37.14124927385881,74.42,74.42,74.42,3.0,3.0,0,0
127.07037625858815,37.14125653445192,74.42,74.42,74.42,3.0,3.0,0,0
127.07065762363418,37.14126390485835,74.42,74.42,74.42,3.0,3.0,0,0
127.0709389886802,37.14127127526478,74.42,74.42,74.42,3.0,3.0,0,0
127.07122035372625,37.1412786456712,74.42,74.42,74.42,3.0,3.0,0,0
127.07150171877228,37.14128601607763,74.42,74.42,70.7225,3.0,3.0,0,0
127.07178308381832,37.14129338648405,62.260000000000005,57.495000000000005,59.655,2.5,3.0,0,0
127.07195613572397,37.13890279781201,83.72999999999999,83.72999999999999,81.87166666666667,2.0,2.0,0,0
127.07223808946276,37.13891601630256,69.52,69.52,76.625,3.0,3.0,0,0
127.0725200432016,37.1389292347931,69.52,69.52,75.2425,3.0,3.0,0,0
127.0728019969404,37.13894245328365,64.155,64.155,64.1,3.0,3.0,0,0
127.07334354471874,37.13782160034794,98.83500000000001,91.95750000000001,92.45700000000001,3.0,2.5,0,0
127.07305954541626,37.13781396781546,85.08,85.08,90.90375,2.0,2.0,0,0
127.07292507473986,37.13761897041224,85.08,85.08,90.90375,2.0,2.0,0,0
127.07282389842672,37.13740833306606,85.08,85.08,91.9075,2.0,2.0,0,0
127.0727227221136,37.13719769571989,85.08,85.08,91.9075,2.0,2.0,0,0
127.07262154580046,37.13698705837371,85.08,85.08,85.08,2.0,2.0,0,0
127.07336002557736,37.137912403430605,98.83500000000001,91.95750000000001,90.8875,3.0,2.5,0,0
127.07911247017074,37.12946755042925,27.9825,27.9825,27.9825,3.0,3.0,0,0
127.079182936331,37.12923803128264,28.375,28.375,27.9825,3.0,3.0,0,0
127.0792206887272,37.1290109378237,28.375,28.375,28.375,3.0,3.0,0,0
127.07924444300473,37.12878549814143,28.375,28.375,28.375,3.0,3.0,0,0
127.07925869938444,37.12855899154751,28.375,28.375,28.375,3.0,3.0,0,0
127.07927295576414,37.12833248495359,28.375,28.375,28.375,3.0,3.0,0,0
127.07928721214384,37.12810597835968,28.375,28.375,28.375,3.0,3.0,0,0
127.07930146852355,37.12787947176576,28.375,28.375,31.395,3.0,3.0,0,0
127.07931572490328,37.12765296517185,34.415,34.415,48.09,3.0,3.0,0,0
127.06826527877624,37.12960087483126,75.26,69.33250000000001,69.92,2.0,2.0,0,0
127.06840784348908,37.12979625792565,71.095,71.095,69.92,2.0,2.0,0,0
127.0685504082019,37.129991641020034,71.095,71.095,67.25,2.0,2.0,0,0
127.06869813975972,37.13018192229686,71.095,71.095,71.095,2.0,2.0,0,0
127.06897523127849,37.13022565431899,71.095,71.095,71.095,2.0,2.0,0,0
127.06925653083228,37.13025044620059,71.095,71.095,71.095,2.0,2.0,0,0
127.06953783038612,37.1302752380822,71.095,71.095,71.095,2.0,2.0,0,0
127.06981245654174,37.13033289686131,71.095,71.095,71.095,2.0,2.0,0,0
127.07008394227466,37.13040602241573,71.095,71.095,71.095,2.0,2.0,0,0
127.07037027663252,37.13036993061555,71.095,71.095,71.095,2.0,2.0,0,0
127.07053953896322,37.13018925692551,71.095,71.095,71.095,2.0,2.0,0,0
127.07070880129392,37.13000858323545,71.095,71.095,71.095,2.0,2.0,0,0
127.07087806362462,37.129827909545405,71.095,71.095,92.44000000000001,2.0,2.0,0,0
127.07105545515743,37.12964385917587,87.70833333333333,92.44000000000001,92.200625,1.3333333333333333,2.0,2,3
127.07214412159928,37.13133210418909,88.13,95.30666666666667,95.57124999999999,2.0,2.6666666666666665,0,0
127.07186909015635,37.13134863823056,88.13,88.13,95.30666666666667,2.0,2.0,0,0
127.07159819540333,37.13140952780268,88.13,88.13,88.13,2.0,2.0,0,0
127.0713133941006,37.131385082062415,88.13,88.13,88.13,2.0,2.0,0,0
127.07103534351332,37.13134515670157,88.13,88.13,88.13,2.0,2.0,0,0
127.0707941594032,37.13122082913094,88.13,88.13,88.13,2.0,2.0,0,0
127.07056567537036,37.13108874196512,88.13,88.13,88.13,2.0,2.0,0,0
127.07032444178732,37.13096953207844,88.13,88.13,88.13,2.0,2.0,0,0
127.07004901019523,37.13090162160074,88.13,88.13,88.13,2.0,2.0,0,0
127.06977048463632,37.1308422754127,88.13,88.13,88.13,2.0,2.0,0,0
127.06948309000369,37.13088399379635,88.13,88.13,88.13,2.0,2.0,0,0
127.06921316025178,37.130964286697946,88.13,88.13,87.77666666666666,2.0,2.0,0,0
127.0689498907922,37.131048716254064,84.625,84.625,87.77666666666666,2.0,2.0,0,0
127.06832614992663,37.131379924656144,27.405,45.31,55.9,2.0,2.0,0,0
127.06847623378673,37.13157410302941,53.925,53.925,55.9,3.0,3.0,0,0
127.06862631764676,37.13176828140267,53.925,53.925,53.925,3.0,3.0,0,0
127.06877766848932,37.13196041414419,53.925,53.925,53.925,3.0,3.0,0,0
127.06890644806306,37.13216120788718,53.925,53.925,64.19166666666666,3.0,3.0,0,0
127.06903324989428,37.13236277901724,48.5325,48.5325,64.19166666666666,3.0,3.0,0,0
127.07699457004225,37.15335817255278,38.245,38.245,38.245,3.0,3.0,0,0
127.07727642267608,37.15331752817162,38.245,38.245,38.245,3.0,3.0,0,0
127.0775390957257,37.153234925919946,38.245,38.245,38.245,3.0,3.0,0,0
127.07780176877532,37.15315232366827,38.245,38.245,38.245,3.0,3.0,0,0
127.07806444182494,37.15306972141659,38.245,38.245,38.245,3.0,3.0,0,0
127.07832711487455,37.15298711916492,88.21,88.21,63.22749999999999,2.0,2.0,0,0
127.0702556852987,37.15114685648036,98.495,98.495,98.495,2.0,2.0,0,0
127.07053902378752,37.15114268329256,98.495,98.495,96.29,2.0,2.0,0,0
127.07082236227636,37.15113851010476,98.495,96.29,89.36666666666667,2.0,1.5,0,0
127.07110570076516,37.15113433691696,75.52000000000001,84.80250000000001,89.36666666666667,2.0,1.5,0,0
127.07932028694478,37.12758048306179,34.415,34.415,48.09,3.0,3.0,0,0
127.0796058359286,37.12758415312108,34.415,34.415,34.415,3.0,3.0,0,0
127.07989138491244,37.12758782318037,34.415,34.415,34.415,3.0,3.0,0,0
127.08017744007282,37.12761311208368,34.415,34.415,34.415,3.0,3.0,0,0
127.08045727745672,37.12767301257623,34.415,34.415,34.415,3.0,3.0,0,0
127.08072713602526,37.12775602096861,34.415,34.415,34.415,3.0,3.0,0,0
127.08097333773416,37.127872858229615,34.415,34.415,34.415,3.0,3.0,0,0
127.0812061256719,37.12800318811369,34.415,34.415,34.415,3.0,3.0,0,0
127.08141506690538,37.12815750488321,34.415,34.415,19.2025,3.0,3.0,0,0
127.0816014539649,37.12832653266872,34.415,19.2025,31.533333333333328,3.0,3.0,0,0
127.0816928560968,37.12841802698933,3.9899999999999998,19.2025,31.533333333333328,3.0,3.0,0,0
127.08145986110932,37.12854913853605,56.19499999999999,56.19499999999999,31.533333333333328,2.0,2.0,0,0
127.08122686612184,37.128680250082766,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.08099387113435,37.12881136162948,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.08113052954172,37.129008977130894,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.08126718794904,37.12920659263231,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.0814038463564,37.12940420813372,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.08154050476377,37.129601823635134,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.0816952410605,37.12979081618351,56.19499999999999,56.19499999999999,56.19499999999999,2.0,2.0,0,0
127.08186956173742,37.12997046719944,56.19499999999999,56.19499999999999,68.77499999999999,2.0,2.0,0,0
127.08538094230867,37.13275691974645,99.655,93.05,95.22500000000001,3.0,2.0,0,0
127.08734746647346,37.13142770340169,95.7,77.65166666666666,78.72999999999999,3.0,1.6666666666666667,1,3
127.0871322662918,37.13157292966761,51.315,51.315,78.72999999999999,1.0,1.0,1,1
127.08691706611012,37.13171815593353,51.315,75.1675,75.1675,1.0,2.0,1,1
127.08670186592845,37.13186338219945,99.02000000000001,99.02000000000001,99.02000000000001,3.0,3.0,0,0
127.08648666574678,37.13200860846536,99.02000000000001,99.02000000000001,99.02000000000001,3.0,3.0,0,0
127.0862714655651,37.13215383473128,99.02000000000001,99.02000000000001,99.02000000000001,3.0,3.0,0,0
127.08605626538343,37.132299060997205,99.02000000000001,99.02000000000001,99.02000000000001,3.0,3.0,0,0
127.08584106520176,37.13244428726312,99.655,99.655,99.655,3.0,3.0,0,0
127.08562586502008,37.13258951352904,99.655,99.655,93.05,3.0,3.0,0,0
127.08285878305314,37.13133059842936,81.35499999999999,81.35499999999999,72.63,2.0,2.0,0,0
127.0830683555154,37.13117547838847,63.905,63.905,72.63,2.0,2.0,0,0
127.08327792797768,37.13102035834759,63.905,63.905,63.905,2.0,2.0,0,0
127.08348038588902,37.13086310213346,63.905,63.905,63.905,2.0,2.0,0,0
127.08557421697648,37.13262436783286,99.655,99.655,93.05,3.0,3.0,0,0
127.085393776244,37.132450784508144,93.05,99.655,93.05,2.0,3.0,0,0
127.08521333551153,37.13227720118343,86.445,86.445,86.445,1.0,1.0,0,0
127.08503289477902,37.13210361785871,86.445,86.445,86.445,1.0,1.0,0,0
127.08485245404654,37.131930034534,38.629999999999995,38.629999999999995,38.629999999999995,3.0,3.0,0,0
127.08467201331403,37.13175645120927,38.629999999999995,38.629999999999995,38.629999999999995,3.0,3.0,0,0
127.08449157258156,37.13158286788455,38.629999999999995,38.629999999999995,38.629999999999995,3.0,3.0,0,0
127.08431113184908,37.13140928455984,38.629999999999995,38.629999999999995,38.629999999999995,3.0,3.0,0,0
127.08413069111658,37.13123570123512,38.629999999999995,38.629999999999995,38.629999999999995,3.0,3.0,0,0
127.0839502503841,37.1310621179104,63.905,63.905,63.905,2.0,2.0,0,0
127.0837698096516,37.13088853458569,63.905,63.905,63.905,2.0,2.0,0,0
127.07911247017074,37.12946755042925,27.9825,27.9825,27.9825,3.0,3.0,0,0
127.07902287847132,37.12968896600896,27.59,27.59,27.9825,3.0,3.0,0,0
127.07890930070124,37.12989808810869,27.59,27.59,27.59,3.0,3.0,0,0
127.07878884277248,37.13010206901999,27.59,27.59,27.59,3.0,3.0,0,0
127.07866838484372,37.1303060499313,27.59,27.59,27.59,3.0,3.0,0,0
127.07854792691496,37.1305100308426,27.59,27.59,27.59,3.0,3.0,0,0
127.07843433521484,37.130719815566735,27.59,27.59,27.59,3.0,3.0,0,0
127.07835049066284,37.13094330894361,27.59,27.59,27.59,3.0,3.0,0,0
127.07829134271776,37.13116864855298,27.59,27.59,27.59,3.0,3.0,0,0
127.07825870858288,37.13139484695455,27.59,27.59,45.64125,3.0,3.0,0,0
127.07825301029148,37.13162017500829,27.59,45.64125,45.64125,3.0,2.75,0,0
127.07064956520568,37.15985099903938,88.3225,88.3225,88.3225,1.5,1.5,0,0
127.0703931550384,37.15973776036908,94.995,94.995,92.453,2.0,2.0,0,0
127.0701340978122,37.15962320508872,95.155,95.15375,95.06,3.0,3.5,0,0
127.0687543415593,37.16555761902083,97.155,95.5925,93.35499999999999,2.0,2.0,0,0
127.0690348373584,37.16559732031735,86.115,86.115,89.18666666666667,2.0,2.0,0,0
127.06931533315748,37.16563702161387,69.57,82.605,82.605,2.0,1.6666666666666667,0,0
127.06209987128317,37.15113084550035,20.575,20.575,31.707500000000003,3.0,3.0,0,0
127.06221137535044,37.15133903628416,20.575,20.575,20.575,3.0,3.0,0,0
127.06232287941772,37.15154722706798,20.575,20.575,20.575,3.0,3.0,0,0
127.06317910759648,37.15313560769308,21.07,44.620000000000005,58.292500000000004,3.0,2.5,0,0
127.06306698038196,37.152927732564905,21.07,21.07,44.620000000000005,3.0,3.0,0,0
127.06295485316744,37.15271985743673,23.209999999999997,23.209999999999997,23.209999999999997,3.0,3.0,0,0
127.06284272595292,37.15251198230855,23.209999999999997,23.209999999999997,23.209999999999997,3.0,3.0,0,0
127.06273059873844,37.15230410718038,23.209999999999997,23.209999999999997,23.209999999999997,3.0,3.0,0,0
127.06261847152392,37.1520962320522,23.209999999999997,23.209999999999997,23.209999999999997,3.0,3.0,0,0
127.0625063443094,37.151888356924026,20.575,20.575,20.575,3.0,3.0,0,0
127.074334160719,37.14399744064427,56.004999999999995,62.457499999999996,71.435,2.0,2.0,0,0
127.07432803384356,37.14376825256441,56.004999999999995,56.004999999999995,71.435,2.0,2.0,0,0
127.0743204924702,37.1435403953707,56.004999999999995,56.004999999999995,56.004999999999995,2.0,2.0,0,0
127.07431295109684,37.143312538176986,56.004999999999995,56.004999999999995,80.935,2.0,2.0,0,0
127.07430540972348,37.14308468098328,94.45,93.4,53.72333333333333,1.0,1.0,1,2
127.03859455124493,37.15929801932626,44.9775,44.9775,45.544000000000004,2.0,2.0,1,1
127.0387313769132,37.1590987776774,20.11,20.11,44.9775,2.0,2.0,0,0
127.03887401078086,37.15890440676737,20.11,20.11,20.11,2.0,2.0,0,0
127.03901664464853,37.15871003585733,20.11,20.11,20.11,2.0,2.0,0,0
127.0391592785162,37.1585156649473,20.11,20.11,20.11,2.0,2.0,0,0
127.03930191238386,37.15832129403727,20.11,20.11,20.11,2.0,2.0,0,0
127.03944454625152,37.158126923127234,20.11,20.11,20.11,2.0,2.0,0,0
127.0395871801192,37.1579325522172,20.11,20.11,20.11,2.0,2.0,0,0
127.03972981398688,37.15773818130717,20.11,20.11,20.11,2.0,2.0,0,0
127.03987244785452,37.15754381039713,20.11,20.11,20.11,2.0,2.0,0,0
127.0400150817222,37.1573494394871,20.11,20.11,20.11,2.0,2.0,0,0
127.04015771558988,37.15715506857706,20.11,20.11,20.11,2.0,2.0,0,0
127.04030034945754,37.15696069766703,20.11,20.11,20.11,2.0,2.0,0,0
127.0404429833252,37.156766326756994,20.11,20.11,20.11,2.0,2.0,0,0
127.04058561719287,37.15657195584696,20.11,20.11,20.11,2.0,2.0,0,0
127.04072722891856,37.156377144080125,20.11,20.11,20.11,2.0,2.0,0,0
127.04086134493625,37.156179099363385,20.11,20.11,20.11,2.0,2.0,0,0
127.04098819770262,37.15597342087245,20.11,20.11,20.11,2.0,2.0,0,0
127.041117018094,37.15576840940907,20.11,20.11,79.40124999999999,2.0,2.0,0,0
127.03815310058768,37.15987424828141,61.9775,61.663333333333334,53.01357142857143,4.0,4.0,0,1
127.03789083350146,37.15997779853136,61.45,61.45,56.81375,4.0,4.0,0,0
127.037629263755,37.16006165370799,61.45,61.45,61.45,4.0,4.0,0,0
127.03736769400852,37.16014550888463,61.45,61.45,61.45,4.0,4.0,0,0
127.03710612426204,37.16022936406126,61.45,61.45,61.45,4.0,4.0,0,0
127.03684446740894,37.160314722845705,61.45,61.45,61.45,4.0,4.0,0,0
127.03658271619034,37.160401710538615,61.45,61.45,61.45,4.0,4.0,0,0
127.03632096497176,37.16048869823152,61.45,61.45,61.45,4.0,4.0,0,0
127.03605756522172,37.16057404382758,61.45,61.45,61.45,4.0,4.0,0,0
127.03579066234236,37.16065589996784,61.45,61.45,63.0875,4.0,4.0,0,0
127.035523759463,37.1607377561081,64.725,64.725,60.57625,4.0,4.0,0,0
127.066661684547,37.1485147238634,78.38,78.38,57.93333333333333,2.0,2.0,0,0
127.06663598217098,37.14828857368875,51.605,51.605,51.605,2.0,2.0,0,0
127.06661027979496,37.14806242351411,51.605,51.605,51.605,2.0,2.0,0,0
127.06658435341612,37.14783526822622,51.605,51.605,51.605,2.0,2.0,0,0
127.06655818436757,37.14760702406564,51.605,51.605,51.605,2.0,2.0,0,0
127.06642353611775,37.14746243480797,51.605,51.605,51.605,2.0,2.0,0,0
127.06614137262412,37.147460910042405,51.605,51.605,51.605,2.0,2.0,0,0
127.0658592091305,37.147459385276846,51.605,51.605,72.24499999999999,2.0,2.0,0,0
127.06558534583304,37.14698760310395,88.1525,88.1525,88.1525,2.0,2.0,0,0
127.06559648402909,37.14722176549524,92.88499999999999,92.88499999999999,75.96999999999998,2.0,2.0,0,0
127.06559949815146,37.1474488972234,92.88499999999999,92.88499999999999,72.24499999999999,2.0,2.0,0,0
127.06347190329195,37.14698559037344,83.42,83.42,83.42,2.0,2.0,0,0
127.06375526324403,37.14698333586176,83.42,83.42,83.42,2.0,2.0,0,0
127.06403862319615,37.14698108135008,83.42,83.42,83.42,2.0,2.0,0,0
127.06432169913688,37.1469794061932,83.42,83.42,83.42,2.0,2.0,0,0
127.06460387570831,37.14697956565988,83.42,83.42,83.42,2.0,2.0,0,0
127.06488605227976,37.14697972512656,83.42,83.42,83.42,2.0,2.0,0,0
127.0651682288512,37.14697988459323,83.42,83.42,88.1525,2.0,2.0,0,0
127.06545040542264,37.14698004405991,88.1525,88.1525,88.1525,2.0,2.0,0,0
127.07476809176048,37.1312236106981,96.85,96.85,75.725,2.0,2.0,0,0
127.07488071349997,37.13101316406453,96.85,96.85,96.85,2.0,2.0,0,0
127.07499333523944,37.13080271743095,96.85,96.85,96.85,2.0,2.0,0,0
127.07822266493598,37.155888008814685,62.29,62.29,62.29,2.0,2.0,0,0
127.07832304091966,37.15609932953237,55.61,55.61,55.61,2.5,2.5,0,0
127.07842341690336,37.156310650250056,48.93,48.93,73.855,3.0,3.0,0,0
127.07852379288704,37.15652197096775,48.93,48.93,82.41666666666667,3.0,3.0,0,0
127.0786241688707,37.15673329168544,48.93,48.93,81.77833333333334,3.0,3.0,0,0
127.07871920431006,37.15695207616036,48.03,64.44833333333334,78.378,3.5,3.0,0,0
127.07699457004225,37.15335817255278,38.245,38.245,38.245,3.0,3.0,0,0
127.07689309535743,37.15314744260208,38.245,38.245,39.6475,3.0,3.0,0,0
127.07679162067262,37.152936712651375,41.050000000000004,41.050000000000004,41.050000000000004,3.0,3.0,0,0
127.0766901459878,37.15272598270067,41.050000000000004,41.050000000000004,41.050000000000004,3.0,3.0,0,0
127.076588671303,37.15251525274998,41.050000000000004,41.050000000000004,41.050000000000004,3.0,3.0,0,0
127.07648719661816,37.15230452279928,41.050000000000004,41.050000000000004,41.050000000000004,3.0,3.0,0,0
127.07641531484796,37.15208709973835,41.050000000000004,41.050000000000004,43.587500000000006,3.0,3.0,0,0
127.0605246424826,37.13417412569063,28.05375,28.05375,26.839166666666667,2.75,2.75,0,0
127.05288284735374,37.13200311372768,25.860000000000003,25.860000000000003,21.038333333333338,1.0,1.0,0,0
127.05304427645002,37.13219395829135,4.38,4.38,25.860000000000003,1.0,1.0,0,0
127.05326668026258,37.13233151928973,4.38,4.38,4.38,1.0,1.0,0,0
127.0534943862244,37.1324644469346,4.38,4.38,4.38,1.0,1.0,0,0
