,Unnamed: 0,floating_pop_count50,elem_kinder_count400,num_cram_school_count400,parking_count25,width_nearby_count25,cross_road_nearby_count25,lat,lon,overspeed_cam_count100,is_cross50,is_traffic_signal50,is_bump40,numberSchoolZone_count400,cluster,extra50,index,danger
2122,2122,0.14905584576786318,0.8387096774193548,0.5990783410138248,0.0004699248120300752,0.6666666666666667,0.0,37.13196041414419,127.0687776684893,0,False,False,False,4,0,0,2353,0.07818778
2123,2123,0.15908321008139098,0.8387096774193548,0.6359447004608295,0.0023496240601503762,0.6666666666666667,0.0,37.13216120788718,127.06890644806309,0,True,False,False,4,0,0,2354,0.14338057
2124,2124,0.19107825993785246,0.8709677419354839,0.6359447004608295,0.003524436090225564,0.6666666666666667,0.0,37.13236277901724,127.06903324989428,0,True,False,False,4,0,0,2355,0.9866288
2125,2125,0.1392727579525539,0.8709677419354839,0.2811059907834101,0.005169172932330828,0.6666666666666667,0.0,37.15331752817161,127.07727642267609,0,True,True,False,2,0,0,2357,0.73852664
2126,2126,0.08441972652420922,0.8709677419354839,0.2811059907834101,0.0,0.6666666666666667,0.0,37.153234925919946,127.07753909572573,0,True,True,False,2,0,0,2358,0.108922645
2127,2127,0.09418300028483433,0.9032258064516128,0.2811059907834101,0.0,0.6666666666666667,0.0,37.15315232366827,127.07780176877532,0,False,False,False,2,0,0,2359,0.05712917
2128,2128,0.1101598686252637,0.9032258064516128,0.2811059907834101,0.0,0.6666666666666667,0.0,37.15306972141659,127.07806444182494,0,False,True,False,2,0,0,2360,0.013894478
2129,2129,0.13892307765610304,0.9032258064516128,0.2534562211981567,0.0,0.3333333333333333,0.0,37.15298711916492,127.07832711487455,0,True,True,False,2,0,0,2361,0.011314255
2130,2130,0.062104103856791236,0.29032258064516125,0.34101382488479265,0.0,0.3333333333333333,0.0,37.15114685648036,127.0702556852987,0,False,False,False,4,2,0,2362,0.029931817
2131,2131,0.057633042080287473,0.29032258064516125,0.2995391705069124,0.0,0.3333333333333333,0.0,37.15114268329256,127.07053902378752,0,False,False,False,3,2,0,2363,0.021123236
2132,2132,0.031516084305839284,0.29032258064516125,0.4147465437788018,0.0,0.16666666666666669,0.0,37.15113851010476,127.07082236227636,0,False,False,False,3,2,0,2364,0.027432138
2133,2133,0.014123295482872,0.12903225806451613,0.027649769585253454,0.0,0.6666666666666667,0.0,37.12758048306179,127.07932028694479,0,False,True,False,1,2,0,2366,0.030989768
2134,2134,0.010862343685411849,0.2258064516129032,0.027649769585253454,0.0009398496240601504,0.6666666666666667,0.0,37.12758415312108,127.07960583592859,0,False,True,False,1,2,0,2367,0.019426538
2135,2135,0.007601391887951697,0.2258064516129032,0.027649769585253454,0.0009398496240601504,0.6666666666666667,0.0,37.12758782318036,127.07989138491243,0,False,True,False,1,2,0,2368,0.010246556
2136,2136,0.010155836087448196,0.2258064516129032,0.027649769585253454,0.0014097744360902255,0.6666666666666667,0.0,37.12761311208368,127.0801774400728,0,False,False,False,0,2,0,2369,0.006196002
2137,2137,0.0127102802869447,0.2258064516129032,0.027649769585253454,0.0023496240601503762,0.6666666666666667,0.0,37.127673012576224,127.08045727745672,0,False,False,False,0,2,0,2370,0.010959789
2138,2138,0.009687620097285264,0.2258064516129032,0.027649769585253454,0.0021146616541353387,0.6666666666666667,0.0,37.12775602096861,127.08072713602526,0,False,False,False,0,2,0,2371,0.0073137092
2139,2139,0.010184307896231991,0.25806451612903225,0.027649769585253454,0.002819548872180451,0.6666666666666667,0.0,37.127872858229615,127.08097333773416,0,False,False,False,0,2,0,2372,0.0067200987
2140,2140,0.008832493883341628,0.2258064516129032,0.027649769585253454,0.002584586466165413,0.6666666666666667,0.0,37.12800318811369,127.0812061256719,0,True,True,False,0,2,0,2373,0.013659302
2141,2141,0.010007460459075641,0.2258064516129032,0.027649769585253454,0.002584586466165413,0.6666666666666667,0.0,37.12815750488321,127.08141506690538,0,True,True,False,0,2,0,2374,0.017461922
2142,2142,0.00539848736833677,0.2258064516129032,0.08755760368663594,0.0021146616541353387,0.6666666666666667,0.0,37.128326532668716,127.08160145396492,0,True,True,False,0,2,0,2375,0.011601534
2143,2143,0.02437047378135719,0.25806451612903225,0.08755760368663594,0.0014097744360902255,0.6666666666666667,0.0,37.12841802698933,127.08169285609681,0,True,True,False,0,2,0,2376,0.009705969
2144,2144,0.06695497111072794,0.25806451612903225,0.08755760368663594,0.0004699248120300752,0.3333333333333333,0.0,37.128549138536044,127.08145986110931,0,True,True,False,0,0,0,2377,0.0047314917
2145,2145,0.06695497111072794,0.29032258064516125,0.08294930875576037,0.0,0.3333333333333333,0.0,37.12868025008277,127.08122686612184,0,True,True,False,0,0,0,2378,0.007031604
2146,2146,0.10443145690942816,0.29032258064516125,0.08294930875576037,0.0,0.3333333333333333,0.0,37.12881136162947,127.08099387113435,0,False,True,False,0,0,0,2379,0.0081416955
2147,2147,0.12029519338924112,0.29032258064516125,0.08294930875576037,0.0,0.3333333333333333,0.0,37.1290089771309,127.08113052954172,0,False,True,False,0,0,0,2380,0.0041021355
2148,2148,0.14097635991527255,0.29032258064516125,0.08755760368663594,0.0,0.3333333333333333,0.0,37.12920659263232,127.08126718794905,0,False,False,False,0,0,0,2381,0.010387927
2149,2149,0.0870363438571724,0.29032258064516125,0.08755760368663594,0.0,0.3333333333333333,0.0,37.129404208133714,127.08140384635641,0,True,False,False,0,0,0,2382,0.006455258
2150,2150,0.08596533900104393,0.3225806451612903,0.08755760368663594,0.015037593984962403,0.3333333333333333,0.0,37.129601823635134,127.08154050476378,0,True,False,False,0,0,0,2383,0.022942184
2151,2151,0.05236721009859032,0.3225806451612903,0.08755760368663594,0.015037593984962403,0.3333333333333333,0.0,37.12979081618351,127.0816952410605,0,True,True,False,0,0,0,2384,0.012775066
2152,2152,0.06132438303624066,0.3225806451612903,0.11059907834101383,0.0,0.3333333333333333,0.0,37.129970467199435,127.08186956173742,0,True,True,False,0,0,0,2385,0.009775611
2153,2153,0.35435364541048764,0.3548387096774194,0.08294930875576037,0.0004699248120300752,0.3333333333333333,0.0,37.13275691974645,127.08538094230869,0,True,True,False,2,2,0,2386,0.09391915
2154,2154,0.3966485543351931,0.16129032258064516,0.03225806451612903,0.0,0.22222222222222227,0.30000000000000004,37.13142770340169,127.08734746647345,0,True,True,False,2,2,0,2387,0.028088212
2155,2155,0.20646259771522132,0.1935483870967742,0.03225806451612903,0.0,0.0,0.1,37.13157292966761,127.08713226629179,0,True,True,False,2,2,0,2388,0.0005746391
2156,2156,0.17578221117940973,0.1935483870967742,0.03225806451612903,0.0,0.3333333333333333,0.1,37.131718155933534,127.08691706611013,0,True,True,False,2,2,0,2389,0.0077838684
2157,2157,0.10385391762527828,0.1935483870967742,0.03225806451612903,0.0,0.6666666666666667,0.0,37.131863382199455,127.08670186592845,0,True,False,False,2,2,0,2390,0.024912799
2158,2158,0.07854779364981045,0.3225806451612903,0.04147465437788018,0.0,0.6666666666666667,0.0,37.13200860846536,127.0864866657468,0,False,False,False,2,2,0,2391,0.0032126142
2159,2159,0.05284297983394077,0.29032258064516125,0.04147465437788018,0.0,0.6666666666666667,0.0,37.132153834731284,127.08627146556508,0,False,False,False,2,2,0,2392,0.0078098895
2160,2160,0.03739394396492365,0.3225806451612903,0.08294930875576037,0.0,0.6666666666666667,0.0,37.13229906099721,127.08605626538343,0,True,True,False,2,2,0,2393,0.010433609
2161,2161,0.24300700418117224,0.3225806451612903,0.08294930875576037,0.0,0.6666666666666667,0.0,37.13244428726312,127.08584106520176,0,True,True,False,2,2,0,2394,0.0053295307
2162,2162,0.1669078072161255,0.3225806451612903,0.08294930875576037,0.0004699248120300752,0.6666666666666667,0.0,37.13258951352904,127.08562586502009,0,True,True,False,2,2,0,2395,0.06966829
2163,2163,0.05227365986972927,0.4838709677419355,0.15668202764976955,0.0018796992481203009,0.3333333333333333,0.0,37.13133059842936,127.08285878305313,0,True,True,False,1,0,0,2396,0.011562258
2164,2164,0.054086907349131665,0.4516129032258064,0.15668202764976955,0.002819548872180451,0.3333333333333333,0.0,37.131175478388464,127.08306835551541,0,True,True,False,1,0,0,2397,0.028374663
2165,2165,0.06458963465788448,0.4516129032258064,0.15668202764976955,0.0009398496240601504,0.3333333333333333,0.0,37.13102035834759,127.08327792797769,0,True,True,False,1,0,0,2398,0.019732114
2166,2166,0.053451346850198665,0.4193548387096774,0.15668202764976955,0.0002349624060150376,0.3333333333333333,0.0,37.13086310213346,127.08348038588902,0,True,True,False,1,0,0,2399,0.0797188
2167,2167,0.2752224702092704,0.3548387096774194,0.10599078341013823,0.0009398496240601504,0.6666666666666667,0.0,37.132450784508144,127.08539377624399,0,True,True,False,2,0,0,2401,0.22593172
2168,2168,0.23442728607997,0.3548387096774194,0.10599078341013823,0.0004699248120300752,0.0,0.0,37.13227720118343,127.08521333551151,0,True,True,False,2,0,0,2402,0.002091796
2169,2169,0.151042829386579,0.3548387096774194,0.10599078341013823,0.0002349624060150376,0.0,0.0,37.13210361785871,127.08503289477902,0,True,False,False,2,0,0,2403,0.014077373
2170,2170,0.06640609732113592,0.3870967741935484,0.10599078341013823,0.0004699248120300752,0.6666666666666667,0.0,37.131930034534,127.08485245404655,0,True,False,False,2,0,0,2404,0.027318582
2171,2171,0.08718143387050534,0.3225806451612903,0.0967741935483871,0.0004699248120300752,0.6666666666666667,0.0,37.13175645120927,127.08467201331406,0,True,False,False,2,0,0,2405,0.029085197
2172,2172,0.07930022414479886,0.3225806451612903,0.0967741935483871,0.0,0.6666666666666667,0.0,37.131582867884546,127.08449157258156,0,True,False,False,2,0,0,2406,0.0069308714
2173,2173,0.07162833063509683,0.3870967741935484,0.0967741935483871,0.0,0.6666666666666667,0.0,37.131409284559844,127.08431113184908,0,True,False,False,2,0,0,2407,0.015027024
2174,2174,0.06417725827637713,0.4193548387096774,0.0967741935483871,0.0,0.6666666666666667,0.0,37.13123570123512,127.08413069111658,0,True,False,False,2,0,0,2408,0.037528522
2175,2175,0.03443066783358471,0.4193548387096774,0.10138248847926268,0.0,0.3333333333333333,0.0,37.131062117910396,127.0839502503841,0,True,True,False,2,0,0,2409,0.0032875186
2176,2176,0.05409016127013554,0.4193548387096774,0.15668202764976955,0.0,0.3333333333333333,0.0,37.13088853458569,127.08376980965159,0,True,True,False,1,0,0,2410,0.00866374
2177,2177,0.01746077252965513,0.29032258064516125,0.08294930875576037,0.0,0.6666666666666667,0.0,37.129688966008956,127.07902287847132,0,True,True,False,0,2,0,2412,0.0050415187
2178,2178,0.02565437804030981,0.29032258064516125,0.08294930875576037,0.0,0.6666666666666667,0.0,37.12989808810869,127.07890930070124,0,False,True,False,0,2,0,2413,0.015528261
2179,2179,0.02812224469881068,0.3225806451612903,0.08294930875576037,0.0,0.6666666666666667,0.0,37.13010206901999,127.07878884277248,0,False,False,False,0,2,0,2414,0.0054477504
2180,2180,0.02886808987748175,0.3225806451612903,0.08294930875576037,0.0,0.6666666666666667,0.0,37.1303060499313,127.07866838484371,0,False,False,False,0,2,0,2415,0.00222153
2181,2181,0.029802894897305664,0.3225806451612903,0.08294930875576037,0.0,0.6666666666666667,0.0,37.1305100308426,127.07854792691496,0,False,False,False,0,2,0,2416,0.0039181444
2182,2182,0.034040604053246694,0.29032258064516125,0.08294930875576037,0.0,0.6666666666666667,0.0,37.130719815566735,127.07843433521484,0,False,False,False,0,2,0,2417,0.0071011907
2183,2183,0.035924682420215286,0.29032258064516125,0.08294930875576037,0.0,0.6666666666666667,0.0,37.13094330894361,127.07835049066284,1,False,False,False,0,2,0,2418,0.009571547
2184,2184,0.04458871193885696,0.25806451612903225,0.08294930875576037,0.0,0.6666666666666667,0.0,37.13116864855298,127.07829134271776,1,True,False,False,0,2,0,2419,0.0045253225
2185,2185,0.055876796324184894,0.25806451612903225,0.059907834101382486,0.0,0.6666666666666667,0.0,37.13139484695455,127.07825870858288,1,True,False,False,0,2,0,2420,0.0559688
2186,2186,0.0628585486838296,0.29032258064516125,0.059907834101382486,0.0,0.5833333333333333,0.0,37.13162017500829,127.07825301029148,1,True,False,False,0,2,0,2421,0.102809034
2187,2187,0.14074347214056748,0.2258064516129032,0.07373271889400923,0.0018796992481203009,0.3333333333333333,0.0,37.159737760369076,127.07039315503842,0,True,True,False,5,2,0,2423,0.59892243
2188,2188,0.20040911083935706,0.2258064516129032,0.07373271889400923,0.0002349624060150376,0.8333333333333333,0.0,37.15962320508872,127.0701340978122,0,True,True,False,4,3,0,2424,0.008022502
2189,2189,0.09956853007488783,0.12903225806451613,0.055299539170506916,0.0,0.3333333333333333,0.0,37.16555761902083,127.0687543415593,0,True,False,False,1,2,0,2425,0.00076027494
2190,2190,0.0656215924619666,0.12903225806451613,0.055299539170506916,0.0,0.3333333333333333,0.0,37.165597320317346,127.0690348373584,0,False,False,False,1,2,0,2426,0.007511793
2191,2191,0.06600375386272382,0.12903225806451613,0.055299539170506916,0.0,0.22222222222222227,0.0,37.16563702161387,127.06931533315748,0,False,False,False,1,2,0,2427,0.009526525
2192,2192,0.04552607361089822,0.03225806451612903,0.12442396313364056,0.0,0.6666666666666667,0.0,37.151339036284156,127.06221137535044,0,False,False,False,2,3,0,2429,0.0002256402
2193,2193,0.04020114809954162,0.03225806451612903,0.12442396313364056,0.0,0.6666666666666667,0.0,37.15154722706798,127.06232287941772,0,False,False,False,2,3,0,2430,0.00070749264
2194,2194,0.09814825166243406,0.06451612903225806,0.05069124423963134,0.0004699248120300752,0.5,0.0,37.15313560769307,127.0631791075965,0,True,True,False,2,3,0,2431,0.004369417
2195,2195,0.07904878127294086,0.06451612903225806,0.059907834101382486,0.0,0.6666666666666667,0.0,37.152927732564905,127.06306698038195,0,True,True,False,2,3,0,2432,0.0033132145
2196,2196,0.08290177237590736,0.06451612903225806,0.06451612903225806,0.0,0.6666666666666667,0.0,37.15271985743673,127.06295485316744,0,True,True,True,2,0,0,2433,0.0042760316
2197,2197,0.052241469294083916,0.06451612903225806,0.06451612903225806,0.0,0.6666666666666667,0.0,37.152511982308546,127.06284272595293,0,False,False,True,2,0,0,2434,0.0021580379
2198,2198,0.05586615135404367,0.06451612903225806,0.06451612903225806,0.0,0.6666666666666667,0.0,37.15230410718038,127.06273059873844,0,False,False,False,2,0,0,2435,0.001158926
2199,2199,0.04354796854806442,0.03225806451612903,0.12442396313364056,0.0,0.6666666666666667,0.0,37.1520962320522,127.06261847152392,0,False,False,False,2,0,0,2436,0.00072813476
2200,2200,0.04354796854806442,0.03225806451612903,0.12442396313364056,0.0,0.6666666666666667,0.0,37.151888356924026,127.06250634430941,0,False,False,False,2,3,0,2437,0.0005326003
2201,2201,0.07490851542991908,0.3548387096774194,0.5345622119815668,0.0004699248120300752,0.3333333333333333,0.0,37.143768252564406,127.07432803384356,0,False,True,False,1,0,0,2439,0.059044894
2202,2202,0.1121373229038967,0.3870967741935484,0.5345622119815668,0.0007048872180451127,0.3333333333333333,0.0,37.1435403953707,127.0743204924702,0,False,True,False,1,0,0,2440,0.03722848
2203,2203,0.134737198813295,0.3870967741935484,0.5345622119815668,0.0007048872180451127,0.3333333333333333,0.0,37.143312538176986,127.07431295109684,0,True,True,False,1,0,0,2441,0.11965101
2204,2204,0.08052605084401586,0.06451612903225806,0.0,0.0,0.3333333333333333,0.1,37.15929801932626,127.03859455124493,0,True,True,False,0,2,0,2443,0.008918908
2205,2205,0.06475874875031737,0.06451612903225806,0.0,0.0,0.3333333333333333,0.0,37.1590987776774,127.0387313769132,0,True,True,False,0,2,0,2444,0.00072434585
2206,2206,0.057106038936144035,0.03225806451612903,0.0,0.0,0.3333333333333333,0.0,37.15890440676737,127.03887401078087,0,False,False,False,0,2,0,2445,0.0007453858
2207,2207,0.04864430927830325,0.03225806451612903,0.0,0.0,0.3333333333333333,0.0,37.15871003585733,127.03901664464851,0,False,False,False,0,2,0,2446,0.0002783121
2208,2208,0.04615737231849044,0.0,0.0,0.0,0.3333333333333333,0.0,37.158515664947295,127.0391592785162,0,False,False,False,0,2,0,2447,0.000105178326
2209,2209,0.02771821617416442,0.0,0.0,0.0,0.3333333333333333,0.0,37.15832129403727,127.03930191238386,0,False,False,False,0,2,0,2448,0.00010745894
2210,2210,0.02632985717727233,0.0,0.0,0.0,0.3333333333333333,0.0,37.15812692312723,127.0394445462515,0,False,False,False,0,2,0,2449,0.000117024974
2211,2211,0.026901094630646848,0.0,0.0,0.0,0.3333333333333333,0.0,37.157932552217204,127.03958718011921,0,False,False,False,0,2,0,2450,0.00012240326
2212,2212,0.025380816253056517,0.0,0.0,0.0,0.3333333333333333,0.0,37.157738181307174,127.03972981398687,0,False,False,False,0,2,0,2451,0.000102928934
2213,2213,0.02012418434562621,0.0,0.0,0.0,0.3333333333333333,0.0,37.15754381039714,127.03987244785452,0,False,False,False,0,2,0,2452,0.0003241199
2214,2214,0.02317076472837953,0.0,0.0,0.0,0.3333333333333333,0.0,37.1573494394871,127.0400150817222,0,False,False,False,0,2,0,2453,0.000117644035
2215,2215,0.021362068864667058,0.0,0.0,0.0,0.3333333333333333,0.0,37.15715506857706,127.04015771558987,0,False,False,False,0,2,0,2454,0.00013974184
2216,2216,0.02822086949495156,0.0,0.0,0.0,0.3333333333333333,0.0,37.15696069766703,127.04030034945757,0,False,False,False,0,2,0,2455,0.000117644035
2217,2217,0.023725035307948176,0.0,0.0,0.0,0.3333333333333333,0.0,37.156766326756994,127.04044298332519,0,False,False,False,0,2,0,2456,0.000108766355
2218,2218,0.024621374333047875,0.0,0.0,0.0,0.3333333333333333,0.0,37.156571955846964,127.04058561719287,0,False,False,False,0,2,0,2457,0.00014912487
2219,2219,0.023512414812638643,0.0,0.0,0.0,0.3333333333333333,0.0,37.15637714408013,127.04072722891857,0,False,False,False,0,2,0,2458,8.046809e-05
2220,2220,0.0201749610081484,0.0,0.0,0.0,0.3333333333333333,0.0,37.156179099363385,127.04086134493623,0,False,False,False,0,2,0,2459,0.00039380358
2221,2221,0.02707343623238713,0.0,0.0,0.0,0.3333333333333333,0.0,37.155973420872456,127.04098819770262,0,False,False,False,0,2,0,2460,0.0002108517
2222,2222,0.044075173477568806,0.0,0.0,0.0,0.3333333333333333,0.0,37.15576840940907,127.041117018094,0,False,True,False,0,2,0,2461,0.0002855239
2223,2223,0.1455100015653684,0.06451612903225806,0.0,0.005169172932330828,1.0,0.0,37.15997779853136,127.03789083350144,0,True,True,False,0,3,0,2463,0.00014506212
2224,2224,0.16330430099791945,0.06451612903225806,0.0,0.003289473684210526,1.0,0.0,37.16006165370799,127.037629263755,0,True,True,False,0,3,0,2464,0.00024726635
2225,2225,0.15797647019995228,0.06451612903225806,0.0,0.0023496240601503762,1.0,0.0,37.16014550888463,127.03736769400852,0,False,False,False,0,3,0,2465,0.00036817908
2226,2226,0.15726432634596407,0.06451612903225806,0.0,0.002819548872180451,1.0,0.0,37.16022936406126,127.03710612426205,0,False,False,False,0,3,0,2466,0.00017844306
2227,2227,0.09547805027969301,0.06451612903225806,0.0,0.0002349624060150376,1.0,0.0,37.160314722845705,127.03684446740894,0,False,False,False,0,3,0,2467,0.00021140285
2228,2228,0.07590780407841598,0.06451612903225806,0.0,0.0,1.0,0.0,37.160401710538615,127.03658271619034,0,False,False,False,0,3,0,2468,9.0394795e-05
2229,2229,0.0671777231327995,0.03225806451612903,0.0,0.0,1.0,0.0,37.16048869823153,127.03632096497176,0,False,False,False,0,3,0,2469,0.00016966391
2230,2230,0.04754252845699184,0.03225806451612903,0.0,0.0,1.0,0.0,37.16057404382757,127.03605756522171,0,False,False,False,0,3,0,2470,0.00023820942
2231,2231,0.05181381110500485,0.03225806451612903,0.0,0.0,1.0,0.0,37.16065589996784,127.03579066234236,0,False,False,False,0,3,0,2471,0.0006296455
2232,2232,0.04917185967279733,0.03225806451612903,0.0,0.0,1.0,0.0,37.160737756108105,127.035523759463,0,True,True,False,0,3,0,2472,0.0005514015
2233,2233,0.053748034718872274,0.0967741935483871,0.12903225806451613,0.0070488721804511266,0.3333333333333333,0.0,37.14828857368875,127.06663598217098,0,False,False,False,1,2,0,2474,0.19497636
2234,2234,0.02228796433888518,0.0967741935483871,0.12903225806451613,0.004464285714285714,0.3333333333333333,0.0,37.14806242351411,127.06661027979496,0,False,False,False,1,2,0,2475,0.10546039
2235,2235,0.025733518047582327,0.0967741935483871,0.12903225806451613,0.004229323308270677,0.3333333333333333,0.0,37.14783526822622,127.06658435341612,0,False,False,False,1,2,0,2476,0.2663444
2236,2236,0.013588664640790943,0.0967741935483871,0.1336405529953917,0.010808270676691729,0.3333333333333333,0.0,37.14760702406564,127.06655818436757,0,False,False,False,0,2,0,2477,0.8694561
2237,2237,0.013588664640790943,0.0967741935483871,0.11981566820276494,0.02796052631578947,0.3333333333333333,0.0,37.14746243480797,127.06642353611777,0,False,False,False,0,2,0,2478,0.6001441
2238,2238,0.028087497470948,0.06451612903225806,0.11981566820276494,0.044407894736842105,0.3333333333333333,0.0,37.147460910042405,127.06614137262413,0,False,False,False,0,2,0,2479,0.02012703
2239,2239,0.028087497470948,0.06451612903225806,0.11981566820276494,0.037124060150375934,0.3333333333333333,0.0,37.14745938527685,127.0658592091305,0,False,False,False,0,2,0,2480,0.020410832
2240,2240,0.05539620381306084,0.06451612903225806,0.07834101382488479,0.011513157894736841,0.3333333333333333,0.0,37.14698760310395,127.06558534583306,0,False,False,False,0,2,0,2481,0.00509249
2241,2241,0.058819270603392,0.06451612903225806,0.07834101382488479,0.006578947368421052,0.3333333333333333,0.0,37.147221765495246,127.06559648402909,0,False,False,False,0,2,0,2482,0.0031388155
2242,2242,0.03362015097496189,0.06451612903225806,0.11981566820276494,0.019501879699248117,0.3333333333333333,0.0,37.1474488972234,127.06559949815146,0,False,False,False,0,2,0,2483,0.022937268
2243,2243,0.02893589926697295,0.06451612903225806,0.07373271889400923,0.0075187969924812035,0.3333333333333333,0.0,37.14698333586176,127.06375526324403,0,False,False,False,0,2,0,2485,0.018714158
2244,2244,0.029938746099216925,0.06451612903225806,0.07373271889400923,0.011748120300751879,0.3333333333333333,0.0,37.14698108135008,127.06403862319617,0,False,False,False,0,2,0,2486,0.018714158
2245,2245,0.030473376941297987,0.06451612903225806,0.07373271889400923,0.011983082706766915,0.3333333333333333,0.0,37.1469794061932,127.06432169913687,0,False,False,False,0,2,0,2487,0.018714158
2246,2246,0.031008007783379043,0.06451612903225806,0.07373271889400923,0.012453007518796992,0.3333333333333333,0.0,37.14697956565988,127.06460387570831,0,False,False,False,0,2,0,2488,0.030374888
2247,2247,0.034768029714806616,0.06451612903225806,0.07834101382488479,0.02326127819548872,0.3333333333333333,0.0,37.14697972512656,127.06488605227976,0,False,False,False,0,2,0,2489,0.01436758
2248,2248,0.03852805164623417,0.06451612903225806,0.07834101382488479,0.030075187969924814,0.3333333333333333,0.0,37.14697988459322,127.0651682288512,0,False,False,False,0,2,0,2490,0.009305871
2249,2249,0.05539620381306084,0.06451612903225806,0.07834101382488479,0.01832706766917293,0.3333333333333333,0.0,37.14698004405991,127.06545040542265,0,False,False,False,0,2,0,2491,0.0056094723
2250,2250,0.010537590748079924,0.5483870967741935,0.1889400921658986,0.0002349624060150376,0.3333333333333333,0.0,37.1312236106981,127.07476809176049,0,True,False,False,2,2,0,2492,0.014955119
2251,2251,0.005847063621012102,0.5483870967741935,0.1152073732718894,0.0,0.3333333333333333,0.0,37.131013164064534,127.07488071349995,0,False,False,False,1,2,0,2493,0.0034100523
2252,2252,0.0056249835124984856,0.5483870967741935,0.17050691244239632,0.0,0.3333333333333333,0.0,37.13080271743095,127.07499333523943,0,False,False,False,1,2,0,2494,0.0348808
2253,2253,0.142688677737823,0.8709677419354839,0.3179723502304148,0.0,0.5,0.0,37.15609932953237,127.07832304091964,1,True,True,False,3,3,0,2496,0.89619976
2254,2254,0.1449839122659225,0.8709677419354839,0.3179723502304148,0.0,0.6666666666666667,0.0,37.156310650250056,127.07842341690336,1,True,True,False,3,3,0,2497,0.16341159
2255,2255,0.22234605844995056,0.8387096774193548,0.3179723502304148,0.0,0.6666666666666667,0.0,37.15652197096775,127.07852379288704,1,True,True,False,3,3,0,2498,0.022336066
2256,2256,0.2860589357144907,0.8064516129032258,0.3179723502304148,0.0007048872180451127,0.6666666666666667,0.0,37.15673329168544,127.0786241688707,1,True,True,False,3,3,0,2499,0.23256421
2257,2257,0.17819377866573669,0.8709677419354839,0.4009216589861751,0.005169172932330828,0.6666666666666667,0.0,37.15314744260208,127.07689309535743,0,True,True,False,2,0,0,2502,0.9335441
2258,2258,0.1355249382248908,0.8387096774193548,0.2857142857142857,0.0,0.6666666666666667,0.0,37.152936712651375,127.07679162067262,1,True,True,False,2,0,0,2503,0.018554363
2259,2259,0.06858242815255265,0.8064516129032258,0.42857142857142855,0.0,0.6666666666666667,0.0,37.15272598270067,127.0766901459878,1,False,False,False,2,0,0,2504,0.05710886
2260,2260,0.06153739865052923,0.8064516129032258,0.4009216589861751,0.0,0.6666666666666667,0.0,37.15251525274998,127.076588671303,1,True,True,False,2,0,0,2505,0.17882654
2261,2261,0.059421245989106565,0.7419354838709677,0.4423963133640553,0.0,0.6666666666666667,0.0,37.152304522799284,127.07648719661816,1,True,True,False,2,0,0,2506,0.6197527
2262,2262,0.019850312661134455,0.7096774193548387,0.4423963133640553,0.0,0.6666666666666667,0.0,37.15208709973835,127.07641531484795,1,True,True,False,2,0,0,2507,0.25503865
2263,2263,0.0001839859904755408,0.0,0.0,0.0,0.0,0.0,37.13200311372768,127.05288284735373,0,False,False,False,0,2,0,2509,0.001326549
2264,2264,0.0003007087853426663,0.0,0.0,0.0,0.0,0.0,37.13219395829135,127.05304427645002,0,False,False,False,0,2,0,2510,0.0034245735
2265,2265,0.0004174315802097918,0.0,0.0,0.0,0.0,0.0,37.13233151928973,127.05326668026258,0,False,False,False,0,2,0,2511,0.0034245735
2266,2266,0.0004174315802097918,0.0,0.0,0.0,0.0,0.0,37.1324644469346,127.0534943862244,0,False,False,False,0,2,0,2512,0.0034245735
2267,2267,0.0013583958076481782,0.0,0.0,0.0,0.0,0.0,37.132597374579476,127.0537220921862,0,False,False,False,0,2,0,2513,0.0034245735
2268,2268,0.002299360035086565,0.0,0.0,0.0,0.0,0.0,37.132730302224346,127.053949798148,0,False,False,False,0,2,0,2514,0.0034245735
2269,2269,0.0017416147327316445,0.0,0.0,0.0,0.0,0.0,37.132863229869216,127.0541775041098,0,False,False,False,0,2,0,2515,0.0034245735
2270,2270,0.04747908122328793,0.0,0.0,0.0,0.3333333333333333,0.0,37.133555622172906,127.05547077432743,0,False,False,False,0,2,0,2516,0.0007112642
2271,2271,0.04747908122328793,0.0,0.0,0.0,0.3333333333333333,0.0,37.133431312923044,127.05523549892638,0,False,False,False,0,2,0,2517,0.0004696556
2272,2272,0.010443151576978027,0.0,0.0,0.0,0.3333333333333333,0.0,37.133307003673174,127.0550002235253,0,False,False,False,0,2,0,2518,0.0015191538
2273,2273,0.0006509668187880269,0.0,0.0,0.0,0.3333333333333333,0.0,37.1331826944233,127.05476494812423,0,False,False,False,0,2,0,2519,0.002066712
2274,2274,0.0010413875343382047,0.0,0.0,0.0,0.3333333333333333,0.0,37.13305838517343,127.05452967272316,0,False,False,False,0,2,0,2520,0.002066712
2275,2275,0.07863181453858878,0.3548387096774194,0.4976958525345622,0.0,0.3333333333333333,0.0,37.1443089805589,127.07462573185673,0,True,True,False,1,2,0,2522,0.027194455
2276,2276,0.08779078868421082,0.3548387096774194,0.4930875576036866,0.0,0.3333333333333333,0.0,37.14430647320972,127.0749088126247,0,True,True,False,1,2,0,2523,0.003847537
2277,2277,0.08779078868421082,0.3870967741935484,0.4930875576036866,0.0,0.3333333333333333,0.0,37.14430396586053,127.07519189339266,0,True,False,False,1,2,0,2524,0.011202339
