,Unnamed: 0,floating_pop_count50,elem_kinder_count400,num_cram_school_count400,parking_count25,width_nearby_count25,cross_road_nearby_count25,lat,lon,overspeed_cam_count100,is_cross50,is_traffic_signal50,is_bump40,numberSchoolZone_count400,cluster,extra50,index,danger
561,561,0.2542925319142829,0.7741935483870968,0.3179723502304148,0.0002349624060150376,0.3333333333333333,0.0,37.156845885064,127.07824049756529,1,True,True,False,3,2,0,599,0.03936822
562,562,0.07001787216111371,0.7096774193548387,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15672058487149,127.0764936371416,0,False,False,False,2,2,0,601,0.060578365
563,563,0.3236163311041262,0.8064516129032258,0.3179723502304148,0.0007048872180451127,0.6666666666666667,0.0,37.15695207616036,127.07871920431006,1,True,True,False,3,3,0,602,0.9455934
564,564,0.3005025680990466,0.7741935483870968,0.3179723502304148,0.0007048872180451127,0.3333333333333333,0.0,37.15698016881005,127.07843349699458,1,True,True,False,3,2,0,603,0.57604116
565,565,0.12321506453861784,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.1570820505656,127.07755623582577,0,False,False,False,3,2,0,605,0.037355762
566,566,0.15332045787781828,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15704864721123,127.07783666491156,1,False,False,False,3,2,0,606,0.07354199
567,567,0.28207683367454955,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15701524385687,127.07811709399738,1,True,True,False,3,2,0,607,0.053462982
568,568,0.11824028416956975,0.967741935483871,0.3179723502304148,0.0,0.3333333333333333,0.0,37.155959115982725,127.0779512942335,1,True,True,False,3,0,0,609,0.52751523
569,569,0.10959699839732773,0.967741935483871,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15602724680409,127.07767963604547,1,True,True,False,3,0,0,610,0.09552921
570,570,0.0747651104828203,0.967741935483871,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15608347223878,127.0774068279155,1,True,False,False,3,0,0,611,0.5256675
571,571,0.0782498855607604,0.8709677419354839,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15613969767345,127.07713401978548,1,True,False,False,3,0,0,612,0.9515364
572,572,0.06904006889945301,0.6129032258064516,0.3179723502304148,0.0,0.22222222222222227,0.0,37.15639553552341,127.07577171922227,0,False,False,False,1,2,0,613,0.6927915
573,573,0.0647325747591256,0.7096774193548387,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15635008433603,127.07605075344372,0,False,False,False,1,0,0,614,0.13791528
574,574,0.059222291962013264,0.7419354838709677,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15629734357713,127.07632439854729,0,False,False,False,2,0,0,615,0.07731918
575,575,0.04773455628080548,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15624460281824,127.07659804365083,0,True,False,False,3,0,0,616,0.13860796
576,576,0.06533733921998633,0.8064516129032258,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15619186205935,127.07687168875442,0,True,False,False,3,0,0,617,0.9492033
577,577,0.0718870173549039,0.8387096774193548,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15616443686471,127.07701398420828,1,True,False,False,2,0,0,618,0.9686095
578,578,0.07217801086182074,0.8387096774193548,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15638947205941,127.07709146753048,1,True,False,False,3,2,0,619,0.48477957
579,579,0.12384609279043833,0.8709677419354839,0.3179723502304148,0.0,0.0,0.0,37.1564712012716,127.07794539774254,1,False,True,False,3,2,0,621,0.017288126
580,580,0.06395082023794763,0.8387096774193548,0.3179723502304148,0.0,0.0,0.0,37.15631040125853,127.07775103252338,1,True,True,False,3,2,0,622,0.015679162
581,581,0.061755237040591375,0.8387096774193548,0.3179723502304148,0.0,0.0,0.0,37.15636254824264,127.07747520554464,1,True,False,False,3,2,0,623,0.015053796
582,582,0.06871072560927638,0.8064516129032258,0.3179723502304148,0.0,0.22222222222222227,0.0,37.15641469522675,127.07719937856592,1,True,False,False,3,2,0,624,0.10232994
583,583,0.07001787216111371,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15656378654772,127.07644059534132,0,False,False,False,2,2,0,625,0.018992543
584,584,0.0633358291682176,0.8064516129032258,0.3179723502304148,0.0,0.3333333333333333,0.0,37.1565094872116,127.07671538097141,0,True,False,False,3,2,0,626,0.031781066
585,585,0.07217801086182074,0.8064516129032258,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15645518787547,127.07699016660152,1,True,False,False,3,2,0,627,0.09157411
586,586,0.20634234526123926,0.7096774193548387,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15741815142672,127.07765900973499,0,False,False,False,4,2,0,629,0.076998346
587,587,0.20634234526123926,0.7419354838709677,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15741087805896,127.07794218611728,0,False,False,False,4,2,0,630,0.018856453
588,588,0.31795363697142226,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15740360469117,127.07822536249957,0,False,True,False,4,2,0,631,0.055513013
589,589,0.3012969315641145,0.7741935483870968,0.3179723502304148,0.0,0.3333333333333333,0.0,37.15724510607706,127.0783565126161,0,True,True,False,3,2,0,632,0.06592332
590,590,0.3005025680990466,0.7741935483870968,0.3179723502304148,0.0002349624060150376,0.3333333333333333,0.0,37.15701890536488,127.07831636214836,1,True,True,False,3,2,0,633,0.056187004
591,591,0.007233959409920302,0.0,0.0,0.0,0.0,0.0,37.14259808387776,127.05742556726378,0,False,False,False,0,2,0,635,0.0027644248
592,592,0.009197721865108505,0.0,0.0,0.0,0.0,0.0,37.142594376810926,127.05771045824926,0,False,False,False,0,2,0,636,0.0034862375
593,593,0.010337566166890112,0.0,0.0,0.0,0.0,0.0,37.14258905205103,127.05799595126116,0,False,False,False,0,2,0,637,0.0027618783
594,594,0.010139372796654843,0.0,0.0,0.0,0.0,0.0,37.14257725651871,127.05828385237871,0,False,False,False,0,2,0,638,0.0029936172
595,595,0.012468250543705022,0.0,0.0,0.0,0.0,0.0,37.1425680363941,127.0585679228873,0,False,False,False,0,2,0,639,0.0057676164
596,596,0.013147939705083263,0.0,0.0,0.0,0.0,0.0,37.14256044487278,127.05885073755208,0,False,False,False,0,2,0,640,0.0054371734
597,597,0.010605000440564704,0.0,0.0,0.0,0.0,0.0,37.142556114617975,127.05913336750505,0,False,False,False,0,2,0,641,0.004132559
598,598,0.005128633280186509,0.0,0.0,0.0,0.0,0.0,37.142574774225885,127.05942696937193,0,False,False,False,0,2,0,642,0.002842834
599,599,0.0015077109377948086,0.0,0.0,0.0,0.0,0.0,37.142632540845696,127.05970658275864,0,False,False,False,0,2,0,643,0.0030575492
600,600,0.0011686888927954385,0.0,0.0,0.0,0.0,0.0,37.14254264101129,127.05997151454993,0,False,False,False,0,2,0,644,0.002928565
601,601,0.0020885059540362736,0.0,0.0,0.0,0.0,0.0,37.142436935882415,127.06023923271641,0,False,False,False,0,2,0,645,0.0027504773
602,602,0.0020885059540362736,0.0,0.0,0.0,0.0,0.0,37.14253426141659,127.06049548574812,0,False,False,False,0,2,0,646,0.0022569827
603,603,0.0072704681218588784,0.0,0.0,0.0,0.0,0.0,37.142675663311685,127.06072076826193,0,False,False,False,0,2,0,647,0.0015684285
604,604,0.007418916646513662,0.0,0.0,0.0,0.0,0.0,37.14280153091386,127.06095647365578,0,False,False,False,0,2,0,648,0.0016060477
605,605,0.009911408514325912,0.0,0.0,0.0,0.0,0.0,37.142916981830226,127.0612015369342,0,False,False,False,0,2,0,649,0.0013447251
606,606,0.01144367410447155,0.0,0.0,0.0,0.0,0.0,37.14302911497444,127.06144969365631,0,False,False,False,0,2,0,650,0.001298948
607,607,0.06190154727430075,0.1935483870967742,0.07373271889400923,0.0004699248120300752,0.7777777777777777,0.0,37.16149398619282,127.06847796201671,0,True,False,False,1,3,0,651,0.037913214
608,608,0.04737313862644789,0.1935483870967742,0.07373271889400923,0.0002349624060150376,0.6666666666666667,0.0,37.161275017470786,127.06838476815253,0,True,False,False,1,0,0,652,0.22681335
609,609,0.046129211111257035,0.25806451612903225,0.07373271889400923,0.0002349624060150376,0.3333333333333333,0.0,37.161051044016226,127.06834674166905,0,True,False,False,1,0,0,653,0.15712236
610,610,0.0450465851086862,0.1935483870967742,0.07373271889400923,0.0,0.3333333333333333,0.0,37.16082581937854,127.0683225070307,0,True,False,False,1,0,0,654,0.1532816
611,611,0.03527564139140915,0.1935483870967742,0.07373271889400923,0.0,0.3333333333333333,0.0,37.16059963647336,127.06830296637293,0,False,False,False,1,0,0,655,0.08384991
612,612,0.042011374080868975,0.1935483870967742,0.07373271889400923,0.0,0.3333333333333333,0.0,37.16037241544508,127.06828851086071,0,False,False,False,2,0,0,656,0.43654087
613,613,0.06349027420443665,0.1935483870967742,0.07373271889400923,0.0002349624060150376,0.3333333333333333,0.0,37.160143537455795,127.06827390683009,0,False,False,False,3,0,0,657,0.69616526
614,614,0.0685968383741412,0.1935483870967742,0.07373271889400923,0.0004699248120300752,0.3333333333333333,0.0,37.15991383309989,127.06825889017617,0,False,False,False,3,0,0,658,0.3248665
615,615,0.11402204043391967,0.1935483870967742,0.07373271889400923,0.0002349624060150376,0.3333333333333333,0.0,37.15968800344185,127.06824286660921,0,False,False,False,3,0,0,659,0.112717114
616,616,0.12177962053005675,0.1935483870967742,0.07373271889400923,0.0007048872180451127,0.3333333333333333,0.0,37.159462173783815,127.06822684304228,0,False,False,False,3,0,0,660,0.1833686
617,617,0.04695210449084097,0.5483870967741935,0.5345622119815668,0.0,0.3333333333333333,0.0,37.15108710409115,127.07342525888862,0,True,False,False,1,2,0,662,0.12886173
618,618,0.04695210449084097,0.4838709677419355,0.5345622119815668,0.0002349624060150376,0.3333333333333333,0.0,37.151094701230726,127.0731432551042,0,True,False,False,2,2,0,663,0.04193609
619,619,0.025986800934293692,0.4516129032258064,0.5345622119815668,0.0004699248120300752,0.3333333333333333,0.0,37.151102197711246,127.07286124069776,0,False,False,True,2,2,0,664,0.05942365
620,620,0.025986800934293692,0.4193548387096774,0.5483870967741935,0.0002349624060150376,0.3333333333333333,0.0,37.151107278374575,127.07257897136215,0,False,False,True,2,2,0,665,0.0114249075
621,621,0.014184480818891057,0.3870967741935484,0.5299539170506913,0.0,0.3333333333333333,0.0,37.1511123590379,127.07229670202652,0,False,False,True,3,2,0,666,0.012581649
622,622,0.014184480818891057,0.3870967741935484,0.5253456221198156,0.0004699248120300752,0.3333333333333333,0.0,37.15111743970122,127.0720144326909,0,False,False,False,4,2,0,667,0.060864765
623,623,0.01692335261242791,0.3548387096774194,0.4654377880184332,0.3578477443609022,0.3333333333333333,0.0,37.15112252036454,127.07173216335528,0,False,False,False,4,2,0,668,0.093386434
624,624,0.01692335261242791,0.3548387096774194,0.4654377880184332,0.35667293233082703,0.3333333333333333,0.0,37.15112745483425,127.07144648124408,0,False,False,False,4,2,0,669,0.059419762
625,625,0.029639966424183695,0.29032258064516125,0.4423963133640553,0.0,0.16666666666666669,0.0,37.151133224331694,127.07115321676626,0,False,False,False,3,2,0,670,0.022410639
626,626,0.17473358231252212,0.06451612903225806,0.2488479262672811,0.07988721804511277,0.3333333333333333,0.0,37.14388649264695,127.06853848378904,0,True,False,False,0,0,0,671,0.8025585
627,627,0.3093300490424001,0.06451612903225806,0.2488479262672811,0.0009398496240601504,0.3333333333333333,0.0,37.14411379747927,127.06852766024592,0,True,False,False,0,0,0,672,0.11413586
628,628,0.32663323882629675,0.03225806451612903,0.2488479262672811,0.0,0.3333333333333333,0.0,37.14434110231159,127.0685168367028,0,True,False,False,0,0,0,673,0.042313453
629,629,0.05563949251383176,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.16086239274047,127.0689834526138,0,True,False,False,2,3,0,675,0.11103918
630,630,0.07347516322771766,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.1606709775594,127.0691382963826,0,True,False,False,2,3,0,676,0.0111198835
631,631,0.08908230479408316,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.16047956237832,127.06929314015137,0,False,False,False,2,1,0,677,0.021343116
632,632,0.11356672391630775,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.16028773437213,127.06944891803677,0,False,False,False,3,1,0,678,0.015314779
633,633,0.14550268024310978,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.16009189578965,127.06960924125973,0,True,True,False,4,1,0,679,0.03929348
634,634,0.09633721220085573,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.159885950879094,127.06977578183485,0,True,True,False,4,3,0,680,0.04212828
635,635,0.07349352463909654,0.2258064516129032,0.07373271889400923,0.0,1.0,0.0,37.15812737701751,127.07119309664095,0,True,False,False,3,0,0,681,0.019024456
636,636,0.08714947571778882,0.2258064516129032,0.07373271889400923,0.0,0.6666666666666667,0.0,37.15831938007826,127.07104225885395,0,True,False,False,3,0,0,682,0.084184945
637,637,0.5569289168173445,0.3548387096774194,1.0,0.0004699248120300752,0.6666666666666667,0.0,37.14881129651507,127.07364201545928,1,True,True,False,1,2,0,683,0.13105685
638,638,0.4778640983623131,0.3870967741935484,0.8110599078341014,0.0,0.6666666666666667,0.0,37.1490382682229,127.0736490095578,1,True,True,False,1,3,0,684,0.32641813
639,639,0.4235961335516094,0.3870967741935484,0.8156682027649771,0.0,0.6666666666666667,0.0,37.149265239930756,127.07365600365637,1,True,True,False,1,3,0,685,0.038425032
640,640,0.4248477310234522,0.3870967741935484,0.8156682027649771,0.0,0.6666666666666667,0.0,37.14949218478819,127.0736629991583,1,True,False,False,1,3,0,686,0.02462334
641,641,0.3726797073748841,0.4193548387096774,0.7419354838709677,0.0,0.6666666666666667,0.0,37.14971882086597,127.07367001079996,0,True,False,False,1,3,0,687,0.6915024
642,642,0.34720243560635583,0.4516129032258064,0.6589861751152074,0.0,0.6666666666666667,0.0,37.149945456943726,127.0736770224416,0,True,False,False,1,3,0,688,0.41795206
643,643,0.1965666368739209,0.4516129032258064,0.5622119815668203,0.0,0.6666666666666667,0.0,37.15017225563318,127.07368313316074,0,True,False,False,1,3,0,689,0.025894186
644,644,0.17973636964449632,0.4838709677419355,0.5576036866359447,0.0,0.6666666666666667,0.0,37.15039906846278,127.07368916553878,0,False,False,False,1,3,0,690,0.012472714
645,645,0.1215755531985288,0.5483870967741935,0.5576036866359447,0.0,0.6666666666666667,0.0,37.15062588129239,127.07369519791688,0,True,False,False,1,3,0,691,0.02257363
646,646,0.12899495793319304,0.5483870967741935,0.5345622119815668,0.0,0.6666666666666667,0.0,37.15085269412197,127.07370123029492,0,True,False,False,1,3,0,692,0.15838094
647,647,0.14915392824383678,0.4516129032258064,0.5391705069124424,0.003054511278195489,1.0,0.0,37.14510419995417,127.07351444324793,0,True,False,False,1,3,0,694,0.112844095
648,648,0.1925770391945244,0.4193548387096774,0.5161290322580645,0.003054511278195489,1.0,0.0,37.14487738145597,127.07350927659384,0,True,False,False,1,3,0,695,0.08667964
649,649,0.18406780334649492,0.4193548387096774,0.4976958525345622,0.001644736842105263,1.0,0.0,37.14465056295776,127.07350410993976,0,True,False,False,1,3,0,696,0.012939619
650,650,0.15130918606303798,0.4193548387096774,0.4792626728110599,0.0004699248120300752,1.0,0.0,37.14442374445957,127.07349894328564,0,False,False,False,1,3,0,697,0.007787419
651,651,0.15040692025325267,0.3870967741935484,0.4792626728110599,0.0002349624060150376,0.0,0.0,37.14419692596135,127.07349377663157,0,False,False,False,1,0,0,698,0.8683657
652,652,0.010636159199268356,0.03225806451612903,0.0,0.0,0.3333333333333333,0.0,37.16059025671688,127.03346284033684,0,False,False,False,0,2,0,699,0.002909384
653,653,0.007309468689319454,0.03225806451612903,0.0,0.0,0.3333333333333333,0.0,37.1607306856505,127.03368514274015,0,False,False,False,0,2,0,700,0.0026817343
654,654,0.006312839170422137,0.03225806451612903,0.0,0.0,0.3333333333333333,0.0,37.16087264121693,127.03391050881949,0,False,False,False,0,2,0,701,0.0025973842
655,655,0.00616222911252907,0.03225806451612903,0.0,0.0,0.3333333333333333,0.0,37.161009478154654,127.03414192895045,0,False,False,False,0,0,0,702,0.0012788171
656,656,0.0684604061149078,0.3225806451612903,0.0967741935483871,0.0018796992481203009,0.0,0.0,37.16383983890987,127.06063771455969,0,True,False,True,5,0,0,703,0.048434123
657,657,0.07484494775887936,0.3225806451612903,0.0967741935483871,0.0007048872180451127,0.0,0.0,37.163882292960636,127.06091481874502,0,False,False,True,5,0,0,704,0.074158445
658,658,0.1093745115486886,0.3225806451612903,0.1152073732718894,0.0002349624060150376,0.0,0.0,37.163924747011386,127.06119192293035,0,False,False,False,5,0,0,705,0.59590584
659,659,0.100069459592286,0.3225806451612903,0.1152073732718894,0.0011748120300751881,0.0,0.0,37.16396720106215,127.06146902711563,0,False,False,False,5,0,0,706,0.47264987
660,660,0.07403065402766275,0.3225806451612903,0.1152073732718894,0.05592105263157894,0.3333333333333333,0.0,37.16409036384485,127.06229924333614,0,True,False,False,4,0,0,707,0.06857644
661,661,0.08889334495293029,0.3225806451612903,0.1152073732718894,0.05615601503759398,0.0,0.0,37.164048951963906,127.0620179775542,0,True,False,False,4,0,0,708,0.040407803
662,662,0.10180496160198896,0.3225806451612903,0.1152073732718894,0.0011748120300751881,0.0,0.0,37.16400754008296,127.06173671177223,0,False,False,False,5,0,0,709,0.08470059
663,663,0.16776821576936113,0.12903225806451613,0.0967741935483871,0.0021146616541353387,0.5,0.0,37.15979442156547,127.0642373611702,0,True,True,False,1,3,0,710,0.03890174
664,664,0.14879785631684264,0.12903225806451613,0.05069124423963134,0.0,0.3333333333333333,0.0,37.15982337817144,127.06451706543136,0,True,True,False,1,0,0,711,0.1183226
665,665,0.08015313881935893,0.1935483870967742,0.08294930875576037,0.0,0.3333333333333333,0.0,37.16003537123465,127.06626308195331,0,False,False,False,0,2,0,712,0.056760717
666,666,0.13329699013469254,0.12903225806451613,0.05069124423963134,0.0,0.3333333333333333,0.0,37.15985785026947,127.06481186030815,0,True,True,False,1,2,0,714,0.16244206
667,667,0.02851736367785113,0.12903225806451613,0.05069124423963134,0.0,0.3333333333333333,0.0,37.159895200719205,127.06509514089987,0,False,False,False,1,2,0,715,0.80087095
668,668,0.025327916794450855,0.16129032258064516,0.08755760368663594,0.0,0.3333333333333333,0.0,37.159931502278454,127.06537809808391,0,False,False,False,0,2,0,716,0.124873914
669,669,0.051645583389105146,0.1935483870967742,0.08755760368663594,0.0,0.3333333333333333,0.0,37.159968417263286,127.0656721165768,0,False,False,False,0,2,0,717,0.037914503
670,670,0.053858761002175126,0.1935483870967742,0.08755760368663594,0.0,0.3333333333333333,0.0,37.16000065260934,127.06595917032783,0,False,False,False,0,2,0,718,0.018903006
671,671,0.18819679667746766,0.25806451612903225,0.1336405529953917,0.0,0.6666666666666667,0.0,37.162109839600696,127.0644685234245,0,True,True,False,1,3,0,719,0.035850413
672,672,0.169589830474202,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.162335953137024,127.0644151628822,0,True,True,False,2,3,0,720,0.017009657
673,673,0.07464762069228797,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.16255825937226,127.06436256256693,0,False,True,False,2,3,0,721,0.006154535
674,674,0.06359047489846632,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.16278004643009,127.06431006591906,0,False,False,False,2,3,0,722,0.0051205046
675,675,0.05253332910464464,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.16300183348793,127.06425756927116,0,False,False,False,2,3,0,723,0.009854355
676,676,0.1175812172607874,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.16322362054576,127.06420507262324,0,False,False,False,3,3,0,724,0.00947434
677,677,0.1826291054169301,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.163445407603575,127.06415257597534,0,False,False,False,3,3,0,725,0.012676188
678,678,0.1480147019757523,0.25806451612903225,0.11059907834101383,0.0,0.6666666666666667,0.0,37.16366719466141,127.06410007932743,0,False,False,False,3,3,0,726,0.018676085
679,679,0.17515383466191387,0.25806451612903225,0.11059907834101383,0.0,0.5,0.0,37.16388898171925,127.06404758267954,0,True,True,False,4,3,0,727,0.03285402
680,680,0.14640970015825785,0.25806451612903225,0.1152073732718894,0.0,0.3333333333333333,0.0,37.16411076877707,127.06399508603165,0,True,True,False,4,0,0,728,0.08532982
681,681,0.15477984144805065,0.16129032258064516,0.0,0.199953007518797,0.6666666666666667,0.0,37.15577479218553,127.05653878333428,0,True,True,False,1,0,0,730,0.023273598
682,682,0.0928868938221172,0.16129032258064516,0.0,0.20018796992481205,0.6666666666666667,0.0,37.15564708308568,127.05677222888616,0,True,True,False,1,0,0,731,0.069690935
683,683,0.0845615626165383,0.16129032258064516,0.0,0.0002349624060150376,0.6666666666666667,0.0,37.1555138038906,127.05700109187022,0,True,True,False,1,2,0,732,0.02786463
684,684,0.057024733169761824,0.0967741935483871,0.0,0.0,0.6666666666666667,0.0,37.155338489018796,127.05719142588056,0,True,False,False,1,2,0,733,0.025847722
685,685,0.026369775815301862,0.0967741935483871,0.0,0.0002349624060150376,0.6666666666666667,0.0,37.15515941116026,127.05736616888358,0,False,False,False,1,2,0,734,0.03474813
686,686,0.026369775815301862,0.0967741935483871,0.0,0.0011748120300751881,0.6666666666666667,0.0,37.15498033330171,127.05754091188656,0,False,False,False,1,2,0,735,0.03518837
687,687,0.01870353793020177,0.0967741935483871,0.0,0.0021146616541353387,0.6666666666666667,0.0,37.15480125544316,127.05771565488956,0,False,False,False,1,2,0,736,0.028577967
688,688,0.008626899955758296,0.0967741935483871,0.0,0.003054511278195489,0.6666666666666667,0.0,37.15462127051767,127.05788938060526,0,False,False,False,1,2,0,737,0.026852068
689,689,0.00941603390492717,0.0967741935483871,0.0,0.002584586466165413,0.6666666666666667,0.0,37.15441956078108,127.05804455735122,0,True,False,False,1,2,0,738,0.025548553
690,690,0.012981343527712888,0.0967741935483871,0.0,0.0023496240601503762,0.6666666666666667,0.0,37.154190474088175,127.0581626878202,0,True,False,False,1,2,0,739,0.024845362
691,691,0.016546653150498608,0.0967741935483871,0.0,0.003524436090225564,0.6666666666666667,0.0,37.153953072651724,127.05820258598965,0,True,False,False,1,2,0,740,0.030988922
692,692,0.023975006167923474,0.0967741935483871,0.0,0.0023496240601503762,0.6666666666666667,0.0,37.15372752790614,127.05819162277729,0,True,False,False,1,2,0,741,0.032733455
693,693,0.03140335918534833,0.0967741935483871,0.004608294930875576,0.001644736842105263,0.6666666666666667,0.0,37.153499679777106,127.05817597054363,0,False,False,False,1,2,0,742,0.017959759
694,694,0.02461457596237909,0.0967741935483871,0.004608294930875576,0.001644736842105263,0.6666666666666667,0.0,37.15327093588781,127.05815849480169,0,True,False,False,1,2,0,743,0.016092883
695,695,0.017825792739409853,0.0967741935483871,0.004608294930875576,0.0018796992481203009,0.6666666666666667,0.0,37.153040528156154,127.0581416366674,0,True,False,False,1,2,0,744,0.013863269
696,696,0.032259186893949965,0.0967741935483871,0.004608294930875576,0.002584586466165413,0.6666666666666667,0.0,37.15280597048938,127.0581153044474,0,True,False,False,1,2,0,745,0.008726291
697,697,0.046692581048490035,0.06451612903225806,0.004608294930875576,0.0021146616541353387,0.6666666666666667,0.0,37.15258135206961,127.05807159845448,0,True,False,False,1,2,0,746,0.0060137543
698,698,0.02099778466085369,0.03225806451612903,0.004608294930875576,0.0,1.0,0.0,37.15162844875345,127.05839603501691,0,True,False,False,0,0,0,748,0.0020798617
699,699,0.033925380386270625,0.06451612903225806,0.004608294930875576,0.0007048872180451127,1.0,0.0,37.151752617970594,127.05815805201559,0,True,False,False,1,0,0,749,0.0021534776
700,700,0.03665774433779975,0.06451612903225806,0.004608294930875576,0.0009398496240601504,0.8333333333333333,0.0,37.15186671891453,127.0579117875038,0,True,False,False,1,0,0,750,0.0052822856
701,701,0.2979675893198409,0.29032258064516125,0.17050691244239632,0.0004699248120300752,0.6666666666666667,0.0,37.148984986731726,127.0683458883194,1,True,True,False,3,0,0,752,0.9094971
702,702,0.3293467765205892,0.29032258064516125,0.16589861751152074,0.003994360902255639,0.6666666666666667,0.0,37.14900416054079,127.06805475148232,1,True,True,False,2,2,0,753,0.17239788
703,703,0.1373303414304446,0.29032258064516125,0.16129032258064516,0.003289473684210526,0.6666666666666667,0.0,37.14902197276409,127.06777265031396,1,False,False,False,2,2,0,754,0.09962185
704,704,0.1373303414304446,0.2258064516129032,0.16129032258064516,0.004229323308270677,0.6666666666666667,0.0,37.149042945724936,127.0674888356003,1,False,False,False,2,2,0,755,0.093771115
705,705,0.04049957914018159,0.1935483870967742,0.16129032258064516,0.0,0.6666666666666667,0.0,37.149068659792135,127.06720245056864,0,False,False,False,2,2,0,756,0.037537515
706,706,0.027839200056060408,0.16129032258064516,0.1336405529953917,0.0,0.6666666666666667,0.0,37.14909659136431,127.0669164836483,0,False,True,False,2,2,0,757,0.05012083
707,707,0.020977842773558585,0.16129032258064516,0.1336405529953917,0.0002349624060150376,0.6666666666666667,0.0,37.14912614980946,127.06663081295143,0,False,True,False,2,2,0,758,0.033824746
708,708,0.021238469168353674,0.0967741935483871,0.12903225806451613,0.0,0.6666666666666667,0.0,37.14915843621363,127.06634563790277,1,False,True,False,2,2,0,759,0.036893297
709,709,0.1929988868103823,0.4193548387096774,0.6589861751152074,0.0,0.3333333333333333,0.0,37.14990329962099,127.07662081800913,0,True,True,False,0,2,0,761,0.24320744
710,710,0.13792116051557446,0.4193548387096774,0.5069124423963134,0.0,0.3333333333333333,0.0,37.150037517209675,127.07680170581892,0,True,True,False,1,2,0,762,0.056794602
711,711,0.04188017133753469,0.1935483870967742,0.08755760368663594,0.0,0.3333333333333333,0.2,37.14444045063333,127.0527107806753,0,False,True,False,2,2,0,763,0.08297272
712,712,0.03462526393076214,0.1935483870967742,0.06912442396313365,0.0,0.3333333333333333,0.0,37.1446679193644,127.05276580209913,0,False,True,False,2,1,0,764,0.07123862
713,713,0.029535027471809132,0.16129032258064516,0.06912442396313365,0.0,0.3333333333333333,0.0,37.144894771577896,127.0527670951332,0,False,True,False,2,2,0,765,0.036359128
714,714,0.048414451453416114,0.16129032258064516,0.06912442396313365,0.0,0.3333333333333333,0.0,37.1451216237914,127.05276838816721,0,False,False,False,2,2,0,766,0.021150647
715,715,0.058077471696618616,0.16129032258064516,0.06912442396313365,0.0,0.3333333333333333,0.0,37.14534847600489,127.05276968120128,0,False,False,False,2,2,0,767,0.009477889
716,716,0.07547039786040749,0.12903225806451613,0.06912442396313365,0.0,0.3333333333333333,0.0,37.14557532821839,127.0527709742353,0,True,False,False,2,2,0,768,0.009927725
717,717,0.07221775518265362,0.12903225806451613,0.06912442396313365,0.0,0.3333333333333333,0.0,37.14580218043188,127.0527722672694,0,True,False,False,2,2,0,769,0.015206784
718,718,0.035735743708419615,0.0,0.0,0.0,0.3333333333333333,0.0,37.144103623541405,127.06171163895227,0,True,False,False,0,2,0,770,0.004692398
719,719,0.02414182395200415,0.0,0.0,0.0,0.3333333333333333,0.0,37.14410323666871,127.06142779127913,0,True,False,False,0,2,0,771,0.0018766748
720,720,0.019699270960659248,0.0,0.0,0.0,0.3333333333333333,0.0,37.144102849796006,127.06114394360591,0,False,False,False,0,2,0,772,0.0028593524
721,721,0.017150139285250682,0.03225806451612903,0.07373271889400923,0.0,0.3333333333333333,0.0,37.14784106047362,127.06203615190859,0,False,False,False,0,2,0,774,0.008890171
722,722,0.0017669953165617722,0.03225806451612903,0.07373271889400923,0.0,0.3333333333333333,0.0,37.147615210288045,127.06201316087366,0,False,False,False,0,2,0,775,0.00709782
