상세도로망_LinkID,도로등급,링크길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡빈도강도
57125517201,107,0.031,남부대로,경기도,오산시,대원동,전일,평일,91.26
57125517202,107,0.031,남부대로,경기도,오산시,대원동,전일,평일,97.47
57124275501,107,0.031,동부대로,경기도,오산시,대원동,전일,평일,87.64
57125151601,107,0.031,엘지로,경기도,오산시,대원동,전일,평일,47.63
57125151602,107,0.031,엘지로,경기도,오산시,대원동,전일,평일,85.2
57124527402,107,0.031,오산로160번길,경기도,오산시,대원동,전일,평일,55.61
57124527401,107,0.031,오산로160번길,경기도,오산시,대원동,전일,평일,59.38
57125709201,107,0.032,동부대로,경기도,오산시,대원동,전일,평일,10.97
57125709202,107,0.032,동부대로,경기도,오산시,대원동,전일,평일,16.16
57125565101,107,0.032,동부대로,경기도,오산시,대원동,전일,평일,99.25
57124363101,107,0.032,동부대로436번길,경기도,오산시,대원동,전일,평일,57.04
57124363102,107,0.032,동부대로436번길,경기도,오산시,대원동,전일,평일,73.34
57125564402,107,0.033,성호대로,경기도,오산시,대원동,전일,평일,23.55
57125564401,107,0.033,성호대로,경기도,오산시,대원동,전일,평일,73.76
57124589402,107,0.034,대원로,경기도,오산시,대원동,전일,평일,58.5
57124589401,107,0.034,대원로,경기도,오산시,대원동,전일,평일,59.84
57124275102,107,0.034,운천로,경기도,오산시,대원동,전일,평일,62.4
57124275101,107,0.034,운천로,경기도,오산시,대원동,전일,평일,75.42
57124432201,107,0.035,부원로,경기도,오산시,대원동,전일,평일,42.97
57124432202,107,0.035,부원로,경기도,오산시,대원동,전일,평일,72.85
57124648401,107,0.035,원동로,경기도,오산시,대원동,전일,평일,27.69
57124648402,107,0.035,원동로,경기도,오산시,대원동,전일,평일,63
57125517102,107,0.036,남부대로,경기도,오산시,대원동,전일,평일,90.03
57125517101,107,0.036,남부대로,경기도,오산시,대원동,전일,평일,94.35
57124296701,107,0.036,운천로,경기도,오산시,대원동,전일,평일,94.45
57125152801,107,0.037,남부대로,경기도,오산시,대원동,전일,평일,85.94
57124064602,107,0.037,원동로,경기도,오산시,대원동,전일,평일,7.28
57124064601,107,0.037,원동로,경기도,오산시,대원동,전일,평일,64.39
57125519301,107,0.038,,경기도,오산시,대원동,전일,평일,62.5
57125519302,107,0.038,,경기도,오산시,대원동,전일,평일,82.68
57124630802,107,0.038,,경기도,오산시,대원동,전일,평일,95.16
57124630801,107,0.038,,경기도,오산시,대원동,전일,평일,100
57120069301,107,0.038,경기대로,경기도,오산시,대원동,전일,평일,87.78
57120069302,107,0.038,경기대로,경기도,오산시,대원동,전일,평일,97.17
57124618601,107,0.038,남부대로,경기도,오산시,대원동,전일,평일,77.29
57124618602,107,0.038,남부대로,경기도,오산시,대원동,전일,평일,89.45
57125565801,107,0.038,동부대로,경기도,오산시,대원동,전일,평일,50.91
57125564101,107,0.038,성호대로,경기도,오산시,대원동,전일,평일,27.87
57124345101,107,0.039,,경기도,오산시,대원동,전일,평일,100
57124067401,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,11.14
57124067402,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,45.28
57125373801,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,91.19
57125373802,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,92.74
57125152001,107,0.04,,경기도,오산시,대원동,전일,평일,89.94
57125203601,107,0.04,남부대로,경기도,오산시,대원동,전일,평일,80.64
57124934401,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,12.18
57124934402,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,19.96
57125565301,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,48.15
57125564901,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,69.17
57124416102,107,0.04,밀머리로1번길,경기도,오산시,대원동,전일,평일,77.29
57124416101,107,0.04,밀머리로1번길,경기도,오산시,대원동,전일,평일,91.04
57125203801,107,0.04,오산로,경기도,오산시,대원동,전일,평일,74.15
57124288601,107,0.04,운암로,경기도,오산시,대원동,전일,평일,92.69
57124288602,107,0.04,운암로,경기도,오산시,대원동,전일,평일,98.06
57124078901,107,0.041,남부대로,경기도,오산시,대원동,전일,평일,18.85
57124078902,107,0.041,남부대로,경기도,오산시,대원동,전일,평일,28.91
57124173601,107,0.041,동부대로,경기도,오산시,대원동,전일,평일,11.73
57124173602,107,0.041,동부대로,경기도,오산시,대원동,전일,평일,23.32
57124337501,107,0.041,성호대로,경기도,오산시,대원동,전일,평일,21.76
57124337502,107,0.041,성호대로,경기도,오산시,대원동,전일,평일,69.19
57124288401,107,0.041,운천로,경기도,오산시,대원동,전일,평일,97.05
57124288402,107,0.041,운천로,경기도,오산시,대원동,전일,평일,97.49
57124589502,107,0.042,대원로,경기도,오산시,대원동,전일,평일,50.32
57124589501,107,0.042,대원로,경기도,오산시,대원동,전일,평일,65.99
57125008001,107,0.042,동부대로,경기도,오산시,대원동,전일,평일,30.02
57124295301,107,0.043,남부대로,경기도,오산시,대원동,전일,평일,18.19
57124310701,107,0.043,남부대로,경기도,오산시,대원동,전일,평일,93.65
57125127001,107,0.044,동부대로,경기도,오산시,대원동,전일,평일,25.37
57125127002,107,0.044,동부대로,경기도,오산시,대원동,전일,평일,44.5
57125517401,107,0.045,경기대로148번길,경기도,오산시,대원동,전일,평일,92.54
57125517402,107,0.045,경기대로148번길,경기도,오산시,대원동,전일,평일,93.67
57124230101,107,0.045,원동로,경기도,오산시,대원동,전일,평일,9.14
57124274801,107,0.045,원동로,경기도,오산시,대원동,전일,평일,17.39
57124230102,107,0.045,원동로,경기도,오산시,대원동,전일,평일,64.92
57124274802,107,0.045,원동로,경기도,오산시,대원동,전일,평일,68.14
57124339702,107,0.046,,경기도,오산시,대원동,전일,평일,94.96
57124339701,107,0.046,,경기도,오산시,대원동,전일,평일,100
57125148001,107,0.046,남부대로,경기도,오산시,대원동,전일,평일,48.96
57125204001,107,0.046,남부대로,경기도,오산시,대원동,전일,평일,73.58
57124830001,107,0.046,동부대로,경기도,오산시,대원동,전일,평일,11.93
57124830002,107,0.046,동부대로,경기도,오산시,대원동,전일,평일,54.2
57124527301,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,51.2
57124527302,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,57.69
57124381801,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,96.8
57124381901,107,0.047,경기대로,경기도,오산시,대원동,전일,평일,83.26
57124206701,107,0.047,경기대로25번길,경기도,오산시,대원동,전일,평일,78.8
57124206702,107,0.047,경기대로25번길,경기도,오산시,대원동,전일,평일,94.03
57124273701,107,0.047,원동로,경기도,오산시,대원동,전일,평일,26.58
57124273501,107,0.048,경기대로,경기도,오산시,대원동,전일,평일,77.82
57125517901,107,0.049,오산로,경기도,오산시,대원동,전일,평일,28.22
57125517902,107,0.049,오산로,경기도,오산시,대원동,전일,평일,52.44
57124853601,107,0.05,,경기도,오산시,대원동,전일,평일,86.6
57124853602,107,0.05,,경기도,오산시,대원동,전일,평일,99.99
57124273901,107,0.05,경기대로,경기도,오산시,대원동,전일,평일,95.27
57124228601,107,0.05,동부대로,경기도,오산시,대원동,전일,평일,6.11
57124295101,107,0.051,경기대로,경기도,오산시,대원동,전일,평일,90.48
57125095601,107,0.051,남부대로,경기도,오산시,대원동,전일,평일,60.76
57124276001,107,0.051,동부대로,경기도,오산시,대원동,전일,평일,52.28
57124302502,107,0.051,부원로,경기도,오산시,대원동,전일,평일,96.26
57124302501,107,0.051,부원로,경기도,오산시,대원동,전일,평일,98.1
57124981201,107,0.052,경기대로,경기도,오산시,대원동,전일,평일,80.82
57124529502,107,0.053,오산로,경기도,오산시,대원동,전일,평일,87.02
57124529501,107,0.053,오산로,경기도,오산시,대원동,전일,평일,89.19
57124616401,107,0.054,남부대로,경기도,오산시,대원동,전일,평일,54.33
57124616402,107,0.054,남부대로,경기도,오산시,대원동,전일,평일,79.67
57125151401,107,0.055,,경기도,오산시,대원동,전일,평일,96.55
57125007601,107,0.055,동부대로,경기도,오산시,대원동,전일,평일,62.79
57124259702,107,0.055,원동로,경기도,오산시,대원동,전일,평일,6.73
57124259701,107,0.055,원동로,경기도,오산시,대원동,전일,평일,50.42
57125016801,107,0.056,,경기도,오산시,대원동,전일,평일,14.62
57124490401,107,0.056,,경기도,오산시,대원동,전일,평일,93.7
57124490402,107,0.056,,경기도,오산시,대원동,전일,평일,100
57124173001,107,0.056,경기대로25번길,경기도,오산시,대원동,전일,평일,99.29
57125017001,107,0.056,엘지로,경기도,오산시,대원동,전일,평일,48.13
57124618001,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,29.16
57124618802,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,65.61
57124618801,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,85.06
57125414301,107,0.057,원동로,경기도,오산시,대원동,전일,평일,58.52
57125414302,107,0.057,원동로,경기도,오산시,대원동,전일,평일,75.53
57125152201,107,0.058,,경기도,오산시,대원동,전일,평일,80.85
57124527101,107,0.058,원동로,경기도,오산시,대원동,전일,평일,65.07
57124527102,107,0.058,원동로,경기도,오산시,대원동,전일,평일,66
57124529401,107,0.059,오산로,경기도,오산시,대원동,전일,평일,93.67
57124529402,107,0.059,오산로,경기도,오산시,대원동,전일,평일,94.42
57125151201,107,0.06,,경기도,오산시,대원동,전일,평일,59.11
57124340602,107,0.06,,경기도,오산시,대원동,전일,평일,99.62
57124340601,107,0.06,,경기도,오산시,대원동,전일,평일,100
57124276301,107,0.06,동부대로,경기도,오산시,대원동,전일,평일,36.03
57125328002,107,0.061,,경기도,오산시,대원동,전일,평일,66.01
57125328001,107,0.061,,경기도,오산시,대원동,전일,평일,80.9
57124915601,107,0.061,오산로50번길,경기도,오산시,대원동,전일,평일,71.51
57124915602,107,0.061,오산로50번길,경기도,오산시,대원동,전일,평일,90.73
57125204801,107,0.063,오산로,경기도,오산시,대원동,전일,평일,35.58
57125204802,107,0.063,오산로,경기도,오산시,대원동,전일,평일,68.31
57124914801,107,0.064,오산로,경기도,오산시,대원동,전일,평일,86.19
57124914802,107,0.064,오산로,경기도,오산시,대원동,전일,평일,93.1
57125204402,107,0.066,오산로,경기도,오산시,대원동,전일,평일,27.75
57125204401,107,0.066,오산로,경기도,오산시,대원동,전일,평일,41.63
57124351201,107,0.067,,경기도,오산시,대원동,전일,평일,89.08
57124351202,107,0.067,,경기도,오산시,대원동,전일,평일,97.23
57124916402,107,0.067,오산로62번길,경기도,오산시,대원동,전일,평일,93.16
57124916401,107,0.067,오산로62번길,경기도,오산시,대원동,전일,평일,97.86
57124273301,107,0.07,원동로,경기도,오산시,대원동,전일,평일,81.39
57124229901,107,0.071,원동로,경기도,오산시,대원동,전일,평일,59.88
57124311201,107,0.072,남부대로,경기도,오산시,대원동,전일,평일,19.43
57124310301,107,0.072,남부대로,경기도,오산시,대원동,전일,평일,52.41
57125202002,107,0.073,,경기도,오산시,대원동,전일,평일,95.36
57125202001,107,0.073,,경기도,오산시,대원동,전일,평일,99.22
57120068601,107,0.073,대원로,경기도,오산시,대원동,전일,평일,38.28
57120068602,107,0.073,대원로,경기도,오산시,대원동,전일,평일,84.04
57124229301,107,0.074,동부대로,경기도,오산시,대원동,전일,평일,86.33
57124114702,107,0.074,오산로,경기도,오산시,대원동,전일,평일,23.34
57124114701,107,0.074,오산로,경기도,오산시,대원동,전일,평일,55.5
57124274901,107,0.075,,경기도,오산시,대원동,전일,평일,84.45
57124274902,107,0.075,,경기도,오산시,대원동,전일,평일,94.33
57125203002,107,0.075,오산로,경기도,오산시,대원동,전일,평일,57.61
57125203001,107,0.075,오산로,경기도,오산시,대원동,전일,평일,69.2
57124310601,107,0.076,동부대로,경기도,오산시,대원동,전일,평일,80.97
57124414901,107,0.076,밀머리로1번길,경기도,오산시,대원동,전일,평일,94.35
57124414902,107,0.076,밀머리로1번길,경기도,오산시,대원동,전일,평일,97.11
57124636001,107,0.077,,경기도,오산시,대원동,전일,평일,95.12
57124636002,107,0.077,,경기도,오산시,대원동,전일,평일,97.91
57125516601,107,0.078,남부대로,경기도,오산시,대원동,전일,평일,95.45
57125516602,107,0.078,남부대로,경기도,오산시,대원동,전일,평일,96.22
57124229801,107,0.078,동부대로,경기도,오산시,대원동,전일,평일,80.45
57124295801,107,0.079,동부대로,경기도,오산시,대원동,전일,평일,52.33
57124632602,107,0.081,경기대로,경기도,오산시,대원동,전일,평일,88.52
57124632601,107,0.081,경기대로,경기도,오산시,대원동,전일,평일,91.5
57124295701,107,0.082,남부대로,경기도,오산시,대원동,전일,평일,48.34
57124230801,107,0.084,동부대로,경기도,오산시,대원동,전일,평일,17
57125374402,107,0.084,동부대로,경기도,오산시,대원동,전일,평일,85.21
57125374401,107,0.084,동부대로,경기도,오산시,대원동,전일,평일,88.86
57124345602,107,0.084,운천로,경기도,오산시,대원동,전일,평일,84.71
57124345601,107,0.084,운천로,경기도,오산시,대원동,전일,평일,98.62
57124436401,107,0.085,오산로132번길,경기도,오산시,대원동,전일,평일,54.91
57124436402,107,0.085,오산로132번길,경기도,오산시,대원동,전일,평일,84.13
57124732602,107,0.086,운천로,경기도,오산시,대원동,전일,평일,34.66
57124732601,107,0.086,운천로,경기도,오산시,대원동,전일,평일,43.88
57124229501,107,0.086,원동로,경기도,오산시,대원동,전일,평일,46.86
57125520101,107,0.087,,경기도,오산시,대원동,전일,평일,99.88
57125017201,107,0.087,엘지로,경기도,오산시,대원동,전일,평일,2.14
57125017202,107,0.087,엘지로,경기도,오산시,대원동,전일,평일,3.83
57124744802,107,0.087,원동로,경기도,오산시,대원동,전일,평일,16.35
57124744801,107,0.087,원동로,경기도,오산시,대원동,전일,평일,38.46
57124577302,107,0.088,동부대로,경기도,오산시,대원동,전일,평일,8.04
57124577301,107,0.088,동부대로,경기도,오산시,대원동,전일,평일,29.7
57124577902,107,0.089,,경기도,오산시,대원동,전일,평일,81.66
57124577901,107,0.089,,경기도,오산시,대원동,전일,평일,88.67
57124362402,107,0.092,,경기도,오산시,대원동,전일,평일,82.76
57124362401,107,0.092,,경기도,오산시,대원동,전일,평일,98.97
57124463202,107,0.092,청호길,경기도,오산시,대원동,전일,평일,56.51
57124463201,107,0.092,청호길,경기도,오산시,대원동,전일,평일,71.3
57124274701,107,0.093,원동로,경기도,오산시,대원동,전일,평일,9.93
57124274702,107,0.093,원동로,경기도,오산시,대원동,전일,평일,76.52
57124511401,107,0.096,오산로132번길,경기도,오산시,대원동,전일,평일,91.51
57124511402,107,0.096,오산로132번길,경기도,오산시,대원동,전일,평일,93.22
57125202201,107,0.099,역광장로,경기도,오산시,대원동,전일,평일,37.11
57125202202,107,0.099,역광장로,경기도,오산시,대원동,전일,평일,81.34
57124363202,107,0.101,동부대로436번길,경기도,오산시,대원동,전일,평일,37.47
57124363201,107,0.101,동부대로436번길,경기도,오산시,대원동,전일,평일,58.87
57124340702,107,0.103,남부대로,경기도,오산시,대원동,전일,평일,79.05
57124340701,107,0.103,남부대로,경기도,오산시,대원동,전일,평일,82.41
57124934002,107,0.103,동부대로,경기도,오산시,대원동,전일,평일,4.29
57124934001,107,0.103,동부대로,경기도,오산시,대원동,전일,평일,12.28
57124477302,107,0.104,운천로,경기도,오산시,대원동,전일,평일,49.73
57124477301,107,0.104,운천로,경기도,오산시,대원동,전일,평일,62.28
57124344102,107,0.106,동부대로,경기도,오산시,대원동,전일,평일,69.19
57124344101,107,0.106,동부대로,경기도,오산시,대원동,전일,평일,72.01
57125520201,107,0.108,,경기도,오산시,대원동,전일,평일,95.41
57124981001,107,0.108,오산로132번길,경기도,오산시,대원동,전일,평일,25.04
57124058901,107,0.109,역광장로,경기도,오산시,대원동,전일,평일,75.23
57124058902,107,0.109,역광장로,경기도,오산시,대원동,전일,평일,75.29
57125126601,107,0.11,,경기도,오산시,대원동,전일,평일,36.91
57125126602,107,0.11,,경기도,오산시,대원동,전일,평일,42.41
57125448802,107,0.11,엘지로,경기도,오산시,대원동,전일,평일,16.62
57125448801,107,0.11,엘지로,경기도,오산시,대원동,전일,평일,39.64
57124227302,107,0.11,오산로,경기도,오산시,대원동,전일,평일,6.57
57124227301,107,0.11,오산로,경기도,오산시,대원동,전일,평일,52.52
57124772401,107,0.111,,경기도,오산시,대원동,전일,평일,58.76
57124772402,107,0.111,,경기도,오산시,대원동,전일,평일,67.6
57124520002,107,0.112,경기대로25번길,경기도,오산시,대원동,전일,평일,74.34
57124520001,107,0.112,경기대로25번길,경기도,오산시,대원동,전일,평일,76.18
57124617002,107,0.115,,경기도,오산시,대원동,전일,평일,94.33
57124617001,107,0.115,,경기도,오산시,대원동,전일,평일,99.96
57125519502,107,0.115,역광장로,경기도,오산시,대원동,전일,평일,83.76
57125519501,107,0.115,역광장로,경기도,오산시,대원동,전일,평일,89.52
57124288301,107,0.115,운암로,경기도,오산시,대원동,전일,평일,91.96
57124089102,107,0.116,,경기도,오산시,대원동,전일,평일,95.73
57124089101,107,0.116,,경기도,오산시,대원동,전일,평일,97
57124515702,107,0.116,동부대로,경기도,오산시,대원동,전일,평일,46.85
57124515701,107,0.116,동부대로,경기도,오산시,대원동,전일,평일,60.28
57125517502,107,0.117,경기대로148번길,경기도,오산시,대원동,전일,평일,85.89
57125517501,107,0.117,경기대로148번길,경기도,오산시,대원동,전일,평일,86.4
57124340101,107,0.118,경기대로,경기도,오산시,대원동,전일,평일,54.53
57124340102,107,0.118,경기대로,경기도,오산시,대원동,전일,평일,58.34
57124503102,107,0.118,운천로,경기도,오산시,대원동,전일,평일,77.11
57124503101,107,0.118,운천로,경기도,오산시,대원동,전일,평일,82.66
57124292401,107,0.123,동부대로,경기도,오산시,대원동,전일,평일,1.93
57124292402,107,0.123,동부대로,경기도,오산시,대원동,전일,평일,50.78
57124382501,107,0.123,오산로,경기도,오산시,대원동,전일,평일,41.09
57124382502,107,0.123,오산로,경기도,오산시,대원동,전일,평일,49.71
57124352301,107,0.123,원동로,경기도,오산시,대원동,전일,평일,75.54
57124352302,107,0.123,원동로,경기도,오산시,대원동,전일,평일,88.48
57125374201,107,0.125,동부대로,경기도,오산시,대원동,전일,평일,83.67
57125374202,107,0.125,동부대로,경기도,오산시,대원동,전일,평일,96.27
57124339801,107,0.126,경기대로,경기도,오산시,대원동,전일,평일,58.84
57124339802,107,0.126,경기대로,경기도,오산시,대원동,전일,평일,86.99
57125127201,107,0.126,동부대로,경기도,오산시,대원동,전일,평일,23.27
57125127202,107,0.126,동부대로,경기도,오산시,대원동,전일,평일,39.75
57124511202,107,0.126,오산로132번길,경기도,오산시,대원동,전일,평일,70.45
57124511201,107,0.126,오산로132번길,경기도,오산시,대원동,전일,평일,70.66
57125374002,107,0.127,동부대로,경기도,오산시,대원동,전일,평일,81.74
57125374001,107,0.127,동부대로,경기도,오산시,대원동,전일,평일,83.23
57124436501,107,0.129,,경기도,오산시,대원동,전일,평일,83.8
57124436502,107,0.129,,경기도,오산시,대원동,전일,평일,86.36
57124541301,107,0.129,남부대로,경기도,오산시,대원동,전일,평일,80.78
57124541302,107,0.129,남부대로,경기도,오산시,대원동,전일,평일,92.11
57124572802,107,0.131,남부대로,경기도,오산시,대원동,전일,평일,71.16
57124572801,107,0.131,남부대로,경기도,오산시,대원동,전일,평일,72.1
57124288801,107,0.132,운암로,경기도,오산시,대원동,전일,평일,45.15
57124288802,107,0.132,운암로,경기도,오산시,대원동,전일,평일,64.57
57124288501,107,0.133,운암로,경기도,오산시,대원동,전일,평일,97.69
57124287901,107,0.133,운천로,경기도,오산시,대원동,전일,평일,26.86
57124287902,107,0.133,운천로,경기도,오산시,대원동,전일,평일,81.9
57124440901,107,0.134,오산로,경기도,오산시,대원동,전일,평일,18.08
57124440902,107,0.134,오산로,경기도,오산시,대원동,전일,평일,89.77
57124915001,107,0.135,오산로62번길,경기도,오산시,대원동,전일,평일,94.08
57124288701,107,0.135,운암로,경기도,오산시,대원동,전일,평일,34.56
57124288702,107,0.135,운암로,경기도,오산시,대원동,전일,평일,56.21
57124589201,107,0.136,운천로,경기도,오산시,대원동,전일,평일,30.63
57124589202,107,0.136,운천로,경기도,오산시,대원동,전일,평일,73.03
57124079402,107,0.138,남부대로,경기도,오산시,대원동,전일,평일,18.43
57124079401,107,0.138,남부대로,경기도,오산시,대원동,전일,평일,68.55
57124580801,107,0.138,밀머리로1번길,경기도,오산시,대원동,전일,평일,54.77
57124580802,107,0.138,밀머리로1번길,경기도,오산시,대원동,전일,평일,55.81
57124414601,107,0.139,동부대로,경기도,오산시,대원동,전일,평일,8.15
57124732401,107,0.141,운천로,경기도,오산시,대원동,전일,평일,32.9
57124732402,107,0.141,운천로,경기도,오산시,대원동,전일,평일,83.89
57124772001,107,0.144,오산로,경기도,오산시,대원동,전일,평일,19.15
57124772002,107,0.144,오산로,경기도,오산시,대원동,전일,평일,67.13
57124170802,107,0.145,오산로,경기도,오산시,대원동,전일,평일,24.05
57124170801,107,0.145,오산로,경기도,오산시,대원동,전일,평일,66.41
57124340002,107,0.146,,경기도,오산시,대원동,전일,평일,93.11
57124340001,107,0.146,,경기도,오산시,대원동,전일,평일,93.62
57125565201,107,0.146,동부대로,경기도,오산시,대원동,전일,평일,41.07
57125519702,107,0.148,,경기도,오산시,대원동,전일,평일,69.98
57125519701,107,0.148,,경기도,오산시,대원동,전일,평일,77.99
57121015601,107,0.149,성호대로,경기도,오산시,대원동,전일,평일,34.49
57121015602,107,0.149,성호대로,경기도,오산시,대원동,전일,평일,71.29
57125565401,107,0.152,동부대로,경기도,오산시,대원동,전일,평일,14.1
57124511101,107,0.152,오산로132번길,경기도,오산시,대원동,전일,평일,52.8
57124511102,107,0.152,오산로132번길,경기도,오산시,대원동,전일,평일,75.87
57125655702,107,0.155,,경기도,오산시,대원동,전일,평일,74.18
57125655701,107,0.155,,경기도,오산시,대원동,전일,평일,84.17
57124633402,107,0.155,경기대로,경기도,오산시,대원동,전일,평일,64.52
57124633401,107,0.155,경기대로,경기도,오산시,대원동,전일,평일,82.24
57120199601,107,0.158,대원로,경기도,오산시,대원동,전일,평일,35.06
57120199602,107,0.158,대원로,경기도,오산시,대원동,전일,평일,54.59
57124319702,107,0.159,동부대로436번길,경기도,오산시,대원동,전일,평일,49.9
57124319701,107,0.159,동부대로436번길,경기도,오산시,대원동,전일,평일,59.17
57125136602,107,0.161,남부대로,경기도,오산시,대원동,전일,평일,21.63
57125136601,107,0.161,남부대로,경기도,오산시,대원동,전일,평일,71.73
57124516202,107,0.161,청호길,경기도,오산시,대원동,전일,평일,78.5
57124516201,107,0.161,청호길,경기도,오산시,대원동,전일,평일,84.21
57125518002,107,0.162,오산로,경기도,오산시,대원동,전일,평일,41.58
57125518001,107,0.162,오산로,경기도,오산시,대원동,전일,평일,44.52
57124064401,107,0.169,원동로,경기도,오산시,대원동,전일,평일,29.15
57124064402,107,0.169,원동로,경기도,오산시,대원동,전일,평일,65.04
57124577701,107,0.171,대원로,경기도,오산시,대원동,전일,평일,61.87
57124577702,107,0.171,대원로,경기도,오산시,대원동,전일,평일,77.38
57124362002,107,0.172,남부대로,경기도,오산시,대원동,전일,평일,58.15
57124362001,107,0.172,남부대로,경기도,오산시,대원동,전일,평일,86.43
57121002601,107,0.172,오산로,경기도,오산시,대원동,전일,평일,34.37
57121002602,107,0.172,오산로,경기도,오산시,대원동,전일,평일,90.55
57125519901,107,0.174,,경기도,오산시,대원동,전일,평일,77.03
57124362801,107,0.176,,경기도,오산시,대원동,전일,평일,29.68
57124362802,107,0.176,,경기도,오산시,대원동,전일,평일,43.42
57124302602,107,0.176,,경기도,오산시,대원동,전일,평일,75.9
57124302601,107,0.176,,경기도,오산시,대원동,전일,평일,91.95
57124230601,107,0.177,동부대로,경기도,오산시,대원동,전일,평일,25.34
57124344001,107,0.18,동부대로,경기도,오산시,대원동,전일,평일,83.94
57124344002,107,0.18,동부대로,경기도,오산시,대원동,전일,평일,87.08
57124511601,107,0.18,오산로132번길,경기도,오산시,대원동,전일,평일,71.2
57124511602,107,0.18,오산로132번길,경기도,오산시,대원동,전일,평일,90.73
57124302902,107,0.182,부원로,경기도,오산시,대원동,전일,평일,34.26
57124302901,107,0.182,부원로,경기도,오산시,대원동,전일,평일,37.97
57124311301,107,0.184,남부대로,경기도,오산시,대원동,전일,평일,11.16
57124311302,107,0.184,남부대로,경기도,오산시,대원동,전일,평일,30.55
57124432301,107,0.185,동부대로436번길,경기도,오산시,대원동,전일,평일,8.91
57124432302,107,0.185,동부대로436번길,경기도,오산시,대원동,전일,평일,11.67
57124150201,107,0.186,성호대로,경기도,오산시,대원동,전일,평일,11.07
57124150202,107,0.186,성호대로,경기도,오산시,대원동,전일,평일,74.15
57124344501,107,0.193,,경기도,오산시,대원동,전일,평일,67.76
57124344502,107,0.193,,경기도,오산시,대원동,전일,평일,74.24
57124350201,107,0.205,동부대로,경기도,오산시,대원동,전일,평일,72.67
57124350202,107,0.205,동부대로,경기도,오산시,대원동,전일,평일,88.29
57124231101,107,0.207,동부대로,경기도,오산시,대원동,전일,평일,57.65
57124437802,107,0.21,동부대로,경기도,오산시,대원동,전일,평일,20.8
57124437801,107,0.21,동부대로,경기도,오산시,대원동,전일,평일,35.95
57124345001,107,0.213,밀머리로1번길,경기도,오산시,대원동,전일,평일,68.27
57124345002,107,0.213,밀머리로1번길,경기도,오산시,대원동,전일,평일,74.12
57124512201,107,0.215,오산로,경기도,오산시,대원동,전일,평일,76.77
57124512202,107,0.215,오산로,경기도,오산시,대원동,전일,평일,77.82
57124934201,107,0.216,동부대로,경기도,오산시,대원동,전일,평일,24.57
57124934202,107,0.216,동부대로,경기도,오산시,대원동,전일,평일,44.01
57125520301,107,0.227,,경기도,오산시,대원동,전일,평일,95.05
57124292802,107,0.227,동부대로,경기도,오산시,대원동,전일,평일,3.47
57124292801,107,0.227,동부대로,경기도,오산시,대원동,전일,평일,13.28
57124433302,107,0.228,경기대로148번길,경기도,오산시,대원동,전일,평일,80.05
57124433301,107,0.228,경기대로148번길,경기도,오산시,대원동,전일,평일,85.37
57124510901,107,0.23,오산로,경기도,오산시,대원동,전일,평일,12.74
57124510902,107,0.23,오산로,경기도,오산시,대원동,전일,평일,43.49
57124288101,107,0.231,운천로,경기도,오산시,대원동,전일,평일,94.12
57124828201,107,0.235,경기대로,경기도,오산시,대원동,전일,평일,73.01
57124828202,107,0.235,경기대로,경기도,오산시,대원동,전일,평일,79.74
57124231002,107,0.235,원동로,경기도,오산시,대원동,전일,평일,16.96
57124231001,107,0.235,원동로,경기도,오산시,대원동,전일,평일,55.4
57124059002,107,0.236,역광장로,경기도,오산시,대원동,전일,평일,33.04
57124059001,107,0.236,역광장로,경기도,오산시,대원동,전일,평일,50.55
57124414802,107,0.24,밀머리로1번길,경기도,오산시,대원동,전일,평일,74.37
57124414801,107,0.24,밀머리로1번길,경기도,오산시,대원동,전일,평일,76.83
57124462201,107,0.242,청호로,경기도,오산시,대원동,전일,평일,5.09
57124462502,107,0.242,청호로,경기도,오산시,대원동,전일,평일,55.23
57124462501,107,0.242,청호로,경기도,오산시,대원동,전일,평일,57.16
57124462202,107,0.242,청호로,경기도,오산시,대원동,전일,평일,63.74
57124362602,107,0.249,남부대로,경기도,오산시,대원동,전일,평일,27.18
57124362601,107,0.249,남부대로,경기도,오산시,대원동,전일,평일,32.84
57124872601,107,0.251,동부대로,경기도,오산시,대원동,전일,평일,43.67
57124872602,107,0.251,동부대로,경기도,오산시,대원동,전일,평일,79.86
57125017402,107,0.252,엘지로,경기도,오산시,대원동,전일,평일,43.16
57125017401,107,0.252,엘지로,경기도,오산시,대원동,전일,평일,47.22
57124464102,107,0.258,동부대로,경기도,오산시,대원동,전일,평일,25.34
