,link_id,rank,length,name,sido,sigungo,eub,time_range,work/weekend,chaos1,geometry 
705,57124618601,107,0.038,남부대로,경기도,오산시,대원동,전일,평일,77.29,"MULTILINESTRING ((127.0825059991362 37.13471690525817, 127.0821745832486 37.13449159953139))"
706,57124618602,107,0.038,남부대로,경기도,오산시,대원동,전일,평일,89.45,"MULTILINESTRING ((127.0825059991362 37.13471690525817, 127.0821745832486 37.13449159953139))"
707,57125565801,107,0.038,동부대로,경기도,오산시,대원동,전일,평일,50.91,"MULTILINESTRING ((127.0787657963502 37.14863349763574, 127.0785713414089 37.1487429376517, 127.078506380835 37.14879114969867, 127.0784523589556 37.14886563517489))"
708,57125564101,107,0.038,성호대로,경기도,오산시,대원동,전일,평일,27.87,"MULTILINESTRING ((127.0783625457009 37.14852617639873, 127.0785140927254 37.14859014913726, 127.0787657963502 37.14863349763574))"
709,57124345101,107,0.039,,경기도,오산시,대원동,전일,평일,100.0,"MULTILINESTRING ((127.0741945601427 37.1419122495142, 127.0741370919171 37.1418653377288, 127.0741183355497 37.14184576121386, 127.0741073512658 37.14182342934114, 127.0741048733369 37.14179581346259, 127.0741430250702 37.14158012576696))"
710,57124067401,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,11.14,"MULTILINESTRING ((127.0782306908616 37.13696613794914, 127.0782379787451 37.13732269731528))"
711,57124067402,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,45.28,"MULTILINESTRING ((127.0782306908616 37.13696613794914, 127.0782379787451 37.13732269731528))"
712,57125373801,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,91.19,"MULTILINESTRING ((127.0801200344127 37.14425164403266, 127.0800008342986 37.14421861816634, 127.0799318431375 37.14419330287939, 127.0798724202488 37.14416214817118, 127.0797380908068 37.14407127728695))"
713,57125373802,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,92.74,"MULTILINESTRING ((127.0801200344127 37.14425164403266, 127.0800008342986 37.14421861816634, 127.0799318431375 37.14419330287939, 127.0798724202488 37.14416214817118, 127.0797380908068 37.14407127728695))"
714,57125152001,107,0.04,,경기도,오산시,대원동,전일,평일,89.94,"MULTILINESTRING ((127.0816026284626 37.13569157074659, 127.0815596761138 37.13584076695123, 127.0815437020289 37.13594032902698, 127.0815501037646 37.13599275576277, 127.0815726289884 37.13604981280016))"
715,57125203601,107,0.04,남부대로,경기도,오산시,대원동,전일,평일,80.64,"MULTILINESTRING ((127.0689415429241 37.13613051893775, 127.0688719416595 37.13604098820105, 127.0688034751151 37.13597371253589, 127.0687375878962 37.13592560570303, 127.0686306460325 37.13586957361449))"
716,57124934401,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,12.18,"MULTILINESTRING ((127.07824949197 37.13309093402559, 127.0782457414591 37.1334586718329))"
717,57124934402,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,19.96,"MULTILINESTRING ((127.07824949197 37.13309093402559, 127.0782457414591 37.1334586718329))"
718,57125565301,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,48.15,"MULTILINESTRING ((127.0783286404085 37.1481598367173, 127.0783400750914 37.14826130051443, 127.0783625457009 37.14852617639873))"
719,57125564901,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,69.17,"MULTILINESTRING ((127.0776992415933 37.14871617135793, 127.0779069821154 37.14858458980289, 127.077984028669 37.14852605286418, 127.0780308109838 37.14846840720312))"
720,57124416102,107,0.04,밀머리로1번길,경기도,오산시,대원동,전일,평일,77.29,"MULTILINESTRING ((127.0741430250702 37.14158012576696, 127.073686687969 37.14156079630541))"
721,57124416101,107,0.04,밀머리로1번길,경기도,오산시,대원동,전일,평일,91.04,"MULTILINESTRING ((127.0741430250702 37.14158012576696, 127.073686687969 37.14156079630541))"
722,57125203801,107,0.04,오산로,경기도,오산시,대원동,전일,평일,74.15,"MULTILINESTRING ((127.0686306460325 37.13586957361449, 127.0687764831518 37.13579384152444, 127.0688537338581 37.13574685746739, 127.0689151722175 37.13569862295341, 127.0689613600918 37.13563196495765))"
723,57124288601,107,0.04,운암로,경기도,오산시,대원동,전일,평일,92.69,"MULTILINESTRING ((127.0757680061854 37.14755335996974, 127.0762246159112 37.14755325352333))"
724,57124288602,107,0.04,운암로,경기도,오산시,대원동,전일,평일,98.06,"MULTILINESTRING ((127.0757680061854 37.14755335996974, 127.0762246159112 37.14755325352333))"
725,57124078901,107,0.041,남부대로,경기도,오산시,대원동,전일,평일,18.85,"MULTILINESTRING ((127.0758440380968 37.13587948249273, 127.0753813932343 37.13588995999777))"
726,57124078902,107,0.041,남부대로,경기도,오산시,대원동,전일,평일,28.91,"MULTILINESTRING ((127.0758440380968 37.13587948249273, 127.0753813932343 37.13588995999777))"
727,57124173601,107,0.041,동부대로,경기도,오산시,대원동,전일,평일,11.73,"MULTILINESTRING ((127.0782274475131 37.13674027134213, 127.0782133406848 37.13636591833352))"
728,57124173602,107,0.041,동부대로,경기도,오산시,대원동,전일,평일,23.32,"MULTILINESTRING ((127.0782274475131 37.13674027134213, 127.0782133406848 37.13636591833352))"
729,57124337501,107,0.041,성호대로,경기도,오산시,대원동,전일,평일,21.76,"MULTILINESTRING ((127.0736420154593 37.14881129651507, 127.073173670517 37.14882115723574))"
730,57124337502,107,0.041,성호대로,경기도,오산시,대원동,전일,평일,69.19,"MULTILINESTRING ((127.0736420154593 37.14881129651507, 127.073173670517 37.14882115723574))"
731,57124288401,107,0.041,운천로,경기도,오산시,대원동,전일,평일,97.05,"MULTILINESTRING ((127.0744687637752 37.14759251636061, 127.0749318650267 37.1476082349554))"
732,57124288402,107,0.041,운천로,경기도,오산시,대원동,전일,평일,97.49,"MULTILINESTRING ((127.0744687637752 37.14759251636061, 127.0749318650267 37.1476082349554))"
733,57124589502,107,0.042,대원로,경기도,오산시,대원동,전일,평일,50.32,"MULTILINESTRING ((127.0744211188553 37.14636212815828, 127.0739465331608 37.14636574822593))"
734,57124589501,107,0.042,대원로,경기도,오산시,대원동,전일,평일,65.99,"MULTILINESTRING ((127.0744211188553 37.14636212815828, 127.0739465331608 37.14636574822593))"
735,57125008001,107,0.042,동부대로,경기도,오산시,대원동,전일,평일,30.02,"MULTILINESTRING ((127.0783826574161 37.14265615353889, 127.0783790429232 37.14304163246725))"
736,57124295301,107,0.043,남부대로,경기도,오산시,대원동,전일,평일,18.19,"MULTILINESTRING ((127.0729756195493 37.13591709875968, 127.0734605809447 37.13592257429709))"
737,57124310701,107,0.043,남부대로,경기도,오산시,대원동,전일,평일,93.65,"MULTILINESTRING ((127.0809540173374 37.1362184897603, 127.0810239829247 37.13613342562034, 127.0810396599681 37.1360876465185, 127.0810469371779 37.13603842321952, 127.0810240300588 37.13598389750921, 127.0809845832522 37.13593008855234, 127.0809339775881 37.13586830845438))"
738,57125127001,107,0.044,동부대로,경기도,오산시,대원동,전일,평일,25.37,"MULTILINESTRING ((127.0793519702356 37.12603672538712, 127.0793576840553 37.12643663928671))"
739,57125127002,107,0.044,동부대로,경기도,오산시,대원동,전일,평일,44.5,"MULTILINESTRING ((127.0793519702356 37.12603672538712, 127.0793576840553 37.12643663928671))"
740,57125517401,107,0.045,경기대로148번길,경기도,오산시,대원동,전일,평일,92.54,"MULTILINESTRING ((127.0751932429537 37.13788502227034, 127.0750893826554 37.13786421969879, 127.0746805323738 37.13787539509529))"
741,57125517402,107,0.045,경기대로148번길,경기도,오산시,대원동,전일,평일,93.67,"MULTILINESTRING ((127.0751932429537 37.13788502227034, 127.0750893826554 37.13786421969879, 127.0746805323738 37.13787539509529))"
742,57124230101,107,0.045,원동로,경기도,오산시,대원동,전일,평일,9.14,"MULTILINESTRING ((127.078380440365 37.14310049719381, 127.0788934091851 37.14312081127138))"
743,57124274801,107,0.045,원동로,경기도,오산시,대원동,전일,평일,17.39,"MULTILINESTRING ((127.0734754148745 37.14270553067666, 127.0729671106481 37.14264918512963))"
744,57124230102,107,0.045,원동로,경기도,오산시,대원동,전일,평일,64.92,"MULTILINESTRING ((127.078380440365 37.14310049719381, 127.0788934091851 37.14312081127138))"
745,57124274802,107,0.045,원동로,경기도,오산시,대원동,전일,평일,68.14,"MULTILINESTRING ((127.0734754148745 37.14270553067666, 127.0729671106481 37.14264918512963))"
746,57124339702,107,0.046,,경기도,오산시,대원동,전일,평일,94.96,"MULTILINESTRING ((127.0705001736519 37.13419013430471, 127.0705039221343 37.13376804862419))"
747,57124339701,107,0.046,,경기도,오산시,대원동,전일,평일,100.0,"MULTILINESTRING ((127.0705001736519 37.13419013430471, 127.0705039221343 37.13376804862419))"
748,57125148001,107,0.046,남부대로,경기도,오산시,대원동,전일,평일,48.96,"MULTILINESTRING ((127.09000614414 37.12988580371997, 127.0905038813845 37.12999634341791))"
749,57125204001,107,0.046,남부대로,경기도,오산시,대원동,전일,평일,73.58,"MULTILINESTRING ((127.0689613600918 37.13563196495765, 127.0690862556107 37.13571545250637, 127.0692043035862 37.13578367996306, 127.0693949657342 37.13586768281694))"
750,57124830001,107,0.046,동부대로,경기도,오산시,대원동,전일,평일,11.93,"MULTILINESTRING ((127.0793519702356 37.12603672538712, 127.0792338495257 37.12562608383838))"
751,57124830002,107,0.046,동부대로,경기도,오산시,대원동,전일,평일,54.2,"MULTILINESTRING ((127.0793519702356 37.12603672538712, 127.0792338495257 37.12562608383838))"
752,57124527301,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,51.2,"MULTILINESTRING ((127.0728005049629 37.14131114094003, 127.0723584289206 37.14130515284155, 127.0722701791319 37.14130192881515))"
753,57124527302,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,57.69,"MULTILINESTRING ((127.0728005049629 37.14131114094003, 127.0723584289206 37.14130515284155, 127.0722701791319 37.14130192881515))"
754,57124381801,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,96.8,"MULTILINESTRING ((127.0734695550095 37.14156923928722, 127.0734279661976 37.14151822713541, 127.0733814877002 37.14146436082667, 127.073336165779 37.14143106014304, 127.0732519920158 37.14138196827788, 127.0730706365664 37.14131212414314))"
755,57124381901,107,0.047,경기대로,경기도,오산시,대원동,전일,평일,83.26,"MULTILINESTRING ((127.0730706365664 37.14131212414314, 127.073308174481 37.14118782301878, 127.0733631910681 37.14114713925274, 127.0734764115413 37.1410351023928))"
756,57124206701,107,0.047,경기대로25번길,경기도,오산시,대원동,전일,평일,78.8,"MULTILINESTRING ((127.0686968378273 37.12821879902202, 127.0686795934556 37.12827723613088, 127.0686717992155 37.12836813113526, 127.0686699208482 37.12843541831553, 127.0686958624931 37.12864344111051))"
757,57124206702,107,0.047,경기대로25번길,경기도,오산시,대원동,전일,평일,94.03,"MULTILINESTRING ((127.0686968378273 37.12821879902202, 127.0686795934556 37.12827723613088, 127.0686717992155 37.12836813113526, 127.0686699208482 37.12843541831553, 127.0686958624931 37.12864344111051))"
758,57124273701,107,0.047,원동로,경기도,오산시,대원동,전일,평일,26.58,"MULTILINESTRING ((127.0734402972229 37.14244083660404, 127.0738158089348 37.14274310506063))"
759,57124273501,107,0.048,경기대로,경기도,오산시,대원동,전일,평일,77.82,"MULTILINESTRING ((127.0729671106481 37.14264918512963, 127.0731660411073 37.14260483810037, 127.0732278771537 37.14258194829376, 127.0732796469963 37.14254799757219, 127.0734402972229 37.14244083660404))"
760,57125517901,107,0.049,오산로,경기도,오산시,대원동,전일,평일,28.22,"MULTILINESTRING ((127.0684561649672 37.14647231681624, 127.0684470196783 37.14635735341889, 127.0684499368499 37.14606169931928, 127.0684514748112 37.1460222877886))"
761,57125517902,107,0.049,오산로,경기도,오산시,대원동,전일,평일,52.44,"MULTILINESTRING ((127.0684561649672 37.14647231681624, 127.0684470196783 37.14635735341889, 127.0684499368499 37.14606169931928, 127.0684514748112 37.1460222877886))"
762,57124853601,107,0.05,,경기도,오산시,대원동,전일,평일,86.6,"MULTILINESTRING ((127.0777046522961 37.13158494056295, 127.0777783497675 37.13159818497142, 127.0779157618339 37.13166486463435, 127.0782523390827 37.13166522548256))"
763,57124853602,107,0.05,,경기도,오산시,대원동,전일,평일,99.99,"MULTILINESTRING ((127.0777046522961 37.13158494056295, 127.0777783497675 37.13159818497142, 127.0779157618339 37.13166486463435, 127.0782523390827 37.13166522548256))"
764,57124273901,107,0.05,경기대로,경기도,오산시,대원동,전일,평일,95.27,"MULTILINESTRING ((127.0738158089348 37.14274310506063, 127.0737102344879 37.14280479592782, 127.0736506650337 37.14284375472484, 127.0736058267541 37.14288620762261, 127.0735718301347 37.14293381386763, 127.0734692996862 37.14309211617753))"
765,57124228601,107,0.05,동부대로,경기도,오산시,대원동,전일,평일,6.11,"MULTILINESTRING ((127.0782409025299 37.14062360810362, 127.0783636123618 37.14083097188945, 127.0783728317816 37.14105716633665))"
766,57124295101,107,0.051,경기대로,경기도,오산시,대원동,전일,평일,90.48,"MULTILINESTRING ((127.0734605809447 37.13592257429709, 127.0730332107182 37.13624223061889))"
767,57125095601,107,0.051,남부대로,경기도,오산시,대원동,전일,평일,60.76,"MULTILINESTRING ((127.0821745832486 37.13449159953139, 127.0823930395581 37.13451750564867, 127.0825101066942 37.13452207119843, 127.0826146082073 37.13451865479106, 127.0827518673713 37.13451126741691))"
768,57124276001,107,0.051,동부대로,경기도,오산시,대원동,전일,평일,52.28,"MULTILINESTRING ((127.0780805385434 37.14308831255665, 127.0780809063298 37.14262255314398))"
769,57124302502,107,0.051,부원로,경기도,오산시,대원동,전일,평일,96.26,"MULTILINESTRING ((127.0863092695544 37.14293707402757, 127.0867873280868 37.1429646883763, 127.0868354299216 37.1429720983438, 127.0868830414814 37.14299105002581))"
770,57124302501,107,0.051,부원로,경기도,오산시,대원동,전일,평일,98.1,"MULTILINESTRING ((127.0863092695544 37.14293707402757, 127.0867873280868 37.1429646883763, 127.0868354299216 37.1429720983438, 127.0868830414814 37.14299105002581))"
771,57124981201,107,0.052,경기대로,경기도,오산시,대원동,전일,평일,80.82,"MULTILINESTRING ((127.073251713783 37.13897909444927, 127.0733421271073 37.13889109700207, 127.0734151499638 37.13872918517845, 127.073466268915 37.13854626412721))"
772,57124529502,107,0.053,오산로,경기도,오산시,대원동,전일,평일,87.02,"MULTILINESTRING ((127.0673161003847 37.14360064766565, 127.0678927199961 37.14373724592347))"
773,57124529501,107,0.053,오산로,경기도,오산시,대원동,전일,평일,89.19,"MULTILINESTRING ((127.0673161003847 37.14360064766565, 127.0678927199961 37.14373724592347))"
774,57124616401,107,0.054,남부대로,경기도,오산시,대원동,전일,평일,54.33,"MULTILINESTRING ((127.0815464520716 37.1336433557946, 127.0816687642362 37.13379608329603, 127.0818091506575 37.13408327270308))"
775,57124616402,107,0.054,남부대로,경기도,오산시,대원동,전일,평일,79.67,"MULTILINESTRING ((127.0815464520716 37.1336433557946, 127.0816687642362 37.13379608329603, 127.0818091506575 37.13408327270308))"
776,57125151401,107,0.055,,경기도,오산시,대원동,전일,평일,96.55,"MULTILINESTRING ((127.0797042061252 37.12601974428981, 127.0793576840553 37.12643663928671))"
777,57125007601,107,0.055,동부대로,경기도,오산시,대원동,전일,평일,62.79,"MULTILINESTRING ((127.0780914370098 37.14364032825465, 127.0780781281978 37.14314207895796))"
778,57124259702,107,0.055,원동로,경기도,오산시,대원동,전일,평일,6.73,"MULTILINESTRING ((127.0795174246627 37.14315015057714, 127.0788934091851 37.14312081127138))"
779,57124259701,107,0.055,원동로,경기도,오산시,대원동,전일,평일,50.42,"MULTILINESTRING ((127.0795174246627 37.14315015057714, 127.0788934091851 37.14312081127138))"
780,57125016801,107,0.056,,경기도,오산시,대원동,전일,평일,14.62,"MULTILINESTRING ((127.0880828224403 37.12820342110761, 127.0879238855024 37.1281425013923, 127.087808118916 37.12811823934474, 127.0876886603586 37.12810859193202, 127.0874648752879 37.12811785448808))"
781,57124490401,107,0.056,,경기도,오산시,대원동,전일,평일,93.7,"MULTILINESTRING ((127.0747680917605 37.1312236106981, 127.0750203644569 37.1307522102389))"
782,57124490402,107,0.056,,경기도,오산시,대원동,전일,평일,100.0,"MULTILINESTRING ((127.0747680917605 37.1312236106981, 127.0750203644569 37.1307522102389))"
783,57124173001,107,0.056,경기대로25번길,경기도,오산시,대원동,전일,평일,99.29,"MULTILINESTRING ((127.0691757123733 37.1284303737868, 127.0689697383997 37.128420873979, 127.0689049751548 37.12842515325497, 127.0688401154557 37.12843731648226, 127.0687865848048 37.12847209637182, 127.0687529159354 37.12852195672275, 127.0686958624931 37.12864344111051))"
784,57125017001,107,0.056,엘지로,경기도,오산시,대원동,전일,평일,48.13,"MULTILINESTRING ((127.0874648752879 37.12811785448808, 127.0874974912591 37.12794942772712, 127.0874992780675 37.12785904837234, 127.0874841685641 37.12776994714903, 127.0874241035458 37.12761714074991))"
785,57124618001,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,29.16,"MULTILINESTRING ((127.0822285310188 37.13500536969089, 127.0822482406432 37.13477095095242, 127.082227709477 37.13466519299653, 127.0821745832486 37.13449159953139))"
786,57124618802,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,65.61,"MULTILINESTRING ((127.0818091506575 37.13408327270308, 127.081897362678 37.13426389602476, 127.0819736972421 37.13435037370764, 127.0821745832486 37.13449159953139))"
787,57124618801,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,85.06,"MULTILINESTRING ((127.0818091506575 37.13408327270308, 127.081897362678 37.13426389602476, 127.0819736972421 37.13435037370764, 127.0821745832486 37.13449159953139))"
788,57125414301,107,0.057,원동로,경기도,오산시,대원동,전일,평일,58.52,"MULTILINESTRING ((127.0719181390404 37.14129692427914, 127.0719157359831 37.14181110239706))"
789,57125414302,107,0.057,원동로,경기도,오산시,대원동,전일,평일,75.53,"MULTILINESTRING ((127.0719181390404 37.14129692427914, 127.0719157359831 37.14181110239706))"
790,57125152201,107,0.058,,경기도,오산시,대원동,전일,평일,80.85,"MULTILINESTRING ((127.0815726289884 37.13604981280016, 127.0809540173374 37.1362184897603))"
791,57124527101,107,0.058,원동로,경기도,오산시,대원동,전일,평일,65.07,"MULTILINESTRING ((127.0719075993553 37.14256459342374, 127.0719150846748 37.142037501624))"
792,57124527102,107,0.058,원동로,경기도,오산시,대원동,전일,평일,66.0,"MULTILINESTRING ((127.0719075993553 37.14256459342374, 127.0719150846748 37.142037501624))"
793,57124529401,107,0.059,오산로,경기도,오산시,대원동,전일,평일,93.67,"MULTILINESTRING ((127.068538483789 37.14388649264695, 127.0678927199961 37.14373724592347))"
794,57124529402,107,0.059,오산로,경기도,오산시,대원동,전일,평일,94.42,"MULTILINESTRING ((127.068538483789 37.14388649264695, 127.0678927199961 37.14373724592347))"
795,57125151201,107,0.06,,경기도,오산시,대원동,전일,평일,59.11,"MULTILINESTRING ((127.0792338495257 37.12562608383838, 127.0797042061252 37.12601974428981))"
796,57124340602,107,0.06,,경기도,오산시,대원동,전일,평일,99.62,"MULTILINESTRING ((127.0714527937867 37.13469489064909, 127.0721278028979 37.13471875376744))"
797,57124340601,107,0.06,,경기도,오산시,대원동,전일,평일,100.0,"MULTILINESTRING ((127.0714527937867 37.13469489064909, 127.0721278028979 37.13471875376744))"
798,57124276301,107,0.06,동부대로,경기도,오산시,대원동,전일,평일,36.03,"MULTILINESTRING ((127.078380440365 37.14310049719381, 127.0783446874875 37.14364173157593))"
799,57125328002,107,0.061,,경기도,오산시,대원동,전일,평일,66.01,"MULTILINESTRING ((127.0688238926674 37.13881772639854, 127.068136652731 37.13881317848558))"
800,57125328001,107,0.061,,경기도,오산시,대원동,전일,평일,80.9,"MULTILINESTRING ((127.0688238926674 37.13881772639854, 127.068136652731 37.13881317848558))"
801,57124915601,107,0.061,오산로50번길,경기도,오산시,대원동,전일,평일,71.51,"MULTILINESTRING ((127.0683261499266 37.13137992465614, 127.0687710612858 37.13112068453761, 127.0688972924027 37.13106563663741))"
802,57124915602,107,0.061,오산로50번길,경기도,오산시,대원동,전일,평일,90.73,"MULTILINESTRING ((127.0683261499266 37.13137992465614, 127.0687710612858 37.13112068453761, 127.0688972924027 37.13106563663741))"
803,57125204801,107,0.063,오산로,경기도,오산시,대원동,전일,평일,35.58,"MULTILINESTRING ((127.0689930299997 37.13505578292894, 127.0689613600918 37.13563196495765))"
804,57125204802,107,0.063,오산로,경기도,오산시,대원동,전일,평일,68.31,"MULTILINESTRING ((127.0689930299997 37.13505578292894, 127.0689613600918 37.13563196495765))"
805,57124914801,107,0.064,오산로,경기도,오산시,대원동,전일,평일,86.19,"MULTILINESTRING ((127.0683261499266 37.13137992465614, 127.0677170015991 37.13169560101873))"
806,57124914802,107,0.064,오산로,경기도,오산시,대원동,전일,평일,93.1,"MULTILINESTRING ((127.0683261499266 37.13137992465614, 127.0677170015991 37.13169560101873))"
807,57125204402,107,0.066,오산로,경기도,오산시,대원동,전일,평일,27.75,"MULTILINESTRING ((127.0689275017815 37.13673190129379, 127.0689415429241 37.13613051893775))"
808,57125204401,107,0.066,오산로,경기도,오산시,대원동,전일,평일,41.63,"MULTILINESTRING ((127.0689275017815 37.13673190129379, 127.0689415429241 37.13613051893775))"
809,57124351201,107,0.067,,경기도,오산시,대원동,전일,평일,89.08,"MULTILINESTRING ((127.0762246159112 37.14755325352333, 127.0769825041388 37.14754028213756))"
810,57124351202,107,0.067,,경기도,오산시,대원동,전일,평일,97.23,"MULTILINESTRING ((127.0762246159112 37.14755325352333, 127.0769825041388 37.14754028213756))"
811,57124916402,107,0.067,오산로62번길,경기도,오산시,대원동,전일,평일,93.16,"MULTILINESTRING ((127.0690788985535 37.13243534462406, 127.0695376562939 37.13216579114864, 127.0696543039601 37.13211798889159, 127.0697093921249 37.13209983512015))"
812,57124916401,107,0.067,오산로62번길,경기도,오산시,대원동,전일,평일,97.86,"MULTILINESTRING ((127.0690788985535 37.13243534462406, 127.0695376562939 37.13216579114864, 127.0696543039601 37.13211798889159, 127.0697093921249 37.13209983512015))"
813,57124273301,107,0.07,원동로,경기도,오산시,대원동,전일,평일,81.39,"MULTILINESTRING ((127.0734692996862 37.14309211617753, 127.0733553601176 37.1428586273618, 127.0733280712965 37.14281758271706, 127.0732912002423 37.14278350319659, 127.0732475367296 37.14275838175314, 127.0729671106481 37.14264918512963))"
814,57124229901,107,0.071,원동로,경기도,오산시,대원동,전일,평일,59.88,"MULTILINESTRING ((127.0783826574161 37.14265615353889, 127.0784016857524 37.14274049892399, 127.0784308181991 37.14280380293285, 127.0784961032061 37.14287358272638, 127.078584223117 37.14294579250976, 127.0788934091851 37.14312081127138))"
815,57124311201,107,0.072,남부대로,경기도,오산시,대원동,전일,평일,19.43,"MULTILINESTRING ((127.0808171907994 37.13584037088303, 127.0811278144668 37.1358070125726, 127.0812348306173 37.13579939288795, 127.0813261702069 37.13577926149016, 127.0814941156054 37.13573578691302, 127.0816026284626 37.13569157074659))"
816,57124310301,107,0.072,남부대로,경기도,오산시,대원동,전일,평일,52.41,"MULTILINESTRING ((127.0782326777807 37.13540835425424, 127.078326537037 37.13558677121776, 127.0783962446381 37.13566841255747, 127.0784917110589 37.13574321385767, 127.078596061998 37.13581048089537, 127.0787646016217 37.13586332127125))"
817,57125202002,107,0.073,,경기도,오산시,대원동,전일,평일,95.36,"MULTILINESTRING ((127.0675533325062 37.14157979808412, 127.0675065368603 37.14224090259295))"
818,57125202001,107,0.073,,경기도,오산시,대원동,전일,평일,99.22,"MULTILINESTRING ((127.0675533325062 37.14157979808412, 127.0675065368603 37.14224090259295))"
819,57120068601,107,0.073,대원로,경기도,오산시,대원동,전일,평일,38.28,"MULTILINESTRING ((127.073558461653 37.14637116802432, 127.0728952303499 37.14638260413007, 127.0727371826354 37.14639094394166))"
820,57120068602,107,0.073,대원로,경기도,오산시,대원동,전일,평일,84.04,"MULTILINESTRING ((127.073558461653 37.14637116802432, 127.0728952303499 37.14638260413007, 127.0727371826354 37.14639094394166))"
821,57124229301,107,0.074,동부대로,경기도,오산시,대원동,전일,평일,86.33,"MULTILINESTRING ((127.0774931377833 37.14305643426059, 127.0777048414249 37.14297388160931, 127.077861214763 37.14289990989981, 127.078019680573 37.14276935313466, 127.0780515776667 37.14272060289968, 127.0780809063298 37.14262255314398))"
822,57124114702,107,0.074,오산로,경기도,오산시,대원동,전일,평일,23.34,"MULTILINESTRING ((127.068538483789 37.14388649264695, 127.0685081778683 37.14452294617745, 127.0685077434446 37.14455842401759))"
823,57124114701,107,0.074,오산로,경기도,오산시,대원동,전일,평일,55.5,"MULTILINESTRING ((127.068538483789 37.14388649264695, 127.0685081778683 37.14452294617745, 127.0685077434446 37.14455842401759))"
824,57124274901,107,0.075,,경기도,오산시,대원동,전일,평일,84.45,"MULTILINESTRING ((127.0734892299759 37.14399732568293, 127.074334160719 37.14399744064427))"
825,57124274902,107,0.075,,경기도,오산시,대원동,전일,평일,94.33,"MULTILINESTRING ((127.0734892299759 37.14399732568293, 127.074334160719 37.14399744064427))"
826,57125203002,107,0.075,오산로,경기도,오산시,대원동,전일,평일,57.61,"MULTILINESTRING ((127.0682652787763 37.12960087483126, 127.0679846975923 37.12993968754245, 127.0678564089465 37.13019155524766))"
827,57125203001,107,0.075,오산로,경기도,오산시,대원동,전일,평일,69.2,"MULTILINESTRING ((127.0682652787763 37.12960087483126, 127.0679846975923 37.12993968754245, 127.0678564089465 37.13019155524766))"
828,57124310601,107,0.076,동부대로,경기도,오산시,대원동,전일,평일,80.97,"MULTILINESTRING ((127.0787646016217 37.13586332127125, 127.0785558217642 37.13596758176244, 127.0784756540457 37.13602356066377, 127.0783995223719 37.1360947771241, 127.0783345458214 37.13617424647452, 127.0782133406848 37.13636591833352))"
829,57124414901,107,0.076,밀머리로1번길,경기도,오산시,대원동,전일,평일,94.35,"MULTILINESTRING ((127.0765469512638 37.14174894188822, 127.0765109604142 37.14170022713412, 127.0761770485298 37.14112908363288))"
830,57124414902,107,0.076,밀머리로1번길,경기도,오산시,대원동,전일,평일,97.11,"MULTILINESTRING ((127.0765469512638 37.14174894188822, 127.0765109604142 37.14170022713412, 127.0761770485298 37.14112908363288))"
831,57124636001,107,0.077,,경기도,오산시,대원동,전일,평일,95.12,"MULTILINESTRING ((127.0690656581577 37.13374776796543, 127.0684108255295 37.13374291283434, 127.068344961311 37.13375056230659, 127.0682897544214 37.13377828882027, 127.0682460115705 37.13378892782357, 127.0682090713068 37.13378976428317))"
832,57124636002,107,0.077,,경기도,오산시,대원동,전일,평일,97.91,"MULTILINESTRING ((127.0690656581577 37.13374776796543, 127.0684108255295 37.13374291283434, 127.068344961311 37.13375056230659, 127.0682897544214 37.13377828882027, 127.0682460115705 37.13378892782357, 127.0682090713068 37.13378976428317))"
833,57125516601,107,0.078,남부대로,경기도,오산시,대원동,전일,평일,95.45,"MULTILINESTRING ((127.082373420351 37.13252758232122, 127.0824466213042 37.13249463791209, 127.0826039385494 37.13242770691029, 127.0826447804606 37.13242408012567, 127.0827734891766 37.13245464237522, 127.08282333894 37.13246234904542, 127.0828725701888 37.13246301096446, 127.0832208051587 37.13243021920261))"
834,57125516602,107,0.078,남부대로,경기도,오산시,대원동,전일,평일,96.22,"MULTILINESTRING ((127.082373420351 37.13252758232122, 127.0824466213042 37.13249463791209, 127.0826039385494 37.13242770691029, 127.0826447804606 37.13242408012567, 127.0827734891766 37.13245464237522, 127.08282333894 37.13246234904542, 127.0828725701888 37.13246301096446, 127.0832208051587 37.13243021920261))"
835,57124229801,107,0.078,동부대로,경기도,오산시,대원동,전일,평일,80.45,"MULTILINESTRING ((127.0788934091851 37.14312081127138, 127.0787188460498 37.14321548139171, 127.078557877014 37.14332039428158, 127.0784852825049 37.14338938534488, 127.0784187290102 37.14348235904699, 127.0783925856573 37.1435207349375, 127.0783446874875 37.14364173157593))"
