사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2010050700100041,2010년 5월 7일 02시,금요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,승용,남,31세,경상
2010051000100321,2010년 5월 10일 15시,월요일,경기도 오산시 원동,중상사고,0,2,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,56세,상해없음,보행자,여,30세,중상
2010051000100379,2010년 5월 10일 17시,월요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,9세,경상
2010051600100224,2010년 5월 16일 12시,일요일,경기도 오산시 수청동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,33세,경상
2010052100100134,2010년 5월 21일 06시,금요일,경기도 오산시 궐동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,남,36세,경상
2010052500100529,2010년 5월 25일 23시,화요일,경기도 오산시 내삼미동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,승용,여,37세,경상
2010052800100401,2010년 5월 28일 17시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,여,9세,중상
2010052900100182,2010년 5월 29일 08시,토요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,승용,남,30세,경상
2010060200100414,2010년 6월 2일 16시,수요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,52세,상해없음,보행자,남,8세,경상
2010060300100136,2010년 6월 3일 08시,목요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,49세,상해없음,보행자,여,10세,중상
2010060600100226,2010년 6월 6일 11시,일요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,38세,상해없음,보행자,여,2세,중상
2010060800100594,2010년 6월 8일 21시,화요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,16세,상해없음,승용,여,38세,경상
2010061100100396,2010년 6월 11일 16시,금요일,경기도 오산시 탑동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,30세,경상
2010061700100581,2010년 6월 17일 21시,목요일,경기도 오산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,기타불명,기타불명,기타불명,자전거,남,11세,경상
2010061900100285,2010년 6월 19일 12시,토요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,보행자,여,8세,중상
2010062300100313,2010년 6월 23일 15시,수요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,자전거,남,8세,경상
2010062400100365,2010년 6월 24일 17시,목요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,49세,상해없음,자전거,남,7세,중상
2010063000100265,2010년 6월 30일 14시,수요일,경기도 오산시 고현동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,18세,상해없음,보행자,남,10세,중상
2010070400100402,2010년 7월 4일 20시,일요일,경기도 오산시 갈곶동,경상사고,0,0,1,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,49세,상해없음,화물,남,34세,상해없음
2010070500100454,2010년 7월 5일 19시,월요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,7세,중상
2010070700100158,2010년 7월 7일 09시,수요일,경기도 오산시 오산동,중상사고,0,1,4,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,화물,남,57세,중상
2010072200100407,2010년 7월 22일 16시,목요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,37세,경상
2010072600100216,2010년 7월 26일 11시,월요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,보행자,남,5세,중상
2010073000100568,2010년 7월 30일 21시,금요일,경기도 오산시 오산동,중상사고,0,2,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,여,38세,중상
2010073100100298,2010년 7월 31일 14시,토요일,경기도 오산시 수청동,중상사고,0,1,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,41세,중상,승용,남,38세,경상
2010081100100537,2010년 8월 11일 20시,수요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승합,남,37세,상해없음,보행자,여,8세,중상
2010090200100364,2010년 9월 2일 14시,목요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,남,8세,중상
2010090200100484,2010년 9월 2일 18시,목요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,7세,경상
2010090400100335,2010년 9월 4일 13시,토요일,경기도 오산시 궐동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,남,32세,중상
2010091400100467,2010년 9월 14일 18시,화요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,이륜,남,45세,상해없음,보행자,남,8세,경상
2010092000100178,2010년 9월 20일 09시,월요일,경기도 오산시 원동,중상사고,0,2,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,비,단일로 - 기타,승합,남,34세,상해없음,승용,남,36세,중상
2010093000100323,2010년 9월 30일 14시,목요일,경기도 오산시 오산동,중상사고,0,3,3,0,차대차 - 추돌 - 진행중,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,여,44세,중상,승용,여,32세,경상
2010100200100410,2010년 10월 2일 16시,토요일,경기도 오산시 원동,중상사고,0,1,3,0,차대차 - 측면직각충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,여,36세,상해없음,승용,여,38세,경상
2010101100100545,2010년 10월 11일 21시,월요일,경기도 오산시 부산동,중상사고,0,1,7,0,차대차 - 정면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,28세,상해없음,승합,남,49세,중상
2010101900100418,2010년 10월 19일 18시,화요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,44세,상해없음,보행자,남,6세,경상
2010102100100163,2010년 10월 21일 09시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,3세,중상
2010102500100620,2010년 10월 25일 21시,월요일,경기도 오산시 외삼미동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,35세,경상
2010111000100576,2010년 11월 10일 19시,수요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,화물,남,30세,상해없음,보행자,여,9세,중상
2010111200100746,2010년 11월 12일 22시,금요일,경기도 오산시 오산동,중상사고,0,2,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,32세,상해없음,승용,남,41세,중상
2010112700100238,2010년 11월 27일 10시,토요일,경기도 오산시 금암동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,승용,여,31세,경상
2010112700100407,2010년 11월 27일 15시,토요일,경기도 오산시 누읍동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,승용,여,36세,중상
2010112900100512,2010년 11월 29일 16시,월요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,26세,상해없음,자전거,여,34세,경상
2010120400100566,2010년 12월 4일 20시,토요일,경기도 오산시 금암동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,37세,경상
2010121600100201,2010년 12월 16일 10시,목요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,26세,상해없음,보행자,남,6세,중상
