상세도로망_LinkID,도로등급,링크길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡시간강도
57125204602,107,0.026,오산로,경기도,오산시,대원동,전일,평일,56.65
57125203202,107,0.026,오산로,경기도,오산시,대원동,전일,평일,59.18
57125204601,107,0.026,오산로,경기도,오산시,대원동,전일,평일,74.92
57124066002,107,0.026,원동로,경기도,오산시,대원동,전일,평일,52.81
57124066001,107,0.026,원동로,경기도,오산시,대원동,전일,평일,62.59
57125007201,107,0.027,,경기도,오산시,대원동,전일,평일,42.7
57125007001,107,0.027,,경기도,오산시,대원동,전일,평일,79.1
57124340201,107,0.027,경기대로,경기도,오산시,대원동,전일,평일,89.98
57124340202,107,0.027,경기대로,경기도,오산시,대원동,전일,평일,93.1
57124360101,107,0.027,남부대로,경기도,오산시,대원동,전일,평일,35.29
57124360102,107,0.027,남부대로,경기도,오산시,대원동,전일,평일,84.44
57125565501,107,0.027,동부대로,경기도,오산시,대원동,전일,평일,34.93
57124745802,107,0.027,동부대로,경기도,오산시,대원동,전일,평일,54.6
57124745801,107,0.027,동부대로,경기도,오산시,대원동,전일,평일,55.52
57124275901,107,0.027,동부대로,경기도,오산시,대원동,전일,평일,99.53
57125569501,107,0.027,성호대로,경기도,오산시,대원동,전일,평일,77.38
57124746201,107,0.028,남부대로,경기도,오산시,대원동,전일,평일,32.2
57124746202,107,0.028,남부대로,경기도,오산시,대원동,전일,평일,80.12
57124933801,107,0.028,동부대로,경기도,오산시,대원동,전일,평일,12.38
57124746002,107,0.028,동부대로,경기도,오산시,대원동,전일,평일,28.57
57124746001,107,0.028,동부대로,경기도,오산시,대원동,전일,평일,65.11
57124352101,107,0.028,동부대로,경기도,오산시,대원동,전일,평일,69.56
57124933802,107,0.028,동부대로,경기도,오산시,대원동,전일,평일,79.72
57125200401,107,0.028,오산로,경기도,오산시,대원동,전일,평일,95.72
57124581102,107,0.028,원동로,경기도,오산시,대원동,전일,평일,12.32
57124581101,107,0.028,원동로,경기도,오산시,대원동,전일,평일,91.66
57124297001,107,0.028,원동로,경기도,오산시,대원동,전일,평일,99.05
57125200601,107,0.029,경기대로,경기도,오산시,대원동,전일,평일,35.08
57125152401,107,0.029,남부대로,경기도,오산시,대원동,전일,평일,35.25
57125152402,107,0.029,남부대로,경기도,오산시,대원동,전일,평일,93.94
57125709101,107,0.029,동부대로,경기도,오산시,대원동,전일,평일,42.26
57125709102,107,0.029,동부대로,경기도,오산시,대원동,전일,평일,64.54
57125204201,107,0.029,오산로,경기도,오산시,대원동,전일,평일,69.7
57125204202,107,0.029,오산로,경기도,오산시,대원동,전일,평일,95.14
57124529301,107,0.03,,경기도,오산시,대원동,전일,평일,88.7
57124529302,107,0.03,,경기도,오산시,대원동,전일,평일,100
57124311001,107,0.03,남부대로,경기도,오산시,대원동,전일,평일,37.3
57124311002,107,0.03,남부대로,경기도,오산시,대원동,전일,평일,97.43
57125202801,107,0.03,오산로,경기도,오산시,대원동,전일,평일,81.75
57125202802,107,0.03,오산로,경기도,오산시,대원동,전일,평일,93.71
57124981602,107,0.03,오산로132번길,경기도,오산시,대원동,전일,평일,80.07
57124981601,107,0.03,오산로132번길,경기도,오산시,대원동,전일,평일,95.86
57124274301,107,0.03,원동로,경기도,오산시,대원동,전일,평일,62.98
57124274302,107,0.03,원동로,경기도,오산시,대원동,전일,평일,88.63
57124364001,107,0.031,,경기도,오산시,대원동,전일,평일,83.58
57124362302,107,0.031,,경기도,오산시,대원동,전일,평일,97.13
57124362301,107,0.031,,경기도,오산시,대원동,전일,평일,97.37
57125517201,107,0.031,남부대로,경기도,오산시,대원동,전일,평일,98.12
57125517202,107,0.031,남부대로,경기도,오산시,대원동,전일,평일,99.37
57124275501,107,0.031,동부대로,경기도,오산시,대원동,전일,평일,97.94
57125151601,107,0.031,엘지로,경기도,오산시,대원동,전일,평일,61.81
57125151602,107,0.031,엘지로,경기도,오산시,대원동,전일,평일,97.27
57124527401,107,0.031,오산로160번길,경기도,오산시,대원동,전일,평일,79.63
57124527402,107,0.031,오산로160번길,경기도,오산시,대원동,전일,평일,92.04
57125709202,107,0.032,동부대로,경기도,오산시,대원동,전일,평일,46.96
57125709201,107,0.032,동부대로,경기도,오산시,대원동,전일,평일,63.23
57125565101,107,0.032,동부대로,경기도,오산시,대원동,전일,평일,99.92
57124363101,107,0.032,동부대로436번길,경기도,오산시,대원동,전일,평일,70.31
57124363102,107,0.032,동부대로436번길,경기도,오산시,대원동,전일,평일,84.96
57125564402,107,0.033,성호대로,경기도,오산시,대원동,전일,평일,39.2
57125564401,107,0.033,성호대로,경기도,오산시,대원동,전일,평일,96.38
57124589401,107,0.034,대원로,경기도,오산시,대원동,전일,평일,83.97
57124589402,107,0.034,대원로,경기도,오산시,대원동,전일,평일,90.89
57124275102,107,0.034,운천로,경기도,오산시,대원동,전일,평일,85.41
57124275101,107,0.034,운천로,경기도,오산시,대원동,전일,평일,87.77
57124432201,107,0.035,부원로,경기도,오산시,대원동,전일,평일,60.48
57124432202,107,0.035,부원로,경기도,오산시,대원동,전일,평일,83.36
57124648401,107,0.035,원동로,경기도,오산시,대원동,전일,평일,50.93
57124648402,107,0.035,원동로,경기도,오산시,대원동,전일,평일,91.59
57125517102,107,0.036,남부대로,경기도,오산시,대원동,전일,평일,96.99
57125517101,107,0.036,남부대로,경기도,오산시,대원동,전일,평일,98.72
57124296701,107,0.036,운천로,경기도,오산시,대원동,전일,평일,97.7
57125152801,107,0.037,남부대로,경기도,오산시,대원동,전일,평일,93.94
57124064602,107,0.037,원동로,경기도,오산시,대원동,전일,평일,28.52
57124064601,107,0.037,원동로,경기도,오산시,대원동,전일,평일,93.91
57125519301,107,0.038,,경기도,오산시,대원동,전일,평일,80.79
57125519302,107,0.038,,경기도,오산시,대원동,전일,평일,97.2
57124630802,107,0.038,,경기도,오산시,대원동,전일,평일,99.44
57124630801,107,0.038,,경기도,오산시,대원동,전일,평일,100
57120069301,107,0.038,경기대로,경기도,오산시,대원동,전일,평일,97.64
57120069302,107,0.038,경기대로,경기도,오산시,대원동,전일,평일,98.89
57124618601,107,0.038,남부대로,경기도,오산시,대원동,전일,평일,87.07
57124618602,107,0.038,남부대로,경기도,오산시,대원동,전일,평일,99.2
57125565801,107,0.038,동부대로,경기도,오산시,대원동,전일,평일,87.28
57125564101,107,0.038,성호대로,경기도,오산시,대원동,전일,평일,47.75
57124345101,107,0.039,,경기도,오산시,대원동,전일,평일,100
57124067401,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,25.18
57124067402,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,91.81
57125373802,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,97.79
57125373801,107,0.039,동부대로,경기도,오산시,대원동,전일,평일,98.3
57125152001,107,0.04,,경기도,오산시,대원동,전일,평일,97.33
57125203601,107,0.04,남부대로,경기도,오산시,대원동,전일,평일,87.99
57124934401,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,55.99
57124934402,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,66.81
57125564901,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,88.19
57125565301,107,0.04,동부대로,경기도,오산시,대원동,전일,평일,92.6
57124416102,107,0.04,밀머리로1번길,경기도,오산시,대원동,전일,평일,90.98
57124416101,107,0.04,밀머리로1번길,경기도,오산시,대원동,전일,평일,98.07
57125203801,107,0.04,오산로,경기도,오산시,대원동,전일,평일,87.85
57124288601,107,0.04,운암로,경기도,오산시,대원동,전일,평일,98.33
57124288602,107,0.04,운암로,경기도,오산시,대원동,전일,평일,99.59
57124078901,107,0.041,남부대로,경기도,오산시,대원동,전일,평일,69.77
57124078902,107,0.041,남부대로,경기도,오산시,대원동,전일,평일,73.74
57124173601,107,0.041,동부대로,경기도,오산시,대원동,전일,평일,39.45
57124173602,107,0.041,동부대로,경기도,오산시,대원동,전일,평일,82.49
57124337501,107,0.041,성호대로,경기도,오산시,대원동,전일,평일,41.13
57124337502,107,0.041,성호대로,경기도,오산시,대원동,전일,평일,94.2
57124288401,107,0.041,운천로,경기도,오산시,대원동,전일,평일,99.18
57124288402,107,0.041,운천로,경기도,오산시,대원동,전일,평일,99.57
57124589502,107,0.042,대원로,경기도,오산시,대원동,전일,평일,91.99
57124589501,107,0.042,대원로,경기도,오산시,대원동,전일,평일,94.55
57125008001,107,0.042,동부대로,경기도,오산시,대원동,전일,평일,86.78
57124295301,107,0.043,남부대로,경기도,오산시,대원동,전일,평일,32.69
57124310701,107,0.043,남부대로,경기도,오산시,대원동,전일,평일,98.64
57125127001,107,0.044,동부대로,경기도,오산시,대원동,전일,평일,37.76
57125127002,107,0.044,동부대로,경기도,오산시,대원동,전일,평일,91.12
57125517401,107,0.045,경기대로148번길,경기도,오산시,대원동,전일,평일,96.84
57125517402,107,0.045,경기대로148번길,경기도,오산시,대원동,전일,평일,97.7
57124230101,107,0.045,원동로,경기도,오산시,대원동,전일,평일,16.27
57124274801,107,0.045,원동로,경기도,오산시,대원동,전일,평일,37.65
57124274802,107,0.045,원동로,경기도,오산시,대원동,전일,평일,95.99
57124230102,107,0.045,원동로,경기도,오산시,대원동,전일,평일,96.04
57124339702,107,0.046,,경기도,오산시,대원동,전일,평일,99.15
57124339701,107,0.046,,경기도,오산시,대원동,전일,평일,100
57125148001,107,0.046,남부대로,경기도,오산시,대원동,전일,평일,64.59
57125204001,107,0.046,남부대로,경기도,오산시,대원동,전일,평일,86.14
57124830001,107,0.046,동부대로,경기도,오산시,대원동,전일,평일,20.08
57124830002,107,0.046,동부대로,경기도,오산시,대원동,전일,평일,94.41
57124527302,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,81.27
57124527301,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,81.77
57124381801,107,0.046,오산로160번길,경기도,오산시,대원동,전일,평일,98.67
57124381901,107,0.047,경기대로,경기도,오산시,대원동,전일,평일,94.11
57124206701,107,0.047,경기대로25번길,경기도,오산시,대원동,전일,평일,86.18
57124206702,107,0.047,경기대로25번길,경기도,오산시,대원동,전일,평일,99.55
57124273701,107,0.047,원동로,경기도,오산시,대원동,전일,평일,43.7
57124273501,107,0.048,경기대로,경기도,오산시,대원동,전일,평일,93.34
57125517901,107,0.049,오산로,경기도,오산시,대원동,전일,평일,62.26
57125517902,107,0.049,오산로,경기도,오산시,대원동,전일,평일,86.8
57124853601,107,0.05,,경기도,오산시,대원동,전일,평일,98.81
57124853602,107,0.05,,경기도,오산시,대원동,전일,평일,100
57124273901,107,0.05,경기대로,경기도,오산시,대원동,전일,평일,98.53
57124228601,107,0.05,동부대로,경기도,오산시,대원동,전일,평일,28.67
57124295101,107,0.051,경기대로,경기도,오산시,대원동,전일,평일,96.78
57125095601,107,0.051,남부대로,경기도,오산시,대원동,전일,평일,78.56
57124276001,107,0.051,동부대로,경기도,오산시,대원동,전일,평일,65.84
57124302502,107,0.051,부원로,경기도,오산시,대원동,전일,평일,99.32
57124302501,107,0.051,부원로,경기도,오산시,대원동,전일,평일,99.42
57124981201,107,0.052,경기대로,경기도,오산시,대원동,전일,평일,93.06
57124529501,107,0.053,오산로,경기도,오산시,대원동,전일,평일,94.99
57124529502,107,0.053,오산로,경기도,오산시,대원동,전일,평일,95.45
57124616401,107,0.054,남부대로,경기도,오산시,대원동,전일,평일,92.72
57124616402,107,0.054,남부대로,경기도,오산시,대원동,전일,평일,97.62
57125151401,107,0.055,,경기도,오산시,대원동,전일,평일,98.83
57125007601,107,0.055,동부대로,경기도,오산시,대원동,전일,평일,94.94
57124259702,107,0.055,원동로,경기도,오산시,대원동,전일,평일,16.23
57124259701,107,0.055,원동로,경기도,오산시,대원동,전일,평일,90.51
57125016801,107,0.056,,경기도,오산시,대원동,전일,평일,45.92
57124490401,107,0.056,,경기도,오산시,대원동,전일,평일,97.65
57124490402,107,0.056,,경기도,오산시,대원동,전일,평일,100
57124173001,107,0.056,경기대로25번길,경기도,오산시,대원동,전일,평일,99.66
57125017001,107,0.056,엘지로,경기도,오산시,대원동,전일,평일,70.14
57124618001,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,53.32
57124618802,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,83.41
57124618801,107,0.057,남부대로,경기도,오산시,대원동,전일,평일,95.46
57125414301,107,0.057,원동로,경기도,오산시,대원동,전일,평일,78.18
57125414302,107,0.057,원동로,경기도,오산시,대원동,전일,평일,96.12
57125152201,107,0.058,,경기도,오산시,대원동,전일,평일,93.07
57124527101,107,0.058,원동로,경기도,오산시,대원동,전일,평일,81.01
57124527102,107,0.058,원동로,경기도,오산시,대원동,전일,평일,88.51
57124529401,107,0.059,오산로,경기도,오산시,대원동,전일,평일,97.6
57124529402,107,0.059,오산로,경기도,오산시,대원동,전일,평일,99.02
57125151201,107,0.06,,경기도,오산시,대원동,전일,평일,85.49
57124340602,107,0.06,,경기도,오산시,대원동,전일,평일,99.87
57124340601,107,0.06,,경기도,오산시,대원동,전일,평일,100
57124276301,107,0.06,동부대로,경기도,오산시,대원동,전일,평일,75.05
57125328002,107,0.061,,경기도,오산시,대원동,전일,평일,94.79
57125328001,107,0.061,,경기도,오산시,대원동,전일,평일,97.49
57124915601,107,0.061,오산로50번길,경기도,오산시,대원동,전일,평일,87.24
57124915602,107,0.061,오산로50번길,경기도,오산시,대원동,전일,평일,98.89
57125204801,107,0.063,오산로,경기도,오산시,대원동,전일,평일,84.89
57125204802,107,0.063,오산로,경기도,오산시,대원동,전일,평일,92.99
57124914801,107,0.064,오산로,경기도,오산시,대원동,전일,평일,95.96
57124914802,107,0.064,오산로,경기도,오산시,대원동,전일,평일,99.41
57125204402,107,0.066,오산로,경기도,오산시,대원동,전일,평일,60.62
57125204401,107,0.066,오산로,경기도,오산시,대원동,전일,평일,81.96
57124351201,107,0.067,,경기도,오산시,대원동,전일,평일,98.57
57124351202,107,0.067,,경기도,오산시,대원동,전일,평일,99.79
57124916402,107,0.067,오산로62번길,경기도,오산시,대원동,전일,평일,99.02
57124916401,107,0.067,오산로62번길,경기도,오산시,대원동,전일,평일,99.59
57124273301,107,0.07,원동로,경기도,오산시,대원동,전일,평일,91.43
57124229901,107,0.071,원동로,경기도,오산시,대원동,전일,평일,73.08
57124311201,107,0.072,남부대로,경기도,오산시,대원동,전일,평일,33.3
57124310301,107,0.072,남부대로,경기도,오산시,대원동,전일,평일,77.29
57125202002,107,0.073,,경기도,오산시,대원동,전일,평일,97.98
57125202001,107,0.073,,경기도,오산시,대원동,전일,평일,99.75
57120068601,107,0.073,대원로,경기도,오산시,대원동,전일,평일,64.94
57120068602,107,0.073,대원로,경기도,오산시,대원동,전일,평일,98.57
57124229301,107,0.074,동부대로,경기도,오산시,대원동,전일,평일,96.69
57124114702,107,0.074,오산로,경기도,오산시,대원동,전일,평일,51.9
57124114701,107,0.074,오산로,경기도,오산시,대원동,전일,평일,84.46
57124274901,107,0.075,,경기도,오산시,대원동,전일,평일,95.93
57124274902,107,0.075,,경기도,오산시,대원동,전일,평일,99.27
57125203002,107,0.075,오산로,경기도,오산시,대원동,전일,평일,79.61
57125203001,107,0.075,오산로,경기도,오산시,대원동,전일,평일,87.57
57124310601,107,0.076,동부대로,경기도,오산시,대원동,전일,평일,93.11
57124414901,107,0.076,밀머리로1번길,경기도,오산시,대원동,전일,평일,98.59
57124414902,107,0.076,밀머리로1번길,경기도,오산시,대원동,전일,평일,99.02
57124636001,107,0.077,,경기도,오산시,대원동,전일,평일,99.27
57124636002,107,0.077,,경기도,오산시,대원동,전일,평일,99.84
57125516601,107,0.078,남부대로,경기도,오산시,대원동,전일,평일,99.73
57125516602,107,0.078,남부대로,경기도,오산시,대원동,전일,평일,99.79
57124229801,107,0.078,동부대로,경기도,오산시,대원동,전일,평일,93.13
57124295801,107,0.079,동부대로,경기도,오산시,대원동,전일,평일,76.66
57124632602,107,0.081,경기대로,경기도,오산시,대원동,전일,평일,94.98
57124632601,107,0.081,경기대로,경기도,오산시,대원동,전일,평일,96.22
57124295701,107,0.082,남부대로,경기도,오산시,대원동,전일,평일,62.92
57124230801,107,0.084,동부대로,경기도,오산시,대원동,전일,평일,31.47
57125374402,107,0.084,동부대로,경기도,오산시,대원동,전일,평일,93.9
57125374401,107,0.084,동부대로,경기도,오산시,대원동,전일,평일,95.37
57124345602,107,0.084,운천로,경기도,오산시,대원동,전일,평일,94.06
57124345601,107,0.084,운천로,경기도,오산시,대원동,전일,평일,99.88
57124436401,107,0.085,오산로132번길,경기도,오산시,대원동,전일,평일,81.14
57124436402,107,0.085,오산로132번길,경기도,오산시,대원동,전일,평일,98.08
57124732602,107,0.086,운천로,경기도,오산시,대원동,전일,평일,62.44
57124732601,107,0.086,운천로,경기도,오산시,대원동,전일,평일,84.53
57124229501,107,0.086,원동로,경기도,오산시,대원동,전일,평일,72.36
57125520101,107,0.087,,경기도,오산시,대원동,전일,평일,99.96
57125017201,107,0.087,엘지로,경기도,오산시,대원동,전일,평일,15
57125017202,107,0.087,엘지로,경기도,오산시,대원동,전일,평일,24.48
57124744802,107,0.087,원동로,경기도,오산시,대원동,전일,평일,54.39
57124744801,107,0.087,원동로,경기도,오산시,대원동,전일,평일,73.86
57124577302,107,0.088,동부대로,경기도,오산시,대원동,전일,평일,44.89
57124577301,107,0.088,동부대로,경기도,오산시,대원동,전일,평일,81.45
57124577902,107,0.089,,경기도,오산시,대원동,전일,평일,96.82
57124577901,107,0.089,,경기도,오산시,대원동,전일,평일,97.48
57124362402,107,0.092,,경기도,오산시,대원동,전일,평일,96.4
57124362401,107,0.092,,경기도,오산시,대원동,전일,평일,99.67
57124463202,107,0.092,청호길,경기도,오산시,대원동,전일,평일,80.34
57124463201,107,0.092,청호길,경기도,오산시,대원동,전일,평일,86.37
57124274701,107,0.093,원동로,경기도,오산시,대원동,전일,평일,34.63
57124274702,107,0.093,원동로,경기도,오산시,대원동,전일,평일,96.84
57124511401,107,0.096,오산로132번길,경기도,오산시,대원동,전일,평일,97.49
57124511402,107,0.096,오산로132번길,경기도,오산시,대원동,전일,평일,98.99
57125202201,107,0.099,역광장로,경기도,오산시,대원동,전일,평일,62.74
57125202202,107,0.099,역광장로,경기도,오산시,대원동,전일,평일,96.98
57124363202,107,0.101,동부대로436번길,경기도,오산시,대원동,전일,평일,50.34
57124363201,107,0.101,동부대로436번길,경기도,오산시,대원동,전일,평일,73.07
57124340701,107,0.103,남부대로,경기도,오산시,대원동,전일,평일,91.82
57124340702,107,0.103,남부대로,경기도,오산시,대원동,전일,평일,92.69
57124934002,107,0.103,동부대로,경기도,오산시,대원동,전일,평일,31.58
57124934001,107,0.103,동부대로,경기도,오산시,대원동,전일,평일,54.3
57124477302,107,0.104,운천로,경기도,오산시,대원동,전일,평일,79
57124477301,107,0.104,운천로,경기도,오산시,대원동,전일,평일,83.96
57124344101,107,0.106,동부대로,경기도,오산시,대원동,전일,평일,88.69
57124344102,107,0.106,동부대로,경기도,오산시,대원동,전일,평일,94.13
57125520201,107,0.108,,경기도,오산시,대원동,전일,평일,99.35
57124981001,107,0.108,오산로132번길,경기도,오산시,대원동,전일,평일,49.52
57124058902,107,0.109,역광장로,경기도,오산시,대원동,전일,평일,86.15
57124058901,107,0.109,역광장로,경기도,오산시,대원동,전일,평일,89.61
57125126602,107,0.11,,경기도,오산시,대원동,전일,평일,88.93
57125126601,107,0.11,,경기도,오산시,대원동,전일,평일,89.21
57125448802,107,0.11,엘지로,경기도,오산시,대원동,전일,평일,53.33
57125448801,107,0.11,엘지로,경기도,오산시,대원동,전일,평일,79.82
57124227302,107,0.11,오산로,경기도,오산시,대원동,전일,평일,20.9
57124227301,107,0.11,오산로,경기도,오산시,대원동,전일,평일,80.36
57124772402,107,0.111,,경기도,오산시,대원동,전일,평일,85.27
57124772401,107,0.111,,경기도,오산시,대원동,전일,평일,91.23
57124520002,107,0.112,경기대로25번길,경기도,오산시,대원동,전일,평일,91.6
57124520001,107,0.112,경기대로25번길,경기도,오산시,대원동,전일,평일,93.96
57124617002,107,0.115,,경기도,오산시,대원동,전일,평일,99.36
57124617001,107,0.115,,경기도,오산시,대원동,전일,평일,99.99
57125519502,107,0.115,역광장로,경기도,오산시,대원동,전일,평일,94.23
57125519501,107,0.115,역광장로,경기도,오산시,대원동,전일,평일,98.34
57124288301,107,0.115,운암로,경기도,오산시,대원동,전일,평일,98.93
57124089101,107,0.116,,경기도,오산시,대원동,전일,평일,99.44
57124089102,107,0.116,,경기도,오산시,대원동,전일,평일,99.48
57124515702,107,0.116,동부대로,경기도,오산시,대원동,전일,평일,76.53
57124515701,107,0.116,동부대로,경기도,오산시,대원동,전일,평일,83.08
57125517501,107,0.117,경기대로148번길,경기도,오산시,대원동,전일,평일,96.24
57125517502,107,0.117,경기대로148번길,경기도,오산시,대원동,전일,평일,96.72
57124340102,107,0.118,경기대로,경기도,오산시,대원동,전일,평일,77.3
57124340101,107,0.118,경기대로,경기도,오산시,대원동,전일,평일,79.14
57124503102,107,0.118,운천로,경기도,오산시,대원동,전일,평일,94.83
57124503101,107,0.118,운천로,경기도,오산시,대원동,전일,평일,95.27
57124292401,107,0.123,동부대로,경기도,오산시,대원동,전일,평일,9.14
57124292402,107,0.123,동부대로,경기도,오산시,대원동,전일,평일,90.22
57124382501,107,0.123,오산로,경기도,오산시,대원동,전일,평일,72.57
57124382502,107,0.123,오산로,경기도,오산시,대원동,전일,평일,85.8
57124352301,107,0.123,원동로,경기도,오산시,대원동,전일,평일,87.98
57124352302,107,0.123,원동로,경기도,오산시,대원동,전일,평일,97.08
57125374201,107,0.125,동부대로,경기도,오산시,대원동,전일,평일,91.78
57125374202,107,0.125,동부대로,경기도,오산시,대원동,전일,평일,98.68
57124339801,107,0.126,경기대로,경기도,오산시,대원동,전일,평일,79.69
57124339802,107,0.126,경기대로,경기도,오산시,대원동,전일,평일,97.27
57125127201,107,0.126,동부대로,경기도,오산시,대원동,전일,평일,64.95
57125127202,107,0.126,동부대로,경기도,오산시,대원동,전일,평일,75.76
57124511201,107,0.126,오산로132번길,경기도,오산시,대원동,전일,평일,92.15
57124511202,107,0.126,오산로132번길,경기도,오산시,대원동,전일,평일,93.71
57125374001,107,0.127,동부대로,경기도,오산시,대원동,전일,평일,96.03
57125374002,107,0.127,동부대로,경기도,오산시,대원동,전일,평일,96.77
57124436501,107,0.129,,경기도,오산시,대원동,전일,평일,98.08
57124436502,107,0.129,,경기도,오산시,대원동,전일,평일,98.51
57124541301,107,0.129,남부대로,경기도,오산시,대원동,전일,평일,90.95
57124541302,107,0.129,남부대로,경기도,오산시,대원동,전일,평일,98.77
57124572801,107,0.131,남부대로,경기도,오산시,대원동,전일,평일,89.03
57124572802,107,0.131,남부대로,경기도,오산시,대원동,전일,평일,92.25
57124288801,107,0.132,운암로,경기도,오산시,대원동,전일,평일,77.66
57124288802,107,0.132,운암로,경기도,오산시,대원동,전일,평일,92.51
57124288501,107,0.133,운암로,경기도,오산시,대원동,전일,평일,99.63
57124287901,107,0.133,운천로,경기도,오산시,대원동,전일,평일,62.48
57124287902,107,0.133,운천로,경기도,오산시,대원동,전일,평일,97.55
57124440901,107,0.134,오산로,경기도,오산시,대원동,전일,평일,54.79
57124440902,107,0.134,오산로,경기도,오산시,대원동,전일,평일,97.59
57124915001,107,0.135,오산로62번길,경기도,오산시,대원동,전일,평일,98.82
57124288701,107,0.135,운암로,경기도,오산시,대원동,전일,평일,69.04
57124288702,107,0.135,운암로,경기도,오산시,대원동,전일,평일,89.14
57124589201,107,0.136,운천로,경기도,오산시,대원동,전일,평일,67.42
57124589202,107,0.136,운천로,경기도,오산시,대원동,전일,평일,94.52
57124079402,107,0.138,남부대로,경기도,오산시,대원동,전일,평일,58.85
57124079401,107,0.138,남부대로,경기도,오산시,대원동,전일,평일,95.04
57124580801,107,0.138,밀머리로1번길,경기도,오산시,대원동,전일,평일,89.82
57124580802,107,0.138,밀머리로1번길,경기도,오산시,대원동,전일,평일,90.99
57124414601,107,0.139,동부대로,경기도,오산시,대원동,전일,평일,31.08
57124732401,107,0.141,운천로,경기도,오산시,대원동,전일,평일,68.12
57124732402,107,0.141,운천로,경기도,오산시,대원동,전일,평일,98.19
57124772001,107,0.144,오산로,경기도,오산시,대원동,전일,평일,47.69
57124772002,107,0.144,오산로,경기도,오산시,대원동,전일,평일,95.16
57124170802,107,0.145,오산로,경기도,오산시,대원동,전일,평일,62.92
57124170801,107,0.145,오산로,경기도,오산시,대원동,전일,평일,88.62
57124340001,107,0.146,,경기도,오산시,대원동,전일,평일,99.05
57124340002,107,0.146,,경기도,오산시,대원동,전일,평일,99.26
57125565201,107,0.146,동부대로,경기도,오산시,대원동,전일,평일,79.83
57125519702,107,0.148,,경기도,오산시,대원동,전일,평일,90.88
57125519701,107,0.148,,경기도,오산시,대원동,전일,평일,92.08
57121015601,107,0.149,성호대로,경기도,오산시,대원동,전일,평일,63.32
57121015602,107,0.149,성호대로,경기도,오산시,대원동,전일,평일,93.29
57125565401,107,0.152,동부대로,경기도,오산시,대원동,전일,평일,38.34
57124511101,107,0.152,오산로132번길,경기도,오산시,대원동,전일,평일,82.18
57124511102,107,0.152,오산로132번길,경기도,오산시,대원동,전일,평일,94.62
57125655702,107,0.155,,경기도,오산시,대원동,전일,평일,97.3
57125655701,107,0.155,,경기도,오산시,대원동,전일,평일,97.47
57124633402,107,0.155,경기대로,경기도,오산시,대원동,전일,평일,86.93
57124633401,107,0.155,경기대로,경기도,오산시,대원동,전일,평일,94.7
57120199601,107,0.158,대원로,경기도,오산시,대원동,전일,평일,76.63
57120199602,107,0.158,대원로,경기도,오산시,대원동,전일,평일,91.5
57124319702,107,0.159,동부대로436번길,경기도,오산시,대원동,전일,평일,79.98
57124319701,107,0.159,동부대로436번길,경기도,오산시,대원동,전일,평일,87.95
57125136602,107,0.161,남부대로,경기도,오산시,대원동,전일,평일,55.98
57125136601,107,0.161,남부대로,경기도,오산시,대원동,전일,평일,96.64
57124516201,107,0.161,청호길,경기도,오산시,대원동,전일,평일,94.64
57124516202,107,0.161,청호길,경기도,오산시,대원동,전일,평일,94.71
57125518002,107,0.162,오산로,경기도,오산시,대원동,전일,평일,71.32
57125518001,107,0.162,오산로,경기도,오산시,대원동,전일,평일,79.25
57124064401,107,0.169,원동로,경기도,오산시,대원동,전일,평일,59.18
57124064402,107,0.169,원동로,경기도,오산시,대원동,전일,평일,88.71
57124577701,107,0.171,대원로,경기도,오산시,대원동,전일,평일,91.17
57124577702,107,0.171,대원로,경기도,오산시,대원동,전일,평일,93.22
57124362002,107,0.172,남부대로,경기도,오산시,대원동,전일,평일,82.64
57124362001,107,0.172,남부대로,경기도,오산시,대원동,전일,평일,97.42
57121002601,107,0.172,오산로,경기도,오산시,대원동,전일,평일,67.4
57121002602,107,0.172,오산로,경기도,오산시,대원동,전일,평일,97.7
57125519901,107,0.174,,경기도,오산시,대원동,전일,평일,92.78
57124362801,107,0.176,,경기도,오산시,대원동,전일,평일,40.52
57124362802,107,0.176,,경기도,오산시,대원동,전일,평일,54.18
57124302602,107,0.176,,경기도,오산시,대원동,전일,평일,94.36
57124302601,107,0.176,,경기도,오산시,대원동,전일,평일,98.91
57124230601,107,0.177,동부대로,경기도,오산시,대원동,전일,평일,58.05
57124344002,107,0.18,동부대로,경기도,오산시,대원동,전일,평일,94.63
57124344001,107,0.18,동부대로,경기도,오산시,대원동,전일,평일,96.35
57124511601,107,0.18,오산로132번길,경기도,오산시,대원동,전일,평일,97.68
57124511602,107,0.18,오산로132번길,경기도,오산시,대원동,전일,평일,99.14
57124302902,107,0.182,부원로,경기도,오산시,대원동,전일,평일,62.85
57124302901,107,0.182,부원로,경기도,오산시,대원동,전일,평일,65.57
