,lon,lat,overspeed_cam_count100,floating_pop_count50,bump_count0,parking_count12.5,parking_count25,car_count1000,child_count1000,elem_kinder_count400,numberSchoolZone_count400,accident_count12.5,accident_count25,num_cram_school_count400,shortest_cross_count0,shortest_traffic_signal_count0,shortest_sidewalk_count0,barrier_nearby_count12.5,barrier_nearby_count25,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25
2458,127.04072722891857,37.15637714408013,0,28.13172222222222,1500.088600565023,0,0,70,0.0,0,0,0,0,0,191.76845593605861,123.35179292264586,139.73819059647323,0,0,20.11,20.11,20.11,2.0,2.0,0,0
2459,127.04086134493623,37.156179099363385,0,24.143,1497.0374092670847,0,0,70,0.0,0,0,0,0,0,205.22958848408157,98.55573157301323,114.80060868441493,0,0,20.11,20.11,20.11,2.0,2.0,0,0
2460,127.04098819770262,37.155973420872456,0,32.38763888888889,1495.3220932519625,0,0,70,0.0,0,0,0,0,0,213.78147475418118,73.28840961778617,89.37070185681009,0,0,20.11,20.11,20.11,2.0,2.0,0,0
2461,127.041117018094,37.15576840940907,0,52.70708333333334,1493.848751629422,0,0,70,0.0,0,0,0,0,0,223.1832096351547,48.25032970949329,63.964142467719284,0,0,20.11,20.11,79.40124999999998,2.0,2.0,0,0
2462,127.03815310058769,37.159874248281405,0,122.84888888888884,1636.121480546817,0,38,70,0.0,2,0,0,0,0,18.812054872403085,17.495224325710378,11.617999227313005,1,1,61.9775,61.66333333333333,53.01357142857143,4.0,4.0,0,1
2463,127.03789083350144,37.15997779853136,0,173.9358333333333,1658.330247800464,0,22,70,0.0,2,0,0,0,0,27.721413013217568,2.6012385616917606,12.25627229582641,1,1,61.45,61.45,56.81375,4.0,4.0,0,0
2464,127.037629263755,37.16006165370799,0,195.2025,1680.750389298652,0,14,70,0.0,2,0,0,0,0,49.7391005015357,26.03139434064105,8.770121295498774,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2465,127.03736769400852,37.16014550888463,0,188.835,1703.243136650023,0,10,70,0.0,2,0,0,0,0,73.70396465922686,51.003318202205016,9.125810520511514,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2466,127.03710612426205,37.16022936406126,0,187.98388888888888,1725.8056499646843,0,12,70,0.0,2,0,0,0,0,98.20062159692857,76.0123529498146,7.325090342155317,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2467,127.03684446740894,37.160314722845705,0,114.14068181818182,1748.4333961604445,0,1,70,0.0,2,0,0,0,0,122.95858003065241,72.08167758128407,7.8255271902947054,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2468,127.03658271619034,37.160401710538615,0,90.75151136363635,1771.1267889919836,0,0,70,0.0,2,0,0,0,0,131.01112014989977,69.54285871715797,7.287058535522039,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2469,127.03632096497176,37.16048869823153,0,80.31784848484848,1793.8863330465765,0,0,70,0.0,1,0,0,0,0,106.3299419051262,75.79017270539674,7.558464558736813,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2470,127.03605756522171,37.16057404382757,0,56.851055555555575,1816.8629983670553,0,0,70,61.0,1,0,0,0,0,81.95050210617687,81.17630067923093,9.637280340341787,1,1,61.45,61.45,61.45,4.0,4.0,0,0
2471,127.03579066234236,37.16065589996784,0,61.95583333333334,1840.2229797738428,0,0,70,61.0,1,0,0,0,0,58.37732852278258,55.94465899900477,10.08329079980043,1,1,61.45,61.45,63.0875,4.0,4.0,0,0
2472,127.035523759463,37.160737756108105,0,58.798333333333346,1863.6359662956088,0,0,70,61.0,1,0,0,0,0,37.269738491306796,30.970264726533536,7.041353426254956,1,1,64.725,64.725,60.57625,4.0,4.0,0,0
2473,127.066661684547,37.1485147238634,0,81.44166666666669,373.05501132473603,6,35,1422,162.0,3,2,0,0,28,130.95852138605466,82.39464051961346,85.95680764342247,0,0,78.38,78.38,57.93333333333333,2.0,2.0,0,0
2474,127.06663598217098,37.14828857368875,0,64.26750000000001,380.94670183929003,14,30,1422,162.0,3,1,0,0,28,145.07982310239103,106.13287044237431,104.49178509552307,0,0,51.605,51.605,51.605,2.0,2.0,0,0
2475,127.06661027979496,37.14806242351411,0,26.668333333333337,390.3088757749791,12,19,1422,121.0,3,1,0,0,28,161.91478743252893,130.421492311383,125.37430945060629,0,0,51.605,51.605,51.605,2.0,2.0,0,0
2476,127.06658435341612,37.14783526822622,0,30.786250000000006,401.098206915494,10,18,1422,139.0,3,1,1,1,28,167.40056380661562,155.11057755138773,147.70894917484267,0,0,51.605,51.605,51.605,2.0,2.0,0,0
2477,127.06655818436757,37.14760702406564,0,16.271458333333335,413.22906870678014,7,46,1422,139.0,3,0,0,1,29,154.33985758960046,180.09218895712914,158.1135810429766,0,0,51.605,51.605,51.605,2.0,2.0,0,0
2478,127.06642353611777,37.14746243480797,0,16.271458333333335,430.92468390093046,61,119,1422,139.0,3,0,1,1,26,151.5320178155886,194.77358351153282,157.0023819062152,0,0,51.605,51.605,51.605,2.0,2.0,0,0
2479,127.06614137262413,37.147460910042405,0,33.59958333333333,453.64590104499604,99,189,1422,139.0,2,0,0,0,26,171.13430520664014,188.88648628084525,177.74942127975072,0,0,51.605,51.605,51.605,2.0,2.0,0,0
2480,127.0658592091305,37.14745938527685,0,33.59958333333333,473.48001010069396,86,158,1422,139.0,2,0,0,0,26,192.01226689265744,186.2155338948149,180.56630170061595,0,0,51.605,51.605,72.24499999999998,2.0,2.0,0,0
2481,127.06558534583306,37.14698760310395,0,66.23729166666666,496.4151995523111,18,49,1422,139.0,2,0,0,0,17,194.47638521648682,238.88198671547366,205.0524811122192,0,0,88.1525,88.1525,88.1525,2.0,2.0,0,0
2482,127.06559648402909,37.147221765495246,0,70.32833333333333,477.0176948085555,8,28,1422,139.0,2,0,0,0,17,201.38414812759584,212.88666613956684,209.12975774588662,0,0,92.885,92.885,75.96999999999998,2.0,2.0,0,0
2483,127.06559949815146,37.1474488972234,0,40.211875,458.35831872405976,26,83,1422,139.0,2,0,0,0,26,193.51448422245116,187.72643735961933,183.9370663468036,0,0,92.885,92.885,72.24499999999998,2.0,2.0,0,0
2484,127.06347190329195,37.14698559037344,0,33.415,406.9612212396718,9,18,1422,139.0,3,0,0,0,16,261.4161039091199,264.7795674464388,258.5899651527641,0,0,83.42,83.42,83.42,2.0,2.0,0,0
2485,127.06375526324403,37.14698333586176,0,34.61354166666667,415.4239839278174,11,32,1422,139.0,2,0,0,0,16,261.76393636604814,263.73493080362755,257.4686037576863,0,0,83.42,83.42,83.42,2.0,2.0,0,0
2486,127.06403862319617,37.14698108135008,0,35.81208333333333,425.2108134592847,30,50,1422,139.0,2,0,0,0,16,264.51807060075527,265.08776862149466,254.79337825810958,0,0,83.42,83.42,83.42,2.0,2.0,0,0
2487,127.06432169913687,37.1469794061932,0,36.45104166666667,436.1638465907405,21,51,1422,139.0,2,0,0,0,16,263.2341995926732,265.461635092726,252.1505245364064,0,0,83.42,83.42,83.42,2.0,2.0,0,0
2488,127.06460387570831,37.14697956565988,0,37.09,448.04518947218554,31,53,1422,139.0,2,0,0,0,16,255.40969292082988,256.1287487990923,248.27968883088303,0,0,83.42,83.42,83.42,2.0,2.0,0,0
2489,127.06488605227976,37.14697972512656,0,41.58375000000001,460.9846988312117,38,99,1422,139.0,2,0,0,0,17,249.86549443429448,248.97956589732144,245.3520792457224,0,0,83.42,83.42,83.42,2.0,2.0,0,0
2490,127.0651682288512,37.14697988459322,0,46.0775,474.89588680875465,70,128,1422,139.0,2,0,0,0,17,230.44413642316812,244.20594693343872,240.44036323487597,0,0,83.42,83.42,88.1525,2.0,2.0,0,0
2491,127.06545040542265,37.14698004405991,0,66.23729166666666,489.6959506172991,42,78,1422,139.0,2,0,0,0,17,205.9435589709187,240.79775169709686,216.6676384475457,0,0,88.1525,88.1525,88.1525,2.0,2.0,0,0
2492,127.07476809176049,37.1312236106981,0,12.625,518.2574676668645,0,1,1909,422.0,17,2,0,0,41,36.10155366129331,223.01389471985257,33.87342144766322,0,0,96.85,96.85,75.725,2.0,2.0,0,0
2493,127.07488071349995,37.131013164064534,0,7.019166666666668,526.9262353827421,0,0,1909,422.0,17,1,0,0,25,61.155493154725825,233.95701909356382,57.97224200302884,0,0,96.85,96.85,96.85,2.0,2.0,0,0
2494,127.07499333523943,37.13080271743095,0,6.75375,536.6591250358572,0,0,1909,422.0,17,1,0,0,37,86.41677689432464,247.0381488813221,82.85737780453077,0,0,96.85,96.85,96.85,2.0,2.0,0,0
2495,127.078222664936,37.155888008814685,1,129.51305555555555,199.30032407422505,0,262,2020,182.0,29,3,1,3,69,10.324702901653508,14.808425432599638,14.259982849621744,0,0,62.29,62.29,62.29,2.0,2.0,0,0
2496,127.07832304091964,37.15609932953237,1,170.56395833333337,192.04022313517123,0,0,2020,182.0,27,3,0,1,69,8.880131712703644,13.656284845700815,8.738677246697272,1,1,55.61,55.61,55.61,2.5,2.5,0,0
2497,127.07842341690336,37.156310650250056,1,173.3070833333333,187.8758522931456,0,0,2020,182.0,27,3,0,0,69,33.969943186194854,35.158384670136854,6.148980444976975,1,1,48.93,48.93,73.855,3.0,3.0,0,0
2498,127.07852379288704,37.15652197096775,1,265.765625,187.01412698011097,0,0,2020,182.0,26,3,0,0,69,28.621104700390912,28.42445771252273,5.8266189574892175,1,1,48.93,48.93,82.41666666666667,3.0,3.0,0,0
2499,127.0786241688707,37.15673329168544,1,341.9113888888889,189.50010431710356,0,3,2020,182.0,25,3,0,0,69,3.559361843820389,6.858453498958437,5.980262706203328,1,1,48.93,48.93,81.77833333333334,3.0,3.0,0,0
2500,127.07871920431006,37.15695207616036,1,386.79770833333333,196.0873679206481,1,3,2020,182.0,25,3,1,2,69,11.12729173570801,10.016454742505086,10.46443157152885,1,1,48.03,64.44833333333334,78.378,3.5,3.0,0,0
2501,127.07699457004223,37.15335817255278,0,278.87875,415.8566840321138,0,22,2020,182.0,27,2,0,4,76,11.591862543868663,19.07745432812996,15.185061291210381,0,0,38.245,38.245,38.245,3.0,3.0,0,0
2502,127.07689309535743,37.15314744260208,0,212.99750000000003,432.73244770524735,0,22,2020,182.0,27,2,0,1,87,2.5077937640611982,10.144479760774537,9.694358409712374,0,0,38.245,38.245,39.6475,3.0,3.0,0,0
2503,127.07679162067262,37.152936712651375,1,162.00229166666668,414.0034116827646,0,0,2020,182.0,26,2,0,0,62,27.571394933406967,28.88676660221663,6.457361855576121,0,0,41.05,41.05,41.05,3.0,3.0,0,0
2504,127.0766901459878,37.15272598270067,1,81.99666666666667,395.9755755760456,0,0,2020,182.0,25,2,0,0,93,52.6350034665633,51.73773648867067,6.308143139525349,0,0,41.05,41.05,41.05,3.0,3.0,0,0
2505,127.076588671303,37.15251525274998,1,73.576875,378.7490821656729,0,0,2020,182.0,25,2,0,0,87,28.284443361122307,27.37688962035564,7.0715344476715005,0,0,41.05,41.05,41.05,3.0,3.0,0,0
2506,127.07648719661816,37.152304522799284,1,71.04777777777777,362.43821332928457,0,0,2020,182.0,23,2,0,0,96,3.418723410848928,8.866129865440968,8.639299612851596,0,0,41.05,41.05,41.05,3.0,3.0,0,0
2507,127.07641531484795,37.15208709973835,1,23.755,349.5261869737584,0,0,2020,182.0,22,2,0,0,96,5.779794143570437,11.717727976308145,9.128360017320606,0,0,41.05,41.05,43.58750000000001,3.0,3.0,0,0
2508,127.06052464248259,37.13417412569064,0,60.27458333333334,834.842737952247,0,0,1909,180.0,0,0,0,0,0,545.2828002923138,686.978555537008,11.042714478203258,1,1,28.05375,28.05375,26.83916666666667,2.75,2.75,0,0
2509,127.05288284735373,37.13200311372768,0,0.251,1433.773748333939,0,0,147,98.0,0,0,0,0,0,383.46328708080483,657.0504967191124,264.5635726144423,0,0,25.860000000000007,25.860000000000007,21.038333333333334,1.0,1.0,0,0
2510,127.05304427645002,37.13219395829135,0,0.3904999999999999,1421.5477936117984,0,0,1008,98.0,0,0,0,0,0,383.2992127415677,633.6303099675795,240.59225714509515,0,0,4.38,4.38,25.860000000000007,1.0,1.0,0,0
2511,127.05326668026258,37.13233151928973,0,0.5299999999999999,1403.5982362373693,0,0,1008,98.0,0,0,0,0,0,392.4419216860458,615.4141137497286,221.94367159958492,0,0,4.38,4.38,4.38,1.0,1.0,0,0
2512,127.0534943862244,37.1324644469346,0,0.5299999999999999,1385.3326307941618,0,0,1008,98.0,0,0,0,0,0,403.5752972107742,598.1421941310822,205.13077697118337,0,0,4.38,4.38,4.38,1.0,1.0,0,0
2513,127.0537220921862,37.132597374579476,0,1.654583333333333,1367.281694498711,0,0,1008,98.0,0,0,0,0,0,415.9198162091132,581.4358280825392,183.1924382300778,0,0,4.38,4.38,4.38,1.0,1.0,0,0
2514,127.053949798148,37.132730302224346,0,2.7791666666666663,1349.4540403480678,0,0,1008,98.0,0,0,0,0,0,429.3710245187558,565.3451516319877,160.88687616645097,0,0,4.38,4.38,4.38,1.0,1.0,0,0
2515,127.0541775041098,37.132863229869216,0,2.1125833333333333,1331.8586330271792,0,0,1008,98.0,0,0,0,0,0,443.82830674944535,549.92420842735,139.51228059615738,0,0,4.38,4.38,4.38,1.0,1.0,0,0
2516,127.05547077432743,37.133555622172906,0,56.77522727272727,1235.098685420102,0,0,1008,115.0,0,0,0,0,0,527.041579821724,484.8137995021463,53.515871170857885,0,0,57.34,57.34,38.4475,2.0,2.0,0,0
2517,127.05523549892638,37.133431312923044,0,56.77522727272727,1252.1640892420646,0,0,1008,98.0,0,0,0,0,0,522.3172593576451,494.2452727901429,67.40904869090814,0,0,57.34,57.34,37.81,2.0,2.0,0,0
2518,127.0550002235253,37.133307003673174,0,12.512132034632033,1269.4943823267495,0,0,1008,98.0,0,0,0,0,0,503.68579542287864,504.74452634846637,81.42035166106356,0,0,18.28,18.28,18.28,2.0,2.0,0,0
2519,127.05476494812423,37.1331826944233,0,0.8091071428571428,1287.078866309227,0,0,1008,98.0,0,0,0,0,0,485.63160770495944,516.2464198985731,95.60175959830616,0,0,18.28,18.28,18.28,2.0,2.0,0,0
2520,127.05452967272316,37.13305838517343,0,1.2757142857142856,1304.9072666945187,0,0,1008,98.0,0,0,0,0,0,468.2214831514769,528.6855222932851,110.70088947016212,0,0,18.28,18.28,18.28,2.0,2.0,0,0
2521,127.07434265108877,37.1443114879081,0,94.00708333333333,286.91921367809414,70,70,1909,168.0,11,1,0,0,108,9.090526501811873,5.7012100907653345,3.3618436853091405,0,0,68.91,68.91,54.72833333333333,2.0,2.0,0,0
2522,127.07462573185673,37.1443089805589,0,94.00708333333333,311.6217042033425,0,0,1909,168.0,11,1,0,0,108,10.167074216936047,9.178355399869458,13.901874166284086,0,0,68.91,74.3975,62.68833333333333,2.0,2.0,0,0
2523,127.0749088126247,37.14430647320972,0,104.95333333333336,315.60336475579726,0,0,1909,168.0,11,1,0,0,107,35.31780725922465,34.134174591585676,38.73738884988917,0,0,79.88499999999998,79.88499999999998,79.88499999999998,2.0,2.0,0,0
2524,127.07519189339266,37.14430396586053,0,104.95333333333336,315.0266657190603,0,0,1909,168.0,12,1,0,0,107,39.34948538978336,59.25555188134344,63.82037799999881,0,0,79.88499999999998,79.88499999999998,79.88499999999998,2.0,2.0,0,0
2525,127.07547497416063,37.14430145851134,0,105.97729166666667,316.45432989362104,0,0,1909,168.0,13,1,0,0,102,14.1986260521249,84.3947746856587,88.87526710383621,0,0,79.88499999999998,79.88499999999998,79.88499999999998,2.0,2.0,0,0
2526,127.04831467787977,37.13334218384389,0,578.6561666666668,1854.679171911476,0,0,1022,127.0,0,0,0,0,0,70.88208835306015,726.0317921885692,73.5729349095139,0,0,83.67750000000002,71.56500000000003,71.56500000000003,1.0,1.0,0,0
2527,127.07349741860044,37.13899227623079,0,245.020625,275.12439113619547,0,0,1909,422.0,21,2,0,0,136,19.801782995550656,185.61453591430617,13.607114662704953,1,1,70.13,74.67499999999998,72.92166666666667,3.0,2.4,1,5
2528,127.07350371421528,37.139225184900454,0,287.5544444444444,286.0046305146017,0,0,1909,422.0,20,2,0,0,136,30.263795564937816,174.39314447314635,13.1678749501886,1,1,98.685,61.8625,72.92166666666667,3.0,2.5,1,2
2529,127.06882389266735,37.13881772639853,0,139.42499999999998,594.2951966185286,0,0,1909,180.0,16,1,0,0,130,9.45615842689869,17.43508181852439,11.97746249443718,0,0,73.45500000000001,73.45500000000001,50.78500000000001,2.0,2.0,0,0
2530,127.06883585847685,37.138590430267776,0,107.99604166666668,617.6252455898476,0,0,1909,180.0,19,1,0,0,150,5.662574295391924,9.775364145091084,8.688216569933745,0,0,28.115,28.115,50.78500000000001,3.0,3.0,0,0
2531,127.0688478242863,37.138363134137,0,107.99604166666668,641.1006188568288,0,0,1909,180.0,19,1,0,0,150,13.246813175241995,30.951264669955172,8.720801920461351,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2532,127.06885979009571,37.13813583800624,0,128.85520833333334,661.8272333166958,0,0,1909,180.0,21,2,0,0,154,13.3406499090445,16.566808470147613,6.596912002406128,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2533,127.06887129331001,37.13790892039677,0,128.85520833333334,660.4848174931122,0,0,1909,180.0,22,2,0,0,129,3.116151991788002,12.514243681868088,6.568342280647942,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2534,127.06888210263143,37.13768257056928,0,120.41958333333334,660.1615020955785,0,0,1909,180.0,23,1,0,0,102,15.179547368432553,17.470901811881095,6.660698144995669,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2535,127.06889291195287,37.13745622074178,0,120.41958333333334,660.7950704910352,0,0,1909,180.0,23,1,0,0,160,17.870421576398673,41.22425461879896,6.7160316091127905,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2536,127.06890372127432,37.13722987091429,0,111.89708333333334,662.3827768141202,0,0,1909,180.0,23,2,0,0,159,28.29854700700863,29.067510585982927,6.734194888343084,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2537,127.06891453059578,37.13700352108679,0,111.89708333333334,664.9177860650587,0,0,1909,180.0,23,2,0,0,159,3.1603322613102707,11.885043624677017,7.8002062638442835,0,0,28.115,28.115,28.115,3.0,3.0,0,0
2538,127.06892533991724,37.13677717125929,0,366.2610416666667,657.5703084724693,0,0,1909,180.0,23,2,0,0,159,13.645205621641125,15.909266611419936,7.92536673745794,0,0,34.69,34.69,34.69,3.0,3.0,0,0
2539,127.07195613572395,37.13890279781201,1,80.3758333333333,398.24999016752645,1,2,1909,422.0,18,2,0,0,163,7.207322697865262,270.3824889035544,9.630322085470953,0,0,83.72999999999998,83.72999999999998,81.87166666666667,2.0,2.0,0,0
2540,127.07167466639395,37.1388950375248,1,81.42750000000002,416.7213932427462,0,0,1909,422.0,17,2,0,0,163,20.903397742370625,245.43922151995682,4.849763083488036,0,0,83.72999999999998,83.72999999999998,83.72999999999998,2.0,2.0,0,0
2541,127.07139319706398,37.1388872772376,1,82.47916666666669,435.84707168400803,0,0,1909,180.0,17,2,0,0,163,45.21209193841539,220.51407904832058,4.112874515637732,1,1,64.33500000000001,64.33500000000001,64.33500000000001,3.0,3.0,0,0
2542,127.07111172773399,37.1388795169504,1,63.207708333333336,455.5446256821788,0,0,1909,180.0,17,2,0,0,163,64.40125164900242,195.6139910163703,6.430992695554508,1,1,64.33500000000001,64.33500000000001,64.33500000000001,3.0,3.0,0,0
2543,127.070830258404,37.138871756663214,1,43.93625,475.7430275299636,108,108,1909,180.0,17,2,0,0,163,39.382191717375285,170.74991980273703,4.387977813936728,1,1,64.33500000000001,64.33500000000001,64.33500000000001,3.0,3.0,0,0
2544,127.07054878907404,37.138863996376,1,40.50125,496.3811409018036,0,0,1909,180.0,17,2,0,1,161,14.363130526204646,145.9402766067469,5.007230283010512,1,1,64.33500000000001,64.33500000000001,64.33500000000001,3.0,3.0,0,0
2545,127.07026731974405,37.13885623608879,0,37.06625,517.4063516973561,0,0,1909,180.0,17,2,2,2,167,4.826052750232319,121.21848676920135,7.706066100063933,0,0,70.555,70.555,70.555,3.0,3.0,0,0
2546,127.06882389266735,37.13881772639853,0,139.42499999999998,594.2951966185286,0,0,1909,180.0,16,1,0,0,130,9.45615842689869,17.43508181852439,11.97746249443718,0,0,73.45500000000001,73.45500000000001,50.78500000000001,2.0,2.0,0,0
2547,127.06910581916149,37.138825244030926,0,112.20722222222223,585.1908515210317,0,0,1909,180.0,17,2,0,0,134,9.626538299953683,26.28417361078223,7.0047955590222815,0,0,70.555,70.555,70.555,3.0,3.0,0,0
2548,127.06938774565559,37.13883276166333,0,45.175,577.032153304523,0,0,1909,180.0,17,2,0,0,149,34.687308598798545,46.15177125592054,4.462483496115928,0,0,70.555,70.555,70.555,3.0,3.0,0,0
2549,127.0696696721497,37.13884027929573,0,43.65277777777778,563.1045300741058,0,0,1909,180.0,17,2,0,0,166,33.992964618753355,69.46523588030612,4.65459715760264,0,0,70.555,70.555,70.555,3.0,3.0,0,0
2550,127.06995159864378,37.13884779692813,0,39.30604166666666,541.3790379835541,0,0,1909,180.0,17,2,0,0,166,8.95528063961906,93.68647942698931,5.2221808364715665,0,0,70.555,70.555,70.555,3.0,3.0,0,0
2551,127.07023352513788,37.13885531456052,0,37.06625,519.9539176088275,0,0,1909,180.0,17,2,2,2,167,7.146428007135166,118.2590288813588,9.632353641097446,0,0,70.555,70.555,70.555,3.0,3.0,0,0
2552,127.07195613572395,37.13890279781201,1,80.3758333333333,398.24999016752645,1,2,1909,422.0,18,2,0,0,163,7.207322697865262,270.3824889035544,9.630322085470953,0,0,83.72999999999998,83.72999999999998,81.87166666666667,2.0,2.0,0,0
2553,127.07196503209008,37.13867656264139,0,79.54333333333334,394.01429873886804,10,12,1909,422.0,17,2,0,0,163,7.679414563113746,269.5623935838974,5.843505895269438,0,0,92.365,92.365,86.665,2.0,2.0,0,0
2554,127.07197392845629,37.13845032747079,0,83.55333333333334,388.8437618300373,1,10,1909,422.0,17,2,0,0,159,21.59405617999556,263.4484889573751,4.450691938531969,0,0,92.365,92.365,86.665,2.0,2.0,0,0
2555,127.07198282482241,37.138224092300185,0,91.23972222222223,385.2449963429039,2,47,1909,422.0,19,2,1,1,150,3.5204707018772003,239.58073672654962,4.2672268163673035,0,0,92.365,92.365,86.665,2.0,2.0,0,0
2556,127.07291477843592,37.13894774067988,0,128.285,321.0540168287968,0,11,1909,422.0,19,2,0,1,146,13.066536441013772,224.98999085918652,4.444157712464507,1,1,64.155,64.155,65.105,3.0,3.0,0,0
2557,127.07291987329994,37.138721528785055,0,142.0608333333333,312.8152257471737,55,128,1909,422.0,19,2,0,0,136,8.018984570498828,212.82152751644423,3.0827720721799667,0,0,80.965,80.965,65.105,2.0,2.0,0,0
2558,127.07292496816395,37.13849531689023,0,117.12229166666664,306.4179902958345,148,285,1909,422.0,20,2,0,0,136,31.03757854620181,203.04296425195668,3.12097547719604,0,0,80.965,80.965,80.8925,2.0,2.0,0,0
2559,127.07293006302795,37.13826910499541,0,132.32194444444445,301.9793693833199,200,411,1909,422.0,17,2,0,0,115,5.92937598411516,196.01230603807014,3.0265586256137906,0,0,80.965,80.965,89.8175,2.0,2.0,0,0
2560,127.07288997746299,37.13805637856982,0,159.54999999999995,303.65470216296063,165,387,1909,422.0,16,2,0,0,114,13.787186929215304,196.15261403196357,3.1468285331515498,0,0,80.965,80.965,88.29333333333334,2.0,2.0,0,0
2561,127.07260526869938,37.13804931407205,0,103.87027777777777,328.90415578782523,154,323,1909,422.0,17,2,0,0,114,0.8592104310600753,206.64712019856492,1.4232262217489278,0,0,80.965,80.965,83.02250000000002,2.0,2.0,0,0
2562,127.07232055993578,37.138042249574276,0,93.56854166666668,354.16206837545303,143,301,1909,422.0,19,2,0,0,114,13.02155250504443,211.05950977089464,0.7964749284284265,0,0,80.965,80.965,80.965,2.0,2.0,0,0
2563,127.07203585117216,37.13803518507651,0,91.23972222222223,379.42675109793424,57,149,1909,422.0,19,2,0,1,114,8.350164641169725,218.3352681576569,4.120642035913712,0,0,80.965,80.965,86.665,2.0,2.0,0,0
2564,127.06899302999977,37.135055782928944,0,72.93916666666667,466.53806053252686,1,101,1909,180.0,24,3,0,1,127,55.72580156197512,13.130916801483028,14.747407923852935,0,0,77.29499999999999,77.29499999999999,64.61999999999999,2.0,2.0,0,0
2565,127.06870740017557,37.13504410241009,0,77.90027777777777,465.74556677070365,0,107,1909,180.0,23,3,0,1,127,58.494725877790955,34.64725475775455,8.09198429648067,0,0,77.29499999999999,77.29499999999999,64.61999999999999,2.0,2.0,0,0
2566,127.06848627161185,37.13508963888554,0,117.16055555555555,472.1170729467671,8,20,1909,180.0,21,3,0,0,127,61.48249360083132,52.509614087311036,13.568989564537844,0,0,77.29499999999999,77.29499999999999,77.29499999999999,2.0,2.0,0,0
2567,127.06846939703951,37.135316362509634,0,108.59875,497.31370334770827,21,44,1909,180.0,20,3,0,0,127,43.612231202393396,40.88404421742122,31.672212360384194,0,0,77.29499999999999,77.29499999999999,64.61999999999999,2.0,2.0,0,0
2568,127.06845252246715,37.135543086133715,0,110.19,522.5112825554463,14,33,1909,180.0,18,3,0,0,122,35.981062129615225,31.313862872030768,17.038936051412414,0,0,77.29499999999999,77.29499999999999,84.272,2.0,2.0,0,0
2569,127.0682286006442,37.135638605728296,0,180.23194444444448,535.1054586955994,4,8,1909,180.0,18,2,0,0,114,53.22880030402553,44.557401131844514,6.731294370136192,0,0,77.29499999999999,77.29499999999999,84.272,2.0,2.0,0,0
2570,127.06794640039487,37.135633189792095,0,140.51833333333335,538.1094681411639,0,0,1909,180.0,17,2,0,0,102,77.79581933433683,69.30387251746812,8.529590373101179,0,0,77.29499999999999,77.29499999999999,84.26249999999997,2.0,2.0,0,0
2571,127.06766420014557,37.1356277738559,0,112.4652777777778,542.2582444921494,0,0,1909,180.0,15,2,0,0,107,102.61188525385923,92.84081703907442,10.333925637502617,0,0,77.29499999999999,77.29499999999999,84.26249999999997,2.0,2.0,0,0
2572,127.06738199989628,37.135622357919715,0,97.3197222222222,547.5257658291405,0,0,1909,180.0,15,2,0,0,107,127.53169769511692,116.36249038438477,10.405891830089477,1,1,91.23,91.23,84.26249999999997,4.0,4.0,0,0
2573,127.07825233908268,37.131665225482564,1,75.1558333333333,718.2328991981701,0,0,1428,422.0,9,0,0,0,13,1.7377785832986818,160.66882218731837,11.235420516363103,1,1,43.0,45.64125,45.64125,2.6666666666666665,2.75,0,0
2574,127.07853546244972,37.131640939432884,1,63.99414772727272,727.2983181090602,0,0,1428,422.0,10,0,0,0,27,0.0,163.8911869003746,5.457395916657336,0,0,53.565,53.565,45.64125,3.0,3.0,0,0
2575,127.07881704722328,37.13163722463742,1,114.40775252525252,734.9041679549782,0,0,1428,422.0,12,0,0,0,27,22.57362523981702,168.59248913972098,6.6456053791963425,0,0,53.565,53.565,53.565,3.0,3.0,0,0
2576,127.07909035071043,37.13169069518741,1,93.39060606060605,737.0486133850935,1,1,1428,422.0,12,0,0,0,27,47.181385600735375,170.59247188852015,8.601141989910952,0,0,53.565,53.565,53.565,3.0,3.0,0,0
2577,127.07934734293259,37.1317835365212,1,132.72375,735.4354882302893,0,1,1428,422.0,12,0,0,0,27,71.03358579039545,171.65740224015542,7.708143868186082,0,0,53.565,53.565,53.565,3.0,3.0,0,0
2578,127.08285878305313,37.13133059842936,0,62.50541666666666,937.1228223698057,3,8,1428,422.0,15,1,0,0,34,9.098554328602637,5.819578836198804,8.079482071837393,0,0,81.35499999999998,81.35499999999998,72.63,2.0,2.0,0,0
2579,127.08265320696741,37.131485790667476,0,45.60583333333333,912.284471782338,0,2,1428,422.0,15,1,0,0,34,8.73256917317878,12.711926305553412,9.73893733452098,0,0,81.35499999999998,81.35499999999998,81.35499999999998,2.0,2.0,0,0
